CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
80101,0,0,0,1,2,1,2,7,2,0,2,0,17,16.67,1,0,18,T
80102,1,1,0,1,1,3,4,1,1,1,4,0,18,39.13,4,1,23,T
80103,2,0,0,0,4,1,4,5,4,0,3,0,23,33.33,7,0,30,T
80104,2,5,3,3,11,4,3,6,1,1,4,0,43,17.39,3,0,46,T
80105,4,6,4,2,7,4,3,6,1,0,4,0,41,21.28,6,0,47,T
80106,2,6,5,5,6,3,7,5,1,0,3,0,43,11.11,2,0,45,T
80107,15,7,14,17,33,22,22,18,22,4,20,0,194,19.43,17,0,211,T
80108,11,13,6,3,3,2,1,2,0,1,0,0,42,2.27,0,2,44,T
80109,3,4,4,5,5,4,4,5,1,0,0,0,35,7.69,3,1,39,T
80112,3,16,4,18,21,25,20,23,7,7,7,0,151,14.11,9,3,163,T
80115,1,5,0,0,0,0,0,0,0,0,0,0,6,0.00,0,1,7,T
80118,2,2,2,2,1,0,0,0,1,0,0,0,10,0.00,0,0,10,T
80119,1,14,1,1,1,0,0,0,0,0,0,0,18,5.26,1,0,19,T
80123,3,17,15,5,1,0,0,0,0,0,0,0,41,0.00,0,0,41,T
80143,0,6,2,1,1,2,1,1,5,8,4,0,31,45.71,4,0,35,T
80146,0,2,0,1,8,0,5,4,0,0,0,0,20,4.76,1,0,21,T
80147,0,0,0,1,2,0,0,2,0,0,1,0,6,16.67,0,0,6,T
80148,3,6,0,4,17,0,12,5,0,0,4,0,51,11.32,2,0,53,T
80149,6,0,3,4,6,4,3,0,0,1,3,0,30,23.53,4,0,34,T
80150,0,14,0,0,17,13,4,0,0,0,2,0,50,4.00,0,0,50,T
80169,0,2,5,3,1,0,0,0,0,0,0,0,11,0.00,0,0,11,T
80170,0,8,3,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
80172,1,16,0,1,1,0,0,1,0,1,1,0,22,13.04,1,0,23,T
80173,0,10,5,5,2,0,0,0,0,0,0,0,22,0.00,0,0,22,T
80174,0,2,3,4,7,2,4,2,0,0,0,0,24,0.00,0,0,24,T
80175,0,16,1,1,2,0,0,0,0,1,1,0,22,13.04,1,0,23,T
80176,0,4,5,2,2,3,2,1,0,2,1,0,22,13.64,0,0,22,T
80177,0,6,3,4,5,1,1,1,0,1,3,0,25,16.00,0,0,25,T
80178,1,15,0,2,1,0,0,1,0,0,3,0,23,13.04,0,0,23,T
80179,0,5,2,6,7,3,1,0,0,0,0,0,24,0.00,0,0,24,T
80180,0,12,2,1,5,0,0,1,0,0,2,0,23,8.70,0,0,23,T
80181,0,8,7,4,6,0,0,0,0,0,0,0,25,0.00,0,0,25,T
80182,0,5,4,5,7,0,0,1,0,1,0,0,23,8.33,1,0,24,T
80183,0,2,5,0,5,3,0,5,2,0,0,0,22,4.17,1,1,24,T
80184,0,0,1,0,6,6,1,8,0,0,0,0,22,0.00,0,0,22,T
80185,0,6,4,5,6,0,0,1,0,0,1,0,23,12.00,2,0,25,T
80186,0,1,8,4,5,1,0,1,0,0,2,0,22,9.09,0,0,22,T
80187,0,5,4,0,6,2,0,1,0,2,0,0,20,8.00,0,5,25,H
80188,1,10,5,4,2,1,1,0,0,0,0,0,24,4.00,1,0,25,T
80189,3,6,4,4,4,0,0,1,0,0,2,0,24,15.38,2,0,26,T
80190,1,11,2,2,1,1,0,1,0,0,1,0,20,4.76,0,1,21,T
80191,0,12,6,0,0,0,0,1,0,0,2,0,21,9.52,0,0,21,T
80192,2,6,3,0,4,1,0,1,0,2,1,0,20,21.74,2,1,23,T
80193,0,5,4,1,3,2,0,1,0,0,3,0,19,22.73,2,1,22,T
80194,5,9,4,1,3,2,0,0,0,0,1,0,25,4.00,0,0,25,T
80195,4,15,4,0,1,0,0,0,0,0,1,0,25,7.41,1,1,27,T
80196,0,11,6,3,0,0,1,0,1,0,0,0,22,8.00,2,1,25,T
80197,0,3,5,4,3,1,3,3,0,2,1,0,25,12.00,0,0,25,T
80198,0,3,4,4,0,1,2,3,0,0,3,0,20,22.73,2,0,22,T
80199,1,3,2,3,10,0,0,1,0,2,1,0,23,13.04,0,0,23,T
80200,0,8,1,2,2,1,0,2,0,0,0,0,16,5.88,1,0,17,T
80201,2,18,1,0,1,2,0,0,0,0,0,0,24,4.00,1,0,25,T
80202,1,1,4,7,7,1,0,1,0,0,2,0,24,8.00,0,1,25,T
80203,0,1,1,2,6,2,1,9,0,0,1,0,23,15.38,3,0,26,T
80204,0,4,4,2,4,2,1,2,0,2,2,0,23,24.00,2,0,25,T
80205,0,0,4,3,3,0,0,1,0,0,0,0,11,8.33,1,0,12,T
80206,1,4,5,3,5,2,1,1,0,0,1,0,23,12.00,2,0,25,T
80207,3,16,1,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
80208,0,7,6,4,6,0,0,1,0,0,1,0,25,4.00,0,0,25,T
80209,3,1,0,3,5,1,2,1,0,0,1,0,17,5.88,0,0,17,T
80210,1,5,7,3,3,0,2,0,0,0,0,0,21,4.35,1,1,23,T
80211,3,5,0,3,3,0,2,3,1,0,0,0,20,16.67,4,0,24,T
80212,0,7,5,6,12,0,2,1,0,0,0,0,33,5.71,2,0,35,T
80213,0,5,4,9,9,1,2,0,0,0,0,0,30,8.82,3,1,34,T
80214,0,21,10,0,0,1,0,0,0,0,0,0,32,2.94,1,1,34,T
80215,3,22,2,1,2,0,0,1,0,0,1,0,32,8.82,2,0,34,T
80216,0,5,4,4,0,1,0,0,0,1,2,0,17,22.73,2,3,22,T
80218,1,16,1,0,0,0,0,0,0,0,1,0,19,10.00,1,0,20,T
80219,0,4,2,1,3,1,1,0,1,0,0,0,13,18.75,3,0,16,T
80224,5,6,5,1,4,0,0,2,1,1,0,0,25,7.69,1,0,26,T
80225,3,5,3,2,3,0,1,3,1,1,2,0,24,27.59,5,0,29,T
80226,3,3,5,1,4,3,0,1,1,0,0,0,21,8.70,2,0,23,T
80227,4,7,10,2,1,0,0,2,0,0,0,0,26,10.34,3,0,29,T
80228,3,9,3,2,4,1,1,0,0,0,2,0,25,23.33,5,0,30,T
80230,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,1,10,11,T
80232,2,7,6,2,2,5,4,1,1,3,0,0,33,13.89,2,1,36,T
80237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,T
80241,0,2,2,2,7,4,6,3,0,0,0,0,26,3.70,1,0,27,T
80242,5,2,5,3,6,4,0,1,1,0,0,0,27,3.57,1,0,28,T
80243,4,0,3,6,8,1,1,3,0,0,1,0,27,7.14,1,0,28,T
80244,3,1,6,4,4,1,3,0,0,0,0,0,22,8.33,2,0,24,T
80245,2,2,7,5,2,3,2,0,0,0,0,0,23,4.17,1,0,24,T
80246,0,2,4,4,6,2,2,4,1,1,0,0,26,7.41,1,0,27,T
80247,0,2,4,2,8,2,1,4,2,1,0,0,26,10.71,2,0,28,T
80248,0,10,2,6,5,1,1,0,0,1,0,0,26,13.79,3,0,29,T
80249,0,6,4,8,2,4,3,1,1,0,0,0,29,0.00,0,0,29,T
80250,6,5,4,8,8,7,4,4,4,5,2,0,57,16.67,3,0,60,T
80259,0,5,0,0,4,1,1,3,0,0,2,0,16,30.00,4,0,20,T
80260,0,7,3,2,2,5,1,0,1,0,1,0,22,4.55,0,0,22,T
80261,0,2,3,2,2,1,0,3,0,0,0,0,13,18.75,3,0,16,H
80262,0,2,2,2,2,0,0,2,1,0,1,0,12,8.33,0,0,12,T
80263,3,9,4,4,3,0,0,0,0,0,0,0,23,0.00,0,0,23,T
80264,14,1,1,0,1,1,0,0,0,1,1,0,20,10.00,0,0,20,T
80265,16,4,1,0,0,2,1,0,0,0,0,0,24,0.00,0,0,24,T
80266,0,2,8,3,0,0,0,0,0,0,1,0,14,7.14,0,0,14,T
80267,0,4,3,5,1,3,0,3,0,0,0,0,19,5.00,1,0,20,T
80268,1,4,2,4,5,0,2,0,1,1,0,0,20,9.52,1,0,21,T
80269,0,10,1,6,0,1,0,0,0,0,2,0,20,10.00,0,0,20,T
80270,8,2,2,2,1,2,0,1,0,0,0,0,18,10.00,2,0,20,T
80273,1,3,3,2,1,3,0,1,1,1,0,0,16,16.67,2,0,18,T
80274,0,4,5,2,2,2,0,2,1,1,0,0,19,9.52,1,1,21,T
80275,1,1,5,5,1,3,0,1,0,1,2,0,20,19.05,1,0,21,T
80279,11,4,2,2,0,0,0,0,0,0,0,0,19,0.00,0,0,19,T
80283,3,2,3,0,2,5,3,0,2,0,0,0,20,4.76,1,0,21,T
80284,4,17,7,7,6,0,0,0,0,0,1,0,42,6.82,2,0,44,T
80285,0,0,1,1,6,19,8,2,0,0,0,0,37,7.50,3,0,40,T
80286,2,5,1,3,2,1,1,1,2,2,0,0,20,10.00,0,0,20,T
80287,0,1,0,1,2,3,1,1,3,2,2,0,16,29.41,1,0,17,T
80294,0,2,1,0,2,2,0,3,0,0,1,0,11,15.38,1,1,13,T
80295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,32,32,T
80300,2,7,4,0,2,0,3,0,0,2,0,0,20,10.00,0,0,20,T
80304,3,8,5,3,7,5,3,4,0,5,2,0,45,19.15,2,0,47,T
80307,0,4,3,2,4,1,2,1,0,1,0,0,18,5.56,0,0,18,T
80308,2,4,4,3,8,3,5,7,0,4,1,0,41,15.56,2,2,45,T
80309,0,12,6,8,3,1,0,4,0,1,1,0,36,5.56,0,0,36,T
80310,0,3,0,1,1,1,0,0,0,0,3,0,9,33.33,0,0,9,T
80311,0,1,2,2,3,2,8,5,1,1,0,0,25,4.00,0,0,25,T
80315,2,7,6,1,0,0,0,1,0,0,0,0,17,5.26,1,1,19,T
80330,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,60,60,T
80331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,T
80332,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,1,10,11,T
80335,6,0,2,3,1,3,2,4,0,0,1,0,22,4.35,0,1,23,T
80336,4,2,0,1,2,3,1,2,0,3,1,0,19,28.57,2,0,21,T
80337,4,2,0,1,1,1,1,3,0,1,4,0,18,36.36,3,1,22,T
80338,7,4,2,2,1,4,2,1,0,3,5,0,31,39.47,7,0,38,T
80339,5,5,2,0,9,1,4,7,0,4,9,0,46,45.00,14,0,60,E
80340,2,2,1,0,1,2,1,0,0,3,1,0,13,35.71,1,0,14,T
80341,3,0,3,5,3,1,2,3,0,5,5,0,30,37.50,2,0,32,T
80342,1,1,0,0,0,1,0,1,0,1,2,0,7,42.86,0,0,7,T
80343,4,5,3,2,2,4,0,6,0,1,3,0,30,21.21,3,0,33,T
80344,5,12,3,2,3,4,4,6,0,1,4,0,44,17.02,3,0,47,T
80345,4,2,2,4,7,4,0,3,0,3,4,0,33,27.78,3,0,36,T
80346,2,1,1,1,1,2,2,1,0,0,0,0,11,8.33,1,0,12,T
80347,3,5,1,3,3,1,2,5,0,9,4,0,36,39.47,2,0,38,T
80348,2,7,2,2,1,0,2,5,0,0,4,0,25,30.00,5,0,30,T
80350,1,3,3,2,4,2,0,0,0,1,0,0,16,6.25,0,0,16,T
80351,1,3,1,2,3,2,0,3,0,2,2,0,19,31.82,3,0,22,T
80353,5,5,0,0,2,1,1,1,0,1,0,0,16,16.67,2,0,18,T
80360,2,15,19,18,23,17,7,8,0,3,3,0,115,8.40,4,0,119,T
80361,0,4,8,3,7,0,2,0,0,0,0,0,24,4.00,1,0,25,T
80366,1,0,2,0,0,1,1,2,0,0,2,0,9,36.36,2,0,11,T
80367,4,4,1,0,0,0,0,0,0,0,0,0,9,10.00,1,0,10,T
80368,12,7,1,0,1,0,0,0,0,0,0,0,21,8.70,2,0,23,T
80369,0,3,4,4,5,1,1,0,0,2,1,0,21,21.74,2,0,23,T
80373,0,17,0,0,3,0,0,1,0,0,0,0,21,0.00,0,0,21,T
80374,2,3,2,2,3,2,2,6,0,3,1,0,26,14.81,0,1,27,T
80375,10,7,1,0,3,0,0,2,0,1,0,0,24,8.00,1,0,25,T
80377,4,2,1,1,2,1,1,0,0,0,0,0,12,0.00,0,0,12,T
80378,1,0,0,0,2,1,1,2,1,0,3,0,11,27.27,0,0,11,T
80379,2,2,1,4,0,1,0,1,0,0,0,0,11,0.00,0,0,11,T
80380,3,1,3,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80381,3,1,0,1,0,0,0,0,0,0,1,0,6,16.67,0,0,6,T
80382,3,2,4,2,3,0,3,2,3,2,2,0,26,15.38,0,0,26,T
80383,1,5,2,1,0,0,0,0,0,0,1,0,10,18.18,1,0,11,T
80384,0,2,2,2,1,1,0,0,0,0,0,0,8,11.11,1,0,9,T
80385,2,2,1,1,1,1,0,0,0,0,0,0,8,0.00,0,0,8,T
80386,0,0,3,2,1,1,1,2,0,1,0,0,11,23.08,2,0,13,T
80387,3,3,4,3,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
80388,0,0,1,2,1,1,1,3,0,0,1,0,10,18.18,1,0,11,T
80389,2,4,1,1,0,0,0,0,0,0,0,0,8,20.00,2,0,10,T
80391,1,9,0,0,1,0,0,1,0,0,0,0,12,0.00,0,0,12,T
80398,1,1,1,4,3,4,1,1,1,0,0,0,17,0.00,0,0,17,T
80402,0,9,0,0,4,0,0,0,0,0,0,0,13,7.14,1,0,14,T
80403,0,9,0,0,1,0,0,2,0,0,0,0,12,7.69,1,0,13,T
80405,2,4,4,4,5,1,0,0,0,0,3,0,23,13.04,0,0,23,T
80415,6,6,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
80428,0,5,0,8,15,0,7,0,0,1,1,0,37,5.41,0,0,37,T
80429,0,11,0,43,14,0,1,0,0,0,0,0,69,1.43,1,0,70,T
80430,0,6,0,10,13,0,4,3,0,1,0,0,37,2.70,0,0,37,T
80432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,45,45,T
80433,11,4,0,1,0,0,0,0,0,0,0,0,16,5.88,1,0,17,T
80434,18,14,0,0,0,0,0,0,0,0,0,0,32,0.00,0,0,32,T
80438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,E
80439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
80440,6,11,5,1,0,2,0,0,1,0,0,0,26,0.00,0,0,26,E
80442,5,6,12,6,7,5,1,2,1,0,1,0,46,4.26,1,0,47,T
80443,0,2,3,10,8,2,4,1,1,1,0,0,32,8.82,2,0,34,T
80444,1,11,0,4,3,6,6,1,0,0,1,0,33,8.57,2,0,35,T
80445,1,2,3,4,9,4,2,4,1,0,2,0,32,11.76,2,0,34,T
80447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,48,48,T
80449,0,7,2,4,2,3,1,3,0,0,0,0,22,0.00,0,2,24,T
80450,2,4,1,0,2,3,2,4,0,2,0,0,20,14.29,1,0,21,T
80451,0,1,1,2,3,1,1,0,0,1,0,0,10,8.33,0,2,12,T
80452,1,4,1,3,0,3,3,2,2,2,0,0,21,9.52,0,0,21,T
80453,5,2,1,5,1,3,3,0,1,0,1,1,23,8.70,0,0,23,T
80454,6,7,2,1,2,0,0,1,1,0,0,0,20,9.09,2,0,22,T
80455,7,7,3,3,3,0,0,0,0,0,0,0,23,4.17,1,0,24,T
80456,7,10,0,1,2,0,1,1,0,0,0,0,22,4.35,1,0,23,T
80457,2,2,0,1,2,0,0,4,0,0,0,0,11,8.33,1,0,12,T
80458,4,3,0,4,4,0,3,4,0,0,0,0,22,8.33,2,0,24,T
80459,1,2,1,0,2,2,1,3,1,1,1,0,15,23.53,2,0,17,T
80460,1,0,2,2,1,0,0,1,3,0,1,0,11,16.67,1,0,12,T
80461,1,5,2,1,4,1,2,2,0,1,0,0,19,10.00,1,0,20,T
80462,0,0,0,1,3,1,0,0,2,0,0,0,7,0.00,0,0,7,T
80474,0,13,0,0,26,0,0,6,0,0,1,0,46,2.17,0,0,46,T
80475,20,17,4,1,1,2,0,2,0,0,0,0,47,2.08,1,0,48,T
80477,1,3,1,0,0,0,0,0,0,0,0,0,5,0.00,0,1,6,T
80482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,37,37,T
80483,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,1,24,25,T
80484,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,1,42,43,T
80486,2,11,5,8,11,5,2,4,0,1,3,0,52,11.11,2,0,54,T
80487,17,7,5,3,6,6,2,2,1,2,6,0,57,16.95,2,0,59,T
80488,1,1,4,3,5,2,3,3,1,3,0,0,26,11.11,0,1,27,T
80489,10,10,13,2,4,1,2,1,0,0,2,0,45,4.35,0,1,46,T
80490,6,8,10,9,7,13,6,5,1,5,2,0,72,12.16,2,0,74,T
80492,4,19,13,12,10,5,2,2,1,1,0,0,69,8.11,5,0,74,T
80493,3,10,6,8,13,4,6,7,3,7,2,0,69,14.29,1,0,70,T
80494,5,10,8,7,7,4,5,1,1,0,1,0,49,9.26,4,1,54,T
80496,5,11,4,6,9,1,0,1,0,0,2,0,39,11.90,3,0,42,T
80497,3,8,2,0,13,8,2,6,0,3,0,0,45,8.51,1,1,47,T
80498,5,7,2,2,6,3,2,0,0,1,1,0,29,10.00,1,0,30,T
80499,0,11,0,0,13,0,0,10,0,1,1,0,36,10.53,2,0,38,T
80500,0,14,9,7,9,1,0,2,2,1,2,0,47,6.38,0,0,47,T
80501,7,15,9,4,5,0,3,1,2,0,1,0,47,4.17,1,0,48,T
80502,3,2,1,1,7,4,8,8,2,6,4,0,46,23.40,1,0,47,T
80503,7,11,9,9,4,1,1,3,0,0,2,0,47,6.25,1,0,48,T
80504,3,7,9,6,9,3,3,3,0,2,1,0,46,6.52,0,0,46,T
80505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80510,0,5,1,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80511,12,6,1,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,T
80512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,30,30,T
80513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
80516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,31,31,T
80518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
80521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
80522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,27,27,T
80524,0,28,0,0,0,0,0,0,0,0,0,0,28,0.00,0,1,29,T
80525,0,11,0,0,18,0,0,8,0,3,0,0,40,9.76,1,0,41,T
80526,0,4,0,0,8,0,0,1,0,0,0,0,13,7.14,1,0,14,T
80527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80529,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00,1,9,10,T
80530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80532,0,2,0,0,6,0,0,1,0,0,0,0,9,10.00,1,0,10,T
80533,0,3,0,0,7,0,0,4,0,0,0,0,14,0.00,0,0,14,T
80534,0,2,0,0,7,0,0,0,0,0,0,0,9,10.00,1,0,10,T
80535,0,3,0,0,6,0,0,1,0,0,0,0,10,0.00,0,0,10,T
80539,0,3,0,0,8,0,0,0,0,0,0,0,11,0.00,0,0,11,T
80540,0,3,0,0,6,0,0,0,0,0,0,0,9,0.00,0,0,9,T
80542,0,2,0,0,6,0,0,0,0,2,0,0,10,20.00,0,0,10,T
80544,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80546,0,6,3,0,0,1,1,1,0,0,0,0,12,0.00,0,0,12,T
80547,1,4,2,1,1,0,0,0,0,0,0,0,9,25.00,3,0,12,T
80548,1,3,3,1,1,2,3,3,2,0,1,0,20,13.04,2,1,23,T
80550,0,3,6,7,5,3,2,1,2,2,3,0,34,21.05,3,1,38,T
80551,4,5,7,5,2,5,3,4,0,0,6,0,41,16.67,1,0,42,T
80552,0,6,0,1,0,0,0,1,0,0,0,0,8,0.00,0,0,8,T
80554,5,3,3,1,0,0,1,0,0,0,0,0,13,0.00,0,0,13,T
80556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,26,26,T
80558,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,2,48,50,T
80559,4,8,4,0,1,6,2,0,0,0,1,0,26,10.71,2,0,28,H
80560,1,7,6,3,4,1,1,1,0,1,2,0,27,16.67,2,1,30,T
80561,0,4,6,2,3,3,1,1,0,0,1,0,21,12.50,2,1,24,T
80562,0,3,3,1,6,2,3,1,0,0,3,0,22,20.83,2,0,24,T
80563,2,4,2,4,5,1,1,5,0,4,0,0,28,16.67,1,1,30,H
80564,0,3,1,4,5,1,0,3,0,0,1,0,18,16.67,3,3,24,T
80565,1,4,3,2,4,4,1,4,0,0,2,0,25,14.29,2,1,28,T
80566,2,0,3,1,4,2,2,4,4,1,1,0,24,15.38,2,0,26,H
80567,1,2,4,1,3,1,3,2,4,1,1,0,23,15.38,2,1,26,H
80568,0,4,3,0,4,4,3,2,2,3,1,0,26,17.86,1,1,28,T
80569,0,3,6,2,4,3,2,4,0,1,1,0,26,16.67,3,1,30,H
80571,2,2,1,3,6,5,2,3,2,0,2,0,28,10.34,1,0,29,T
80572,0,0,1,3,3,4,3,6,0,1,4,0,25,23.08,1,0,26,T
80573,0,0,1,0,3,3,2,6,5,2,7,0,29,33.33,1,0,30,T
80574,1,2,4,3,5,1,0,2,0,0,5,0,23,33.33,5,2,30,T
80575,1,5,7,1,3,4,1,2,3,1,1,0,29,10.00,1,0,30,T
80576,1,5,6,2,5,1,0,2,0,2,2,0,26,23.33,3,1,30,T
80577,0,2,1,2,3,3,2,0,0,0,1,0,14,18.75,2,0,16,T
80578,0,2,2,0,1,1,0,0,1,3,2,0,12,42.86,1,1,14,T
80579,0,4,2,2,2,3,2,3,1,3,1,0,23,16.67,0,1,24,T
80580,1,2,1,1,2,1,0,1,2,1,2,0,14,35.29,3,0,17,T
80581,0,0,1,1,1,4,1,3,1,1,1,0,14,20.00,1,0,15,T
80582,0,2,3,2,1,4,1,4,2,1,1,0,21,9.52,0,0,21,T
80585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,16,16,T
80587,0,4,2,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80589,13,19,3,2,5,1,1,1,0,0,1,0,46,2.08,0,2,48,T
80591,5,12,0,0,3,0,0,0,0,0,0,0,20,4.76,1,0,21,T
80592,4,11,2,1,0,0,0,0,0,0,0,0,18,5.26,1,0,19,T
80593,12,0,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
80594,4,2,0,0,0,1,0,0,0,0,0,0,7,12.50,1,0,8,T
80596,0,40,0,0,0,0,0,0,0,0,0,0,40,0.00,0,1,41,T
80597,0,5,5,2,2,0,0,0,0,0,0,0,14,0.00,0,0,14,T
80598,6,9,0,0,0,0,0,0,0,0,0,0,15,0.00,0,1,16,T
80599,0,13,0,0,3,0,0,0,0,0,0,0,16,0.00,0,0,16,T
80600,0,8,2,3,2,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80601,2,14,13,0,77,0,0,0,0,0,0,0,106,6.19,7,0,113,T
80609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80610,14,8,8,5,8,6,5,3,5,6,9,0,77,27.27,9,2,88,T
80611,4,3,6,2,4,9,3,2,0,4,6,0,43,28.57,4,2,49,T
80612,1,4,5,8,9,8,6,12,11,7,3,0,74,16.09,4,9,87,T
80613,1,5,4,0,5,5,9,2,6,8,7,0,52,36.21,6,0,58,T
80615,7,6,5,4,5,5,1,8,3,2,8,0,54,31.25,10,0,64,T
