CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
10153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,51,51,T
10155,0,13,6,2,2,2,0,2,0,0,0,0,27,0.00,0,0,27,T
10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,67,67,T
10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
10175,2,10,9,8,18,33,8,11,8,5,3,0,115,10.08,4,0,119,T
10176,5,7,6,6,8,3,3,5,2,0,0,0,45,0.00,0,0,45,T
10177,33,18,16,12,12,8,7,3,4,3,3,0,119,5.00,0,1,120,T
10178,2,8,8,5,8,7,2,0,1,1,2,0,44,8.89,1,0,45,T
10180,5,8,7,2,4,4,5,1,3,2,3,0,44,13.33,1,0,45,T
10181,6,23,16,13,34,7,6,8,1,1,4,0,119,5.00,1,0,120,T
10182,4,7,4,6,5,5,5,1,1,0,3,0,41,11.63,2,0,43,T
10183,5,9,3,7,10,5,0,3,0,0,0,0,42,2.27,1,1,44,T
10184,11,5,6,7,2,1,2,2,1,2,2,0,41,15.91,3,0,44,T
10185,2,1,5,8,12,5,4,3,0,1,1,0,42,8.89,2,1,45,T
10186,2,3,5,5,15,4,2,1,2,3,1,0,43,13.33,2,0,45,H
10187,1,11,7,8,8,2,3,0,1,1,1,0,43,8.89,2,0,45,T
10188,1,12,30,23,26,14,7,5,0,0,1,0,119,1.67,1,0,120,T
10189,10,12,6,3,1,1,4,1,1,4,1,0,44,11.11,0,1,45,T
10190,0,2,6,6,6,6,2,1,1,0,0,0,30,9.09,3,0,33,T
10191,7,2,6,3,3,3,2,2,0,0,0,0,28,0.00,0,1,29,T
10192,2,3,3,10,9,5,1,1,1,0,0,0,35,0.00,0,0,35,T
10193,0,3,7,8,9,8,2,1,3,0,1,0,42,4.55,1,1,44,T
10194,0,1,5,5,8,2,3,3,0,0,0,0,27,0.00,0,1,28,T
10195,7,10,2,9,3,2,0,0,0,0,0,0,33,0.00,0,0,33,T
10196,5,11,8,5,8,2,2,3,2,0,0,0,46,0.00,0,0,46,T
10197,1,8,9,8,14,2,2,0,0,1,0,0,45,2.22,0,0,45,T
10198,4,2,7,4,10,3,2,1,3,5,1,1,43,15.56,0,2,45,T
10199,2,4,5,11,9,5,1,3,0,4,0,1,45,11.11,0,0,45,T
10200,2,3,9,4,15,3,0,3,3,2,0,0,44,6.67,1,0,45,T
10201,3,8,6,5,9,6,5,0,1,0,1,0,44,2.27,0,0,44,T
10202,0,1,0,0,2,0,0,0,0,2,0,0,5,57.14,2,0,7,T
10203,0,0,1,1,1,0,2,1,0,0,0,0,6,0.00,0,0,6,T
10204,1,4,6,4,8,3,8,8,1,0,4,0,47,10.42,1,0,48,T
10205,2,5,1,1,4,3,6,2,1,0,2,0,27,15.63,3,2,32,T
10206,1,1,1,4,4,2,10,6,1,0,0,0,30,3.23,1,0,31,T
10207,1,4,4,4,10,2,3,3,0,2,0,0,33,22.50,7,0,40,T
10208,3,2,4,0,4,0,2,3,0,1,0,0,19,13.04,2,2,23,T
10209,2,3,0,0,3,0,0,1,0,1,0,0,10,37.50,5,1,16,T
10210,2,2,3,0,1,0,3,3,1,1,1,0,17,33.33,6,1,24,T
10211,3,4,1,4,1,1,2,3,0,1,0,0,20,16.67,3,1,24,T
10215,3,2,10,5,6,2,6,3,4,0,2,0,43,10.42,3,2,48,T
10216,2,3,2,0,2,4,3,1,2,0,1,0,20,16.67,3,1,24,T
10217,0,0,0,3,2,0,2,1,1,0,2,0,11,30.77,2,0,13,T
10218,0,1,5,1,6,0,8,8,2,2,4,0,37,20.51,2,0,39,T
10219,1,2,3,1,2,1,2,5,1,1,2,0,21,14.29,0,0,21,T
10220,2,1,1,2,4,1,6,5,0,1,1,0,24,12.00,1,0,25,T
10221,5,0,1,1,7,7,9,9,1,3,1,0,44,14.89,3,0,47,T
10222,1,1,5,0,2,0,0,3,0,1,0,0,13,7.69,0,0,13,T
10223,2,9,4,1,5,7,4,3,3,3,6,0,47,22.45,2,0,49,T
10224,1,4,2,0,4,2,5,2,0,0,1,0,21,9.09,1,0,22,T
10225,0,2,4,4,7,4,5,1,1,0,3,0,31,20.00,4,0,35,T
10226,2,2,6,3,5,4,8,8,4,0,1,0,43,10.64,4,0,47,T
10228,0,5,5,6,9,8,1,2,2,5,0,0,43,17.39,3,0,46,T
10229,1,7,2,3,9,4,6,6,4,0,0,0,42,6.67,3,0,45,T
10230,0,9,7,8,4,3,0,2,0,0,0,0,33,0.00,0,1,34,T
10231,5,17,3,10,11,10,11,33,33,0,21,0,154,24.29,22,1,177,T
10232,0,14,0,0,6,0,0,4,0,0,2,0,26,17.24,3,0,29,T
10236,2,1,0,1,2,1,2,0,0,1,0,0,10,18.18,1,0,11,T
10240,4,4,1,3,2,1,0,0,0,0,0,0,15,0.00,0,0,15,T
10242,9,12,14,3,9,2,0,0,0,0,1,0,50,2.00,0,0,50,T
10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
10259,0,3,0,5,5,6,6,5,3,0,1,0,34,8.33,2,0,36,T
10260,0,2,6,11,8,4,1,1,1,0,0,0,34,2.86,1,0,35,T
10265,0,4,2,4,8,9,5,10,1,2,3,0,48,12.24,1,0,49,T
10266,0,2,1,3,6,7,1,1,1,2,1,0,25,12.00,0,0,25,T
10270,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
10271,5,14,16,7,8,3,3,4,0,3,3,0,66,14.29,4,0,70,T
10272,0,29,0,0,20,0,2,12,0,3,7,0,73,16.00,2,0,75,T
10273,8,9,1,0,5,0,0,3,0,0,1,0,27,3.70,0,0,27,T
10274,0,2,3,1,2,2,3,4,0,2,2,0,21,20.83,1,2,24,T
10275,0,2,5,2,6,2,0,3,0,1,0,0,21,12.50,2,1,24,T
10276,0,1,3,5,2,3,5,0,0,0,3,0,22,26.92,4,0,26,T
10277,7,5,4,4,4,8,4,7,1,0,1,0,45,10.20,4,0,49,T
10278,0,7,0,0,9,0,0,5,0,0,2,0,23,16.00,2,0,25,T
10279,0,6,0,0,10,0,0,15,0,4,5,0,40,26.19,2,0,42,T
10280,0,2,1,6,5,8,5,10,0,9,6,0,52,32.73,3,0,55,T
10281,0,11,0,0,27,0,0,6,0,1,1,0,46,4.35,0,0,46,T
10282,0,22,0,0,16,0,0,4,0,0,1,0,43,2.33,0,0,43,T
10285,0,14,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
10303,4,9,5,7,4,4,0,0,0,0,0,0,33,0.00,0,0,33,T
10306,5,6,1,4,3,1,0,3,0,0,0,0,23,0.00,0,0,23,T
10307,0,3,4,1,9,2,2,1,0,2,0,0,24,12.00,1,0,25,T
10308,4,11,2,1,0,2,1,0,0,0,1,0,22,12.00,2,1,25,T
10309,0,2,6,3,3,1,1,0,0,3,3,0,22,26.09,0,1,23,T
10310,1,2,2,1,4,2,0,2,0,0,5,0,19,33.33,2,0,21,T
10311,10,6,0,2,0,0,2,4,0,0,0,0,24,0.00,0,0,24,T
10312,0,1,1,1,1,0,2,3,0,2,6,0,17,52.00,5,3,25,T
10313,4,3,4,0,3,3,0,4,0,3,1,0,25,16.00,0,0,25,T
10314,1,4,4,4,4,3,1,3,0,0,1,0,25,4.00,0,0,25,T
10315,6,4,6,2,3,0,0,0,0,1,2,0,24,12.50,0,0,24,T
10316,2,8,6,0,3,1,0,1,0,1,2,0,24,16.00,1,0,25,T
10317,1,3,3,2,3,1,1,1,0,1,3,0,19,40.00,6,0,25,T
10318,1,6,6,2,4,0,1,1,1,2,0,0,24,12.00,1,0,25,T
10319,0,5,5,1,4,0,2,2,0,1,3,0,23,20.83,1,0,24,T
10320,10,3,3,2,0,0,0,1,0,0,2,0,21,9.52,0,0,21,T
10321,3,13,3,3,0,0,0,0,0,0,1,0,23,12.00,2,0,25,T
10322,0,6,5,2,7,0,0,1,0,1,0,0,22,16.00,3,0,25,T
10323,0,2,3,7,6,1,2,1,1,1,0,0,24,8.00,1,0,25,T
10324,1,9,2,2,6,0,0,2,0,0,0,0,22,8.33,2,0,24,T
10325,0,1,6,7,5,1,0,1,1,1,1,0,24,8.00,0,1,25,T
10326,2,11,3,0,3,1,0,3,0,0,1,0,24,4.17,0,0,24,T
10327,0,9,2,1,1,3,0,0,3,2,0,0,21,9.09,0,1,22,T
10328,0,3,4,1,6,1,1,2,0,1,3,0,22,24.00,2,1,25,T
10329,2,1,4,6,4,1,0,1,0,0,2,0,21,20.83,3,0,24,T
10330,1,5,6,3,1,3,0,4,0,0,0,0,23,4.00,1,1,25,T
10331,4,6,5,4,1,0,1,1,0,1,1,0,24,12.00,1,0,25,T
10332,4,5,9,4,1,0,2,0,0,0,1,0,26,3.85,0,0,26,T
10333,1,14,2,0,4,1,2,0,0,0,0,0,24,4.00,1,0,25,T
10334,0,4,7,6,4,3,0,2,0,0,0,0,26,0.00,0,0,26,T
10335,2,4,7,0,4,0,0,6,0,0,1,0,24,8.00,1,0,25,T
10336,1,5,5,0,4,3,2,4,0,0,0,0,24,0.00,0,1,25,T
10337,1,3,12,2,0,1,0,0,0,2,4,0,25,26.92,1,0,26,T
10338,2,2,3,1,4,4,1,2,0,0,0,0,19,24.00,6,0,25,T
10339,1,4,0,6,0,1,0,5,0,2,0,0,19,29.17,5,0,24,H
10340,1,8,0,4,0,3,0,2,0,3,2,0,23,28.00,2,0,25,H
10341,7,9,2,2,2,1,1,0,0,0,1,0,25,4.00,0,0,25,T
10342,4,11,5,0,1,1,0,0,0,0,0,0,22,0.00,0,0,22,T
10343,1,7,3,1,2,2,1,0,0,0,4,0,21,26.09,2,0,23,T
10344,1,5,4,3,8,1,1,0,0,0,0,1,24,4.00,0,1,25,T
10345,1,5,10,2,3,1,2,1,0,0,0,0,25,0.00,0,0,25,T
10346,0,8,9,2,3,2,1,0,0,0,0,0,25,0.00,0,0,25,T
10347,0,0,1,0,0,2,1,8,0,4,7,0,23,52.00,2,0,25,T
10348,7,16,0,1,1,0,0,0,0,0,0,0,25,0.00,0,0,25,T
10349,0,2,8,4,7,2,1,0,0,1,0,0,25,7.69,1,0,26,T
10350,1,8,0,5,4,1,0,0,0,2,0,0,21,20.83,3,0,24,T
10351,7,12,3,1,1,1,0,0,0,0,0,0,25,0.00,0,0,25,T
10352,0,2,2,3,4,2,2,1,0,0,3,0,19,32.00,5,1,25,T
10353,0,0,2,1,2,0,4,3,0,3,2,0,17,27.78,0,1,18,T
10354,1,8,2,3,2,3,2,1,0,1,1,0,24,12.00,1,0,25,T
10355,3,15,1,2,2,2,0,0,0,0,0,0,25,0.00,0,0,25,T
10356,0,7,0,2,2,5,1,2,1,0,2,0,22,16.67,2,0,24,T
10357,0,7,8,2,3,3,0,1,0,2,0,0,26,7.69,0,0,26,T
10358,0,10,0,1,1,1,0,4,0,3,4,0,24,32.00,1,0,25,T
10359,6,15,2,1,0,1,0,0,0,1,0,0,26,3.85,0,0,26,T
10360,7,7,4,1,2,0,1,0,0,1,0,0,23,12.00,2,0,25,T
10362,0,4,6,2,2,0,0,0,0,0,0,0,14,6.25,1,1,16,T
10363,1,3,6,5,7,0,0,1,0,0,2,0,25,7.69,0,1,26,T
10364,1,15,5,4,5,0,1,0,0,0,0,0,31,8.82,3,0,34,T
10365,2,10,0,3,3,0,0,0,0,1,0,0,19,13.64,2,1,22,T
10366,2,1,1,4,7,1,1,1,0,0,0,0,18,0.00,0,1,19,T
10367,0,5,2,1,3,1,0,6,0,0,1,0,19,21.74,4,0,23,T
10368,0,6,6,6,3,1,2,1,0,1,1,0,27,10.71,1,0,28,T
10369,2,3,7,5,2,2,1,2,0,2,1,0,27,17.24,2,0,29,T
10370,0,3,3,0,1,0,0,0,0,0,1,0,8,22.22,1,0,9,T
10371,0,3,7,4,1,1,1,0,2,0,0,1,20,13.64,2,0,22,T
10372,0,2,1,3,1,1,0,1,0,0,0,0,9,18.18,2,0,11,T
10373,0,0,3,4,10,3,0,3,0,0,1,0,24,8.00,1,0,25,T
10374,0,6,0,4,1,1,0,0,0,0,0,0,12,5.88,1,4,17,T
10375,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
10379,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,2,102,104,T
10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1,104,105,T
10381,4,2,2,4,4,3,3,4,4,0,2,0,32,6.25,0,0,32,T
10382,4,3,1,6,6,1,5,5,3,0,3,0,37,18.60,5,1,43,T
10383,4,8,6,2,2,6,5,2,7,0,0,1,43,6.67,2,0,45,T
10384,4,11,8,11,10,19,9,12,6,0,17,0,107,30.00,22,1,130,F
10385,2,3,2,1,10,4,4,8,8,1,1,0,44,4.44,0,1,45,T
10386,3,2,5,6,6,3,5,2,2,6,0,1,41,18.18,1,2,44,T
10387,6,1,5,6,7,3,1,6,7,2,0,0,44,6.67,1,0,45,T
10388,0,2,1,1,2,3,2,2,1,1,4,0,19,33.33,2,0,21,T
10389,4,4,4,0,7,1,3,1,2,2,8,0,36,35.71,5,1,42,T
10390,0,0,1,1,1,1,2,4,3,1,5,0,19,43.48,4,0,23,T
10392,4,3,2,3,5,2,3,5,6,4,6,0,43,26.67,2,0,45,T
10393,3,11,1,6,3,1,1,2,1,1,1,0,31,6.45,0,0,31,T
10394,0,2,1,0,3,0,0,0,0,2,0,1,9,57.14,5,0,14,T
10395,5,6,1,2,5,5,3,6,3,2,0,0,38,5.26,0,0,38,T
10396,2,2,2,2,4,1,2,4,3,2,0,0,24,21.43,4,0,28,T
10399,0,2,0,1,2,0,0,0,0,0,0,0,5,28.57,2,0,7,T
10401,9,2,2,1,4,2,2,2,0,1,3,0,28,14.29,0,0,28,T
10402,0,2,4,3,2,2,3,0,0,2,9,0,27,44.83,2,0,29,T
10403,3,4,5,22,8,10,19,2,7,9,17,0,106,32.50,13,1,120,T
10404,9,5,7,6,14,6,9,10,5,13,17,0,101,38.26,14,0,115,T
10405,0,42,0,0,39,0,0,19,0,5,6,0,111,15.13,7,1,119,T
10406,6,9,5,2,0,0,1,0,0,0,0,0,23,4.17,1,0,24,T
10407,1,4,2,14,7,3,1,3,0,0,0,1,36,12.50,4,0,40,T
10410,2,8,2,4,0,0,0,0,0,0,0,0,16,0.00,0,1,17,T
10416,1,13,6,3,4,1,1,0,0,0,1,0,30,3.33,0,0,30,T
10417,6,11,4,5,1,0,2,0,0,0,1,0,30,3.33,0,0,30,T
10418,0,4,5,1,6,2,5,1,0,2,1,0,27,17.24,2,0,29,T
10419,4,3,4,3,4,1,0,5,0,1,1,0,26,13.33,2,2,30,T
10420,0,6,0,1,3,7,2,1,0,1,0,0,21,4.76,0,0,21,T
10421,5,2,3,2,2,1,0,4,0,0,0,0,19,0.00,0,0,19,T
10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
10425,0,4,4,0,4,0,0,3,3,5,3,0,26,37.93,3,0,29,T
10426,3,5,11,2,10,9,5,2,6,3,11,0,67,25.35,4,0,71,T
10427,1,1,0,0,2,1,0,2,5,2,3,0,17,29.41,0,0,17,T
10428,13,13,0,0,2,0,0,0,0,0,0,0,28,0.00,0,0,28,T
10429,3,20,0,0,3,0,0,2,0,0,0,0,28,0.00,0,0,28,T
10430,8,17,0,0,1,0,0,0,0,0,1,0,27,7.14,1,0,28,T
10431,1,22,0,0,2,0,0,1,0,1,1,0,28,7.14,0,0,28,T
10432,0,24,0,0,2,0,0,1,0,0,0,0,27,3.57,1,0,28,T
10433,0,6,1,3,4,4,4,3,0,1,0,0,26,7.41,1,0,27,T
10434,1,5,7,2,5,1,3,1,0,0,1,0,26,7.14,1,1,28,T
10435,0,5,5,3,6,3,2,1,1,0,0,0,26,0.00,0,1,27,T
10436,2,0,2,1,7,3,4,0,1,2,2,0,24,15.38,0,2,26,T
10437,0,3,3,2,3,4,2,4,1,2,2,0,26,21.43,2,0,28,T
10438,0,5,4,3,8,2,2,1,1,0,0,0,26,7.14,2,0,28,T
10439,0,4,4,3,8,2,1,3,0,2,0,0,27,7.41,0,0,27,T
10440,0,5,12,4,1,4,1,1,0,0,0,0,28,0.00,0,0,28,T
10441,0,3,3,4,7,3,2,1,1,2,1,0,27,10.71,0,1,28,T
10442,0,4,1,5,4,2,2,3,0,2,2,1,26,18.52,0,1,27,T
10443,0,10,0,0,10,0,0,7,0,1,0,0,28,3.57,0,0,28,T
10444,0,14,0,0,11,0,0,2,0,1,0,0,28,3.57,0,0,28,T
10445,0,14,0,0,8,0,0,4,0,0,2,0,28,7.14,0,0,28,T
10446,0,12,0,0,13,0,0,0,0,0,1,0,26,10.71,2,0,28,T
10447,0,14,0,0,11,0,0,3,0,0,0,0,28,0.00,0,0,28,T
10448,4,19,1,0,3,0,0,1,0,0,0,0,28,0.00,0,0,28,T
10449,0,7,2,6,2,3,2,3,1,1,0,0,27,7.14,1,0,28,T
10450,2,21,0,0,4,0,0,1,0,0,0,0,28,0.00,0,0,28,T
10451,5,16,0,0,5,0,0,0,0,1,1,0,28,7.14,0,0,28,T
10452,1,22,0,0,4,0,0,0,0,0,1,0,28,3.57,0,0,28,T
10453,3,18,0,0,2,0,0,0,0,0,3,0,26,17.86,2,0,28,T
10459,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,1,25,26,T
10462,1,3,5,4,4,5,4,2,0,0,0,0,28,0.00,0,0,28,T
10463,0,2,4,4,4,4,5,1,0,1,1,0,26,11.11,1,0,27,T
10464,1,0,0,6,7,2,4,3,1,1,1,0,26,11.11,1,0,27,T
10465,0,2,7,7,3,1,2,3,0,1,0,0,26,10.71,2,0,28,T
10468,1,4,1,4,6,4,4,1,0,0,1,0,26,7.41,1,0,27,T
10469,1,4,0,1,1,3,1,1,0,0,0,0,12,13.33,2,1,15,T
10470,0,3,4,2,2,3,0,0,0,0,0,0,14,6.67,1,0,15,T
10472,0,12,17,0,1,0,0,0,0,0,0,0,30,0.00,0,1,31,T
10473,1,2,11,5,3,4,2,0,1,0,0,0,29,0.00,0,2,31,T
10475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
10477,0,10,8,8,4,0,0,0,0,0,0,0,30,0.00,0,0,30,T
10479,1,14,29,6,7,3,1,1,1,1,0,1,65,3.08,0,0,65,T
10480,2,73,0,0,0,0,0,0,0,0,0,0,75,1.32,1,0,76,F
10481,0,12,9,5,1,3,0,0,0,0,0,0,30,6.25,2,0,32,T
10482,6,11,4,7,8,1,2,1,1,1,0,0,42,2.33,0,1,43,T
10483,4,8,2,1,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
10484,0,38,11,4,4,5,0,0,0,0,0,0,62,1.59,1,0,63,T
10485,5,13,5,6,4,1,1,0,0,0,0,0,35,0.00,0,0,35,T
10487,0,11,4,9,5,1,1,1,0,0,0,0,32,0.00,0,0,32,T
10489,0,21,7,5,4,1,0,2,0,0,0,0,40,0.00,0,0,40,T
10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
10492,1,5,1,5,4,2,1,3,0,0,2,0,24,12.00,1,0,25,T
10493,25,4,7,1,3,2,0,0,0,1,1,0,44,6.67,1,0,45,T
10494,3,4,5,3,11,5,1,3,2,7,1,0,45,17.78,0,0,45,T
10496,0,14,3,2,8,4,1,6,2,4,2,0,46,13.04,0,0,46,T
10498,4,1,3,3,7,3,0,5,4,1,4,0,35,14.29,0,0,35,T
10499,4,6,3,4,8,2,4,0,2,0,0,0,33,5.71,2,0,35,T
10500,3,8,9,3,7,3,1,2,2,3,2,0,43,15.56,2,0,45,T
10502,3,2,1,2,2,8,6,1,0,2,2,0,29,13.79,0,0,29,T
10503,0,0,3,2,9,6,3,0,2,2,0,0,27,10.71,1,0,28,T
10504,2,3,4,2,1,5,4,2,0,0,0,0,23,18.18,6,4,33,T
10505,1,7,5,9,8,2,1,1,1,2,1,0,38,22.22,7,0,45,T
10506,0,5,3,4,3,1,2,1,0,2,4,0,25,34.48,4,0,29,T
10507,0,5,9,1,4,2,2,6,2,0,1,0,32,6.06,1,0,33,T
10508,1,3,3,3,0,3,0,0,0,1,4,0,18,31.58,1,0,19,T
10510,0,2,0,1,2,2,0,0,1,1,0,0,9,27.27,2,0,11,T
10511,1,12,3,2,6,1,2,2,0,3,2,0,34,14.71,0,0,34,T
10513,0,10,9,12,4,2,1,1,4,0,2,0,45,6.52,1,0,46,T
10516,0,8,6,2,1,1,0,0,0,0,0,0,18,0.00,0,0,18,T
10517,21,4,5,1,1,2,1,0,2,1,7,0,45,17.78,0,0,45,T
10518,0,4,2,4,2,4,2,1,0,0,1,0,20,17.39,3,0,23,T
10520,1,4,8,7,5,5,5,2,1,1,2,0,41,13.64,3,0,44,T
10521,15,5,9,2,4,1,2,0,0,0,4,0,42,13.64,2,0,44,T
10522,3,11,10,6,5,2,0,3,1,2,1,0,44,8.89,1,0,45,T
10523,1,18,8,3,3,5,1,0,1,1,0,0,41,11.11,4,0,45,T
10524,0,2,7,7,6,6,3,4,1,4,3,0,43,18.18,1,0,44,T
10525,5,5,2,3,6,2,2,2,3,2,4,0,36,18.92,1,0,37,T
