CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
51659,2,0,2,2,1,0,2,1,2,0,0,0,12,0.00,0,0,12,T
51660,0,3,4,3,4,5,3,4,5,0,0,0,31,0.00,0,1,32,T
51662,0,10,1,1,0,0,0,0,0,0,0,0,12,14.29,2,0,14,T
51663,0,12,0,1,0,3,0,0,0,0,1,0,17,11.11,1,0,18,T
51665,0,2,1,1,1,0,1,2,0,0,0,0,8,0.00,0,0,8,T
51667,1,2,2,0,1,4,2,2,1,0,2,0,17,11.76,0,0,17,T
51668,3,3,2,2,1,1,2,4,0,1,0,0,19,5.26,0,0,19,T
51669,2,1,0,0,2,1,0,1,0,1,1,0,9,30.00,1,0,10,T
51674,0,7,0,0,8,0,0,8,0,4,1,0,28,28.57,5,2,35,T
51675,3,3,3,3,3,0,2,1,3,3,2,0,26,19.23,0,0,26,T
51676,0,0,3,1,0,3,0,0,0,0,0,0,7,0.00,0,0,7,T
51713,2,2,1,0,0,1,0,4,1,0,0,0,11,0.00,0,0,11,T
51714,1,2,5,2,3,0,2,2,0,0,0,0,17,10.53,2,0,19,T
51721,3,5,2,2,3,1,2,0,0,0,1,0,19,5.26,0,0,19,T
51742,8,13,10,0,4,3,0,0,0,0,1,0,39,5.00,1,0,40,T
51743,4,3,0,2,0,0,0,0,0,0,0,0,9,0.00,0,1,10,T
51744,1,12,2,3,13,0,3,4,3,0,2,0,43,4.65,0,0,43,T
51745,1,3,1,3,4,4,2,1,12,8,2,0,41,31.11,4,0,45,T
51773,0,18,0,0,16,0,0,1,0,0,0,0,35,0.00,0,0,35,T
51774,0,5,0,0,3,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51776,16,24,16,6,6,7,5,1,3,0,4,0,88,4.49,0,1,89,E
51777,1,2,1,5,6,6,0,3,1,3,1,0,29,33.33,9,1,39,E
51778,2,4,0,0,1,2,0,0,0,0,1,0,10,9.09,0,1,11,T
51779,20,0,0,0,0,1,0,0,0,0,0,0,21,0.00,0,0,21,T
51787,0,16,0,0,12,0,0,2,0,0,1,0,31,3.23,0,0,31,E
51791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
51794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
51795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
51796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
51799,2,7,6,4,3,0,0,0,0,0,0,0,22,0.00,0,0,22,T
51802,0,12,7,1,0,3,0,0,0,0,0,0,23,0.00,0,1,24,T
51809,1,2,0,0,2,1,3,7,4,1,0,0,21,4.55,0,1,22,T
51810,0,9,3,2,7,4,2,3,1,0,0,0,31,0.00,0,0,31,T
51812,5,8,11,2,3,3,0,0,0,0,2,0,34,8.57,1,0,35,T
51813,0,11,0,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
51814,0,4,3,5,4,1,0,2,0,4,2,0,25,24.00,0,0,25,T
51818,3,2,1,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
51819,7,1,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51820,7,6,3,0,1,4,0,1,0,0,2,0,24,8.33,0,0,24,T
51821,11,3,1,0,2,2,0,1,0,1,1,0,22,8.70,0,1,23,T
51822,2,2,2,0,1,1,0,0,0,0,0,0,8,0.00,0,0,8,T
51823,0,0,7,4,3,2,4,1,0,0,0,0,21,12.00,3,1,25,T
51824,0,2,2,2,2,3,1,2,0,0,1,0,15,6.67,0,0,15,T
51825,1,2,6,2,1,1,2,0,0,0,0,0,15,6.25,1,0,16,H
51827,0,12,0,0,4,0,0,0,0,0,0,0,16,5.88,1,0,17,E
51830,0,11,0,0,4,0,0,0,0,1,0,0,16,16.67,2,0,18,E
51831,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50,1,7,8,T
51837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
51839,2,3,3,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51840,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50,1,7,8,T
51842,0,1,1,2,4,1,2,3,1,1,0,0,16,6.25,0,0,16,T
51843,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,3,14,17,T
51845,0,21,1,0,0,0,0,0,0,0,0,0,22,8.00,2,1,25,E
51855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
51875,0,2,10,4,2,1,0,0,0,0,0,0,19,0.00,0,0,19,T
51876,3,6,6,1,2,1,0,0,0,0,0,0,19,0.00,0,0,19,T
51878,0,104,0,0,85,0,0,15,0,0,3,0,207,5.02,8,4,219,E
51879,0,37,0,0,109,0,0,33,0,6,10,0,195,13.08,12,7,214,E
51880,0,9,0,0,29,0,0,12,0,4,0,0,54,11.67,3,3,60,E
51881,7,27,26,17,7,8,5,9,7,7,3,0,123,10.61,4,5,132,E
51899,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51900,0,3,4,3,5,5,3,11,0,0,0,0,34,0.00,0,0,34,T
51901,2,1,1,2,5,1,2,1,0,0,0,0,15,5.88,1,1,17,T
51902,2,17,0,9,8,1,4,1,0,0,0,0,42,2.27,1,1,44,T
51906,3,1,3,2,1,5,0,1,1,2,0,0,19,15.00,1,0,20,T
51907,0,6,3,1,1,3,1,1,0,0,0,0,16,10.53,2,1,19,T
51908,4,7,10,9,9,8,3,8,2,6,1,0,67,17.81,6,0,73,T
51909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,
51912,5,0,0,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
51913,0,14,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
51915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
51919,1,2,5,1,5,0,0,3,0,0,0,0,17,10.53,2,0,19,T
51941,0,12,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
51943,3,11,0,2,2,0,0,0,0,0,1,0,19,5.26,0,0,19,T
51944,4,11,2,1,0,0,0,0,0,0,0,0,18,0.00,0,0,18,T
51945,4,8,0,0,0,0,0,0,0,0,0,0,12,7.69,1,0,13,T
51946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
51947,0,7,0,0,5,0,0,0,0,0,0,0,12,0.00,0,0,12,E
51948,1,3,1,3,6,4,5,3,2,1,0,0,29,3.13,0,3,32,T
51949,2,10,2,4,9,4,9,4,7,8,1,0,60,15.00,0,0,60,T
51951,3,6,2,1,2,1,0,1,1,0,0,0,17,0.00,0,0,17,T
51952,0,1,2,2,2,0,1,1,1,1,0,0,11,9.09,0,0,11,T
51953,0,5,2,2,4,1,0,0,0,0,1,0,15,6.67,0,0,15,T
51955,67,7,1,1,1,0,2,0,0,0,0,0,79,3.61,3,1,83,E
51956,15,4,0,0,0,0,0,0,0,0,0,0,19,5.00,1,0,20,E
51957,9,0,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
51958,0,2,3,2,4,3,2,5,0,0,4,0,25,25.00,3,0,28,E
51961,2,1,3,2,4,0,3,0,0,2,1,0,18,48.28,11,0,29,T
51963,1,6,0,0,0,0,0,0,0,0,0,0,7,0.00,0,1,8,T
51966,6,23,1,1,0,0,1,0,0,0,0,0,32,0.00,0,0,32,T
51969,5,1,3,2,1,1,0,3,1,0,0,0,17,0.00,0,0,17,T
51970,0,17,0,0,4,0,0,1,0,2,0,0,24,8.33,0,0,24,T
51972,0,23,0,0,1,0,0,0,0,0,1,0,25,17.24,4,0,29,E
51974,19,6,6,5,4,1,0,2,0,2,2,0,47,10.42,1,0,48,T
51979,0,6,4,3,10,1,0,1,0,0,0,0,25,0.00,0,0,25,T
51988,3,2,0,1,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
51989,3,4,3,3,2,2,0,1,1,0,2,0,21,13.64,1,0,22,T
51990,20,20,0,1,0,0,0,0,0,0,3,0,44,8.89,1,0,45,E
51991,0,6,1,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
51993,15,0,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
51995,3,6,0,4,3,1,0,0,0,0,0,0,17,5.56,1,0,18,T
51996,0,15,17,9,1,0,0,0,0,0,0,0,42,0.00,0,0,42,T
51997,1,6,2,2,0,1,0,0,0,0,0,0,12,0.00,0,0,12,T
52003,0,7,5,2,4,1,1,1,0,0,1,0,22,4.55,0,0,22,T
52012,3,6,5,2,7,2,1,0,0,0,0,0,26,0.00,0,0,26,T
52016,1,0,3,2,0,1,1,2,0,1,1,0,12,28.57,2,0,14,T
52021,2,1,12,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52024,0,29,0,0,1,0,0,0,0,0,0,0,30,0.00,0,0,30,T
52025,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52026,0,4,0,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52027,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52028,0,3,0,0,2,0,0,0,0,0,0,0,5,16.67,1,0,6,T
52029,0,3,0,0,3,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52030,0,4,0,0,2,0,0,0,0,0,0,0,6,14.29,1,0,7,T
52031,0,12,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
52032,0,11,0,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
52034,0,3,0,0,2,0,0,0,0,0,0,0,5,16.67,1,0,6,T
52035,0,3,0,0,4,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52036,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52037,1,4,6,2,3,4,1,1,0,3,4,0,29,31.25,3,0,32,E
52039,3,4,3,2,2,1,1,1,0,2,2,0,21,19.05,0,0,21,T
52040,0,3,7,1,1,0,1,0,0,0,0,0,13,12.50,2,1,16,T
52041,0,1,3,1,0,1,0,0,0,0,0,0,6,0.00,0,0,6,T
52042,1,4,3,0,2,2,0,3,1,0,0,0,16,0.00,0,0,16,T
52047,9,6,6,4,3,0,0,0,0,0,0,0,28,3.45,1,0,29,T
52049,0,44,0,0,0,0,0,0,0,0,0,0,44,0.00,0,0,44,
52050,0,30,0,0,13,0,0,1,0,0,0,0,44,0.00,0,0,44,
52054,4,5,1,0,4,1,2,1,4,2,4,0,28,29.03,3,0,31,T
52055,0,2,2,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52059,4,7,2,1,1,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52060,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
52061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,54,54,T
52064,12,7,1,0,1,0,0,0,0,0,0,0,21,0.00,0,1,22,T
52066,1,4,1,3,1,0,0,0,0,0,0,0,10,20.00,3,2,15,T
52068,1,4,2,5,2,7,5,0,8,4,0,0,38,10.26,0,1,39,T
52069,0,7,5,1,6,1,0,1,0,2,2,0,25,16.00,0,0,25,T
52070,4,1,5,2,3,4,1,5,0,0,0,0,25,0.00,0,0,25,T
52071,0,23,0,0,0,0,0,1,0,0,0,0,24,0.00,0,0,24,T
52072,11,4,2,2,1,1,0,2,0,1,0,0,24,8.00,1,0,25,T
52073,7,3,3,0,5,3,3,4,5,1,0,0,34,5.71,1,0,35,T
52075,0,11,0,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
52080,0,24,0,0,6,0,0,0,0,0,0,0,30,0.00,0,0,30,E
52081,0,11,5,3,1,0,0,0,0,0,0,0,20,0.00,0,0,20,T
52086,0,4,0,0,3,0,0,0,0,1,0,0,8,12.50,0,0,8,NULL
52094,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
52098,0,2,1,1,3,2,1,1,0,0,0,0,11,15.38,2,0,13,T
52101,27,33,39,25,33,24,15,16,4,14,15,0,245,19.00,24,10,279,E
52103,0,0,0,2,7,6,0,4,0,3,2,0,24,20.00,0,1,25,T
52115,9,7,1,1,0,3,1,1,1,0,1,0,25,4.00,0,0,25,T
52125,21,18,10,7,3,3,0,0,0,1,0,0,63,3.08,1,1,65,F
52126,0,1,4,6,6,5,1,1,1,6,1,0,32,32.43,5,0,37,T
52136,0,14,0,0,8,0,0,1,0,0,1,0,24,7.14,1,3,28,E
52143,1,3,6,1,1,2,1,5,0,2,2,0,24,20.00,1,0,25,T
52145,0,40,0,0,0,0,0,0,0,0,0,0,40,0.00,0,0,40,
52152,0,41,0,0,3,0,0,0,0,0,0,0,44,0.00,0,0,44,
52156,3,5,3,2,3,1,2,0,2,1,1,0,23,16.00,2,0,25,E
52157,4,10,4,0,6,1,0,2,0,0,0,0,27,0.00,0,1,28,E
52159,3,9,2,0,0,1,0,0,0,0,0,0,15,6.25,1,0,16,E
52163,0,6,0,0,9,1,0,4,2,0,0,0,22,4.35,1,0,23,E
52164,0,5,0,0,10,0,0,2,1,0,1,0,19,9.09,1,2,22,E
52165,1,2,3,0,1,2,0,0,1,2,3,0,15,31.25,0,1,16,E
52169,1,5,4,2,4,2,2,0,1,1,0,0,22,8.70,1,0,23,T
52170,1,0,3,0,2,5,4,2,0,6,1,0,24,34.62,2,0,26,T
52173,0,3,9,7,1,0,0,0,0,0,1,0,21,9.09,1,0,22,T
52174,2,14,7,1,5,0,0,1,0,0,2,0,32,14.29,3,0,35,E
52175,0,7,0,0,1,1,0,1,0,0,0,0,10,0.00,0,0,10,E
52176,6,4,1,1,2,1,0,1,0,0,1,0,17,11.11,1,0,18,E
52177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,E
52180,0,3,0,0,15,0,0,3,0,0,0,0,21,8.70,2,0,23,T
52181,7,12,4,1,1,0,0,0,0,1,0,0,26,13.79,3,0,29,T
52194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
52198,6,3,6,7,9,8,1,12,0,0,0,0,52,0.00,0,0,52,T
52199,2,1,1,1,2,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52200,9,8,11,6,0,1,0,0,0,0,0,0,35,0.00,0,1,36,T
52205,18,13,4,5,2,1,2,2,2,1,0,0,50,2.00,0,0,50,T
52211,2,9,4,0,4,1,2,0,0,0,0,0,22,0.00,0,0,22,T
52212,0,17,0,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,T
52213,0,18,0,0,0,0,0,0,0,0,0,0,18,0.00,0,0,18,F
52218,5,1,0,0,1,0,0,0,0,1,0,0,8,12.50,0,0,8,T
52231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
52271,4,7,3,4,5,1,1,1,0,0,0,0,26,10.00,3,1,30,T
52272,0,7,4,3,6,1,1,3,2,1,0,0,28,9.68,2,1,31,T
52275,1,4,5,10,13,10,3,1,0,0,0,0,47,2.08,1,0,48,T
52276,3,22,17,13,6,5,2,1,2,2,4,0,77,11.90,4,3,84,E
52277,0,15,6,1,1,0,0,0,0,0,0,0,23,0.00,0,1,24,T
52279,2,8,1,3,2,4,1,1,0,0,0,0,22,4.17,1,1,24,T
52280,1,5,11,6,6,3,2,3,1,0,5,0,43,13.64,1,0,44,E
52281,0,3,4,3,4,1,3,2,1,0,0,0,21,0.00,0,0,21,T
52282,0,1,3,5,4,2,1,0,0,0,0,0,16,0.00,0,1,17,T
52283,0,6,1,0,0,0,0,1,0,0,0,0,8,0.00,0,0,8,T
52284,1,8,6,8,2,3,4,1,0,0,1,0,34,2.94,0,0,34,T
52285,17,3,4,1,1,1,0,1,0,0,0,0,28,3.45,1,0,29,E
52288,3,4,6,1,1,0,0,0,0,0,2,0,17,11.11,0,1,18,T
52289,8,6,2,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
52290,3,4,8,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52293,8,5,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52296,4,3,1,0,2,1,0,0,1,0,0,0,12,0.00,0,1,13,H
52297,4,11,1,2,3,0,1,1,0,1,0,0,24,8.00,1,0,25,T
52298,0,3,4,4,3,1,0,6,0,2,3,0,26,19.23,0,0,26,T
52299,12,1,0,0,2,0,0,0,0,0,0,0,15,0.00,0,0,15,E
52300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
52303,3,4,1,1,3,2,0,1,0,0,2,0,17,21.05,2,0,19,E
52304,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52305,0,5,4,0,6,1,1,5,0,1,1,0,24,8.33,0,0,24,T
52313,22,2,2,1,0,0,1,0,0,0,0,0,28,3.33,1,1,30,T
52314,0,7,0,5,4,3,3,2,0,0,0,0,24,0.00,0,0,24,T
52315,0,21,0,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,
52316,3,3,3,2,3,1,0,2,1,3,2,0,23,23.08,1,2,26,E
52330,0,10,0,0,7,0,0,3,0,0,1,0,21,12.00,2,2,25,E
52342,0,8,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
52344,0,4,3,0,4,5,5,3,3,0,0,0,27,3.57,1,0,28,T
52350,1,1,1,1,0,0,0,0,0,1,0,0,5,33.33,1,0,6,T
52351,1,4,3,0,3,0,0,1,0,0,0,0,12,0.00,0,0,12,T
52357,0,19,0,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,
52360,0,11,0,0,13,0,0,0,0,0,0,0,24,0.00,0,0,24,T
52370,5,3,4,1,6,2,0,1,0,1,0,0,23,8.00,1,1,25,T
52373,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52375,0,42,0,0,0,0,0,0,0,0,0,0,42,0.00,0,0,42,T
52378,0,0,0,1,2,1,2,1,1,1,0,0,9,11.11,0,0,9,T
52382,0,19,1,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
52387,0,10,3,1,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
52389,20,1,1,0,0,0,0,0,0,0,2,0,24,8.33,0,0,24,T
52393,2,7,5,0,2,2,2,1,1,1,2,0,25,11.54,0,1,26,E
52394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,16,16,T
52395,0,4,7,6,6,2,0,0,0,0,0,0,25,0.00,0,0,25,T
52402,2,2,1,1,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52405,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52410,6,0,0,1,1,0,0,0,0,0,0,0,8,0.00,0,0,8,H
52411,2,3,8,3,6,0,3,4,0,1,0,0,30,3.33,0,0,30,T
52412,4,3,5,3,0,1,0,0,0,0,0,0,16,0.00,0,1,17,T
52413,6,15,12,0,1,2,0,0,0,0,0,0,36,0.00,0,4,40,T
52414,1,5,8,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
52415,1,6,4,6,3,0,0,0,0,0,0,0,20,0.00,0,0,20,T
52420,0,0,4,4,3,0,1,0,0,0,0,0,12,0.00,0,1,13,T
52421,0,7,1,5,0,0,0,0,0,0,0,0,13,13.33,2,0,15,T
52423,1,2,1,4,6,4,2,1,3,0,0,0,24,0.00,0,0,24,T
52424,0,6,0,1,2,0,0,2,0,0,0,0,11,7.69,1,1,13,T
52426,0,3,4,5,2,3,1,5,0,0,1,0,24,4.17,0,0,24,T
52427,0,2,1,2,5,1,0,1,1,2,3,0,18,40.91,4,0,22,T
52428,0,8,0,0,1,0,0,3,1,1,2,0,16,23.53,1,0,17,T
52429,3,4,1,1,5,2,0,1,0,3,2,0,22,25.00,1,1,24,T
52433,11,13,17,10,13,9,2,11,2,8,13,0,109,24.79,8,0,117,E
52434,7,7,11,14,17,8,6,4,7,3,21,0,105,31.36,13,0,118,E
52435,1,4,0,3,4,1,2,0,0,2,2,0,19,21.05,0,0,19,T
52442,8,17,8,18,3,0,0,2,1,0,0,0,57,3.28,2,2,61,F
52449,4,7,0,3,11,3,0,1,0,0,0,0,29,6.45,2,0,31,T
52450,4,3,2,1,3,3,1,2,0,4,3,0,26,36.36,5,2,33,T
52451,8,4,4,5,7,1,2,2,0,2,5,0,40,28.26,6,0,46,T
52452,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52453,2,5,4,2,7,1,5,3,0,2,8,0,39,34.09,5,0,44,T
52454,10,2,2,6,4,1,1,2,0,4,4,0,36,22.22,0,0,36,T
52455,0,3,0,0,0,1,0,1,3,0,1,0,9,11.11,0,0,9,T
52456,2,14,1,2,8,1,0,0,0,0,0,0,28,0.00,0,0,28,T
52457,6,6,3,2,4,0,4,3,0,0,0,0,28,11.76,4,2,34,T
52461,6,3,0,1,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52462,4,3,1,1,2,0,0,1,0,0,0,0,12,0.00,0,4,16,E
52464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,
52476,2,5,2,4,3,1,1,1,0,0,0,0,19,5.00,1,0,20,T
52477,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
52479,0,2,15,10,8,6,5,2,0,0,0,0,48,0.00,0,2,50,H
52480,0,37,0,0,4,0,0,0,0,0,0,0,41,0.00,0,0,41,
52482,0,4,0,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52483,0,6,5,2,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52485,0,0,0,0,3,0,0,2,0,1,2,0,8,44.44,1,0,9,T
52487,4,2,1,1,3,4,0,0,0,0,0,0,15,0.00,0,0,15,T
52488,3,1,2,1,5,3,0,1,2,0,0,0,18,5.26,1,0,19,T
52489,0,0,0,2,2,2,0,2,0,1,0,0,9,11.11,0,0,9,T
52490,0,0,2,2,4,1,2,0,0,0,0,0,11,0.00,0,0,11,T
52491,3,8,6,10,22,14,20,13,25,2,10,1,134,12.23,4,1,139,T
52492,19,8,2,0,4,0,1,1,1,0,4,0,40,14.29,2,0,42,E
52493,1,14,0,0,1,0,0,2,0,0,1,0,19,5.26,0,0,19,T
52494,12,4,5,1,0,1,0,0,0,0,1,0,24,4.17,0,0,24,T
52495,10,5,1,4,1,1,0,1,1,1,0,0,25,4.00,0,0,25,T
52497,3,10,10,5,10,3,1,7,2,3,2,0,56,12.90,3,3,62,T
52498,0,5,8,0,0,1,1,2,1,1,1,0,20,12.00,1,4,25,T
52499,13,10,3,2,0,0,1,0,0,0,0,0,29,3.33,1,0,30,T
52500,8,6,6,2,4,2,0,0,0,0,0,0,28,0.00,0,0,28,T
52501,0,2,2,0,5,3,0,2,3,3,1,0,21,26.92,3,2,26,T
52502,14,6,0,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
52503,7,4,4,0,1,1,0,0,0,0,0,0,17,0.00,0,1,18,T
52507,0,14,1,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52508,2,1,0,3,2,3,3,1,0,1,0,0,16,5.88,0,1,17,T
52509,0,13,1,0,0,0,0,0,0,0,0,0,14,6.25,1,1,16,T
52510,0,2,0,5,7,5,0,4,1,0,1,0,25,13.79,3,1,29,E
52511,8,14,1,1,1,1,1,0,0,0,0,0,27,3.57,1,0,28,T
52514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
52516,0,8,0,0,0,0,0,1,0,0,0,0,9,0.00,0,1,10,P
52517,0,8,0,0,0,0,0,1,0,0,0,0,9,0.00,0,1,10,P
52519,1,7,7,11,13,7,1,4,0,0,0,0,51,1.92,1,0,52,T
52522,0,1,2,3,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,41,41,T
52524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,40,40,T
52530,0,2,1,2,6,1,1,1,0,1,0,0,15,16.67,2,1,18,T
52534,0,6,0,0,2,0,0,0,0,0,0,0,8,0.00,0,0,8,E
52535,9,0,0,0,0,1,0,0,0,0,0,0,10,0.00,0,0,10,E
52536,7,6,1,0,1,0,0,1,0,0,1,0,17,5.88,0,0,17,E
52537,5,24,10,0,0,0,0,0,0,0,0,0,39,0.00,0,0,39,T
52538,1,6,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52540,2,6,6,2,3,5,2,0,1,0,2,0,29,10.00,1,0,30,E
52541,9,10,4,2,3,1,3,1,0,0,0,0,33,0.00,0,0,33,T
52543,6,0,2,1,3,0,1,1,0,0,10,0,24,50.00,4,0,28,T
52544,8,1,1,4,3,3,0,5,0,3,10,0,38,38.10,3,1,42,T
52545,13,1,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,E
52546,0,8,0,0,0,0,0,0,0,0,0,0,8,0.00,0,1,9,T
52553,0,2,3,1,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52556,5,9,5,3,2,0,2,3,0,1,6,0,36,24.44,4,5,45,T
52569,7,4,0,0,0,0,0,0,0,0,0,0,11,0.00,0,1,12,T
52572,0,27,0,0,1,0,0,0,0,0,0,0,28,0.00,0,0,28,F
52573,9,13,6,3,3,5,3,2,1,1,4,0,50,11.76,1,0,51,T
52576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,
52577,0,1,4,6,2,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52584,1,1,0,2,0,0,1,0,0,0,1,0,6,16.67,0,0,6,T
52586,5,3,7,0,1,1,1,2,0,1,4,0,25,22.22,1,1,27,E
52593,2,7,0,3,7,0,10,5,0,1,0,0,35,10.53,3,0,38,T
52595,1,1,2,1,0,2,0,0,0,0,0,0,7,12.50,1,0,8,T
52607,0,3,6,6,5,0,1,2,0,0,0,0,23,0.00,0,0,23,T
52610,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
52611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,NULL
52612,11,12,6,3,2,0,2,1,1,0,2,0,40,6.98,1,2,43,T
52616,1,0,2,2,0,0,1,0,0,0,0,0,6,0.00,0,0,6,T
52634,4,11,4,4,10,0,3,6,0,0,1,0,43,4.55,1,0,44,T
52636,0,8,3,0,2,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,10
52648,0,9,0,0,7,0,0,0,0,0,0,0,16,5.88,1,0,17,T
52649,0,8,0,0,2,0,0,1,0,0,0,0,11,21.43,3,0,14,T
52650,0,7,0,0,5,0,0,5,0,0,0,0,17,5.26,1,1,19,NULL
52651,0,7,0,0,8,0,0,1,0,1,0,0,17,15.00,2,1,20,NULL
52652,0,7,0,0,11,0,0,0,0,0,1,0,19,13.64,2,1,22,NULL
52653,0,15,0,0,6,0,0,4,0,2,0,0,27,7.41,0,0,27,NULL
52654,0,14,0,0,6,0,0,0,0,3,1,0,24,16.67,0,0,24,NULL
52655,0,10,0,0,5,0,0,4,0,9,2,0,30,45.71,5,0,35,NULL
52656,0,5,0,0,7,0,0,5,0,3,3,0,23,30.77,2,1,26,NULL
52657,0,8,0,0,8,0,0,10,0,3,3,0,32,21.21,1,0,33,NULL
52658,0,6,0,0,3,0,0,4,0,4,2,0,19,38.10,2,0,21,NULL
52659,0,9,0,0,2,0,0,3,0,0,4,0,18,26.32,1,0,19,NULL
52660,0,4,0,0,9,0,0,5,0,0,0,0,18,14.29,3,0,21,NULL
52661,0,2,0,0,5,0,0,4,0,1,2,0,14,29.41,2,1,17,NULL
52662,0,12,0,0,6,0,0,0,0,0,2,0,20,13.64,1,1,22,NULL
