CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
10150,5,10,7,3,8,6,1,1,1,0,3,0,45,12.50,3,0,48,T
10151,1,3,8,0,6,2,0,1,0,0,0,0,21,4.55,1,0,22,T
10152,0,1,0,1,4,0,3,2,1,1,0,0,13,33.33,5,0,18,T
10153,0,4,3,0,18,3,10,8,0,0,0,0,46,2.08,1,1,48,T
10154,3,2,1,1,4,2,3,4,0,1,0,0,21,20.00,4,0,25,T
10155,1,1,1,2,2,0,0,0,1,0,0,0,8,33.33,4,0,12,T
10156,1,2,1,1,1,1,3,2,0,0,2,0,14,33.33,4,0,18,T
10157,1,3,1,2,5,3,1,1,1,0,3,0,21,21.74,2,0,23,T
10159,0,3,3,3,3,1,1,4,2,0,2,0,22,16.67,2,0,24,T
10160,0,0,3,1,5,0,2,1,0,0,2,0,14,14.29,0,0,14,T
10161,2,2,1,2,10,3,5,4,0,0,2,0,31,9.38,1,0,32,T
10162,1,1,1,4,9,1,2,0,0,0,1,0,20,5.00,0,0,20,T
10163,3,3,5,1,3,2,6,1,0,0,1,0,25,4.00,0,0,25,T
10164,1,5,10,8,8,4,5,1,2,0,2,0,46,4.35,0,0,46,T
10165,0,4,3,1,4,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10166,1,4,1,3,3,5,4,4,3,0,6,0,34,25.64,4,1,39,T
10167,0,2,1,0,1,2,4,4,1,0,0,0,15,11.76,2,0,17,T
10168,3,1,1,1,3,4,6,7,1,0,4,0,31,18.18,2,0,33,T
10169,1,3,4,1,5,4,9,10,3,1,1,0,42,10.87,3,1,46,T
10170,9,19,4,2,5,0,3,0,2,0,0,0,44,0.00,0,0,44,T
10171,0,6,1,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
10174,1,0,3,1,0,0,2,0,0,0,0,0,7,0.00,0,1,8,T
10175,0,3,3,0,0,1,0,0,0,0,0,0,7,0.00,0,1,8,T
10178,3,3,4,0,3,0,1,1,0,0,0,0,15,6.25,1,0,16,T
10180,1,24,7,3,0,0,0,0,0,0,0,0,35,5.41,2,0,37,T
10197,0,6,9,5,7,6,2,0,1,1,2,0,39,10.00,1,0,40,T
10198,3,3,8,7,6,3,2,0,1,0,0,0,33,5.71,2,0,35,T
10200,1,4,4,3,10,4,4,5,3,7,1,0,46,22.45,3,0,49,T
10201,0,2,2,3,1,6,1,0,0,3,2,0,20,40.00,5,0,25,T
10206,0,7,0,1,7,0,2,3,0,0,0,0,20,0.00,0,0,20,T
10207,0,14,0,0,11,0,0,8,0,3,4,0,40,27.66,6,1,47,T
10208,1,7,1,4,9,8,6,5,0,0,1,0,42,2.38,0,0,42,T
10209,7,7,2,5,8,5,0,4,0,1,0,0,39,5.00,1,0,40,T
10210,0,6,5,10,8,2,2,1,0,0,3,0,37,15.00,3,0,40,T
10213,1,0,2,0,2,0,0,1,0,0,0,0,6,0.00,0,2,8,T
10230,0,5,10,1,4,0,0,3,0,0,2,0,25,8.00,0,0,25,T
10231,0,17,2,2,1,0,0,1,0,1,1,0,25,8.00,0,0,25,T
10232,3,8,5,1,1,1,0,1,0,1,2,0,23,20.00,2,0,25,T
10233,1,8,4,1,6,3,0,0,0,0,2,0,25,8.00,0,0,25,T
10234,0,3,5,3,5,1,1,2,0,0,3,0,23,20.00,2,0,25,T
10235,1,4,3,3,8,1,1,1,0,0,2,0,24,12.00,1,0,25,T
10236,2,2,7,4,0,4,2,2,0,0,3,0,26,11.11,0,1,27,T
10237,3,9,2,2,3,1,0,1,0,0,3,0,24,12.00,0,1,25,T
10238,0,7,5,2,1,2,1,1,0,1,2,0,22,16.00,1,2,25,T
10239,3,4,6,4,4,1,0,1,0,0,0,0,23,8.00,2,0,25,T
10240,0,9,5,2,1,3,0,0,0,0,2,0,22,12.50,1,1,24,T
10241,0,9,5,3,4,0,0,0,0,0,4,0,25,16.00,0,0,25,T
10242,0,7,4,1,5,1,0,0,0,0,1,0,19,28.00,6,0,25,T
10243,1,14,7,1,1,0,0,0,0,0,1,0,25,4.00,0,0,25,T
10244,0,7,3,4,2,3,0,2,0,0,0,0,21,16.00,4,0,25,T
10245,1,3,15,3,1,0,1,0,0,0,1,0,25,4.00,0,0,25,T
10246,0,6,6,2,5,1,1,2,0,0,2,0,25,8.00,0,0,25,T
10247,2,8,6,4,2,0,0,1,0,0,2,0,25,8.00,0,0,25,T
10248,0,2,3,2,4,2,3,0,1,2,3,0,22,32.00,3,0,25,T
10249,0,12,2,3,4,1,1,0,0,0,0,0,23,0.00,0,2,25,T
10250,6,10,2,3,0,1,0,0,0,0,0,0,22,4.35,1,0,23,T
10251,0,4,12,1,4,4,0,1,0,0,0,0,26,0.00,0,0,26,T
10252,0,8,6,1,4,2,0,0,0,0,1,0,22,12.00,2,1,25,T
10253,0,7,13,3,1,0,0,0,0,0,0,0,24,7.69,2,0,26,T
10254,4,11,5,1,1,0,0,0,0,0,1,0,23,12.00,2,0,25,T
10255,0,5,5,2,2,3,2,1,0,4,0,0,24,19.23,1,1,26,T
10256,1,16,2,2,3,0,0,0,0,1,1,0,26,7.69,0,0,26,T
10257,0,18,1,3,1,0,0,1,0,1,0,0,25,7.69,1,0,26,T
10258,1,15,5,1,1,2,0,0,0,0,0,0,25,0.00,0,0,25,T
10259,0,6,11,3,3,2,0,0,0,0,0,0,25,0.00,0,0,25,T
10260,0,1,5,0,6,2,1,3,0,4,2,0,24,24.00,0,1,25,T
10261,2,16,0,2,3,0,0,1,0,1,0,0,25,4.00,0,0,25,T
10262,0,5,6,5,1,2,2,0,1,0,4,0,26,15.38,0,0,26,T
10263,7,4,3,2,1,2,0,0,0,0,2,0,21,13.64,1,0,22,T
10264,1,8,3,5,1,3,0,1,0,0,2,0,24,12.00,1,0,25,T
10265,0,4,7,0,6,4,1,3,0,0,1,0,26,3.85,0,0,26,T
10266,9,8,2,0,3,0,0,2,0,0,1,0,25,4.00,0,0,25,T
10267,2,14,5,1,1,0,0,0,0,0,1,0,24,8.00,1,0,25,T
10268,0,11,7,5,2,0,0,0,0,0,0,0,25,0.00,0,0,25,T
10269,0,8,6,4,5,0,1,0,0,1,0,0,25,4.00,0,0,25,T
10270,0,0,6,3,2,3,5,2,1,1,1,0,24,12.00,1,0,25,T
10271,0,2,6,8,8,1,0,0,0,0,0,0,25,0.00,0,0,25,T
10272,0,16,5,0,2,2,0,0,0,1,0,0,26,3.85,0,0,26,T
10273,6,4,6,2,2,0,0,1,0,0,3,0,24,12.00,0,1,25,T
10274,3,12,7,0,3,0,0,0,0,0,0,0,25,0.00,0,0,25,T
10275,0,6,7,3,6,1,0,0,0,1,0,0,24,8.00,1,0,25,T
10276,1,21,1,0,3,0,0,0,0,0,0,0,26,0.00,0,0,26,T
10277,0,4,1,1,10,5,0,2,0,0,1,0,24,8.00,1,0,25,T
10278,0,13,3,5,3,0,0,0,0,0,0,0,24,0.00,0,0,24,T
10279,0,5,4,2,2,2,2,2,1,0,3,0,23,20.00,2,0,25,T
10280,7,6,2,1,2,2,1,3,0,0,1,0,25,4.00,0,0,25,T
10281,10,13,3,1,0,0,0,0,0,0,0,0,27,3.33,1,2,30,T
10282,0,14,1,1,5,3,1,2,0,0,0,0,27,3.57,1,0,28,T
10285,0,8,1,1,17,2,0,0,0,0,0,0,29,0.00,0,1,30,T
10286,2,7,4,3,2,1,3,3,0,0,2,0,27,10.00,1,2,30,T
10287,0,11,8,6,2,2,0,0,0,0,0,0,29,3.33,1,0,30,T
10288,3,5,4,7,3,1,2,1,0,0,2,0,28,6.90,0,1,29,T
10289,0,8,10,2,3,1,0,3,0,0,0,0,27,3.57,1,0,28,T
10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,97,97,T
10293,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,2,102,104,T
10294,4,2,2,5,7,9,0,0,12,0,1,0,42,6.67,2,1,45,T
10295,4,3,5,4,5,6,2,5,5,2,2,0,43,9.09,0,1,44,T
10296,3,3,4,2,7,13,3,2,5,2,0,0,44,6.67,1,0,45,T
10297,6,12,9,16,23,14,17,12,16,2,3,0,130,11.97,12,0,142,F
10298,3,5,4,4,7,7,2,3,3,2,0,0,40,13.33,4,1,45,T
10299,2,7,0,7,8,2,4,7,2,4,0,0,43,13.33,2,0,45,T
10300,5,2,4,5,4,3,8,1,3,5,1,0,41,20.45,3,0,44,T
10301,1,1,2,0,1,19,0,0,1,7,1,1,34,27.78,1,1,36,T
10302,3,5,4,1,2,4,4,0,1,0,0,0,24,4.00,1,0,25,T
10304,1,9,0,4,14,0,0,6,0,2,1,0,37,10.53,1,0,38,T
10310,2,6,4,3,1,2,4,1,0,0,2,0,25,23.33,5,0,30,T
10311,2,5,2,4,5,1,1,1,0,0,3,0,24,24.14,4,1,29,T
10312,5,3,5,1,4,4,0,2,0,1,1,0,26,14.29,2,0,28,T
10313,2,5,2,1,3,0,1,0,0,0,0,0,14,12.50,2,0,16,T
10314,0,6,1,1,2,1,0,0,2,0,3,0,16,23.53,1,0,17,T
10315,1,8,1,3,4,2,0,0,0,0,2,0,21,9.52,0,0,21,T
10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
10318,2,3,5,5,2,5,1,4,0,1,3,0,31,17.14,2,2,35,T
10320,2,3,3,8,9,3,8,1,2,5,12,0,56,32.76,2,0,58,T
10329,0,7,1,2,5,5,0,2,2,2,1,0,27,14.29,1,0,28,T
10330,0,3,2,4,5,6,2,3,2,0,0,0,27,0.00,0,0,27,T
10331,0,6,1,5,5,5,1,2,1,1,1,0,28,7.14,0,0,28,T
10332,3,4,5,3,4,2,3,2,0,0,1,0,27,7.14,1,0,28,T
10334,1,1,1,2,1,0,0,0,0,0,1,0,7,14.29,0,0,7,T
10336,0,8,26,10,0,0,0,0,0,0,0,0,44,0.00,0,0,44,H
10337,5,7,10,11,2,6,1,0,1,0,0,0,43,0.00,0,1,44,H
10339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,F
10341,3,9,16,8,13,4,2,0,1,1,0,0,57,1.75,0,0,57,T
10342,17,10,13,4,6,3,1,4,2,0,0,0,60,0.00,0,0,60,F
10343,7,6,6,3,1,0,1,0,0,0,0,0,24,0.00,0,1,25,T
10344,5,11,10,12,8,2,2,5,2,0,1,0,58,1.69,0,1,59,T
10345,0,1,4,3,0,5,1,6,1,1,1,0,23,8.70,0,0,23,T
10346,1,3,6,5,8,5,0,1,0,0,0,0,29,0.00,0,0,29,T
10348,0,19,3,0,3,3,1,0,0,0,0,0,29,0.00,0,0,29,T
10349,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,1,26,27,T
10350,5,22,16,7,19,4,4,2,2,6,7,0,94,18.00,5,1,100,E
10351,0,2,7,7,8,4,2,3,0,2,8,0,43,23.91,1,2,46,T
10352,0,5,7,5,10,5,6,4,0,0,3,0,45,8.51,1,1,47,T
10353,4,9,5,3,8,4,1,2,2,1,5,0,44,17.39,2,0,46,T
10354,1,3,13,13,18,9,1,8,2,4,17,0,89,29.00,8,3,100,E
10355,3,11,2,3,10,1,1,4,2,0,7,0,44,15.56,0,1,45,T
10356,2,8,3,1,2,1,3,1,1,5,4,0,31,35.29,3,0,34,T
10357,3,12,8,4,4,1,4,5,0,2,3,0,46,10.87,0,0,46,T
10358,2,5,10,6,22,7,2,4,8,8,12,0,86,30.61,10,2,98,E
10360,10,13,10,6,7,0,0,0,0,0,0,0,46,0.00,0,1,47,T
10361,0,2,6,14,6,3,1,1,3,3,3,0,42,15.91,1,1,44,T
10363,1,1,6,5,9,3,4,7,3,1,4,0,44,17.02,3,0,47,T
10364,3,7,9,9,6,3,2,1,2,1,0,0,43,6.52,2,1,46,T
10365,1,10,10,5,9,3,2,3,1,1,0,0,45,4.35,1,0,46,T
10366,15,11,4,3,3,3,1,1,0,0,4,0,45,10.87,1,0,46,T
10367,1,3,3,0,6,8,5,4,3,3,5,0,41,28.26,5,0,46,T
10368,1,0,4,5,8,6,3,3,7,4,3,0,44,19.57,2,0,46,T
10369,37,7,1,0,0,0,0,0,0,0,0,0,45,0.00,0,0,45,T
10370,3,4,9,12,7,4,2,1,1,3,0,0,46,6.52,0,0,46,T
10371,14,14,7,4,2,0,0,1,0,0,4,0,46,8.70,0,0,46,T
10376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,22,22,T
10377,1,4,10,10,9,7,1,0,0,0,1,0,43,4.55,1,0,44,T
10381,0,6,0,0,0,0,0,0,0,0,0,0,6,14.29,1,0,7,T
10386,18,15,0,1,4,0,0,0,0,0,3,0,41,17.02,5,1,47,T
10387,0,2,2,0,3,1,1,4,0,1,0,0,14,18.75,2,0,16,T
10389,0,4,4,4,8,9,4,8,0,0,0,0,41,2.38,1,0,42,T
10393,6,2,2,8,1,5,0,4,0,1,1,0,30,6.67,0,0,30,T
10396,2,11,15,3,3,0,1,1,0,0,0,0,36,0.00,0,1,37,T
10400,9,13,6,12,12,7,6,18,0,7,12,1,103,24.56,8,3,114,T
10401,10,12,4,4,11,6,4,8,0,8,20,0,87,43.52,19,2,108,T
10402,18,18,15,5,9,6,6,9,0,1,16,0,103,17.86,3,6,112,T
10403,6,4,10,11,7,8,8,17,0,9,14,0,94,31.58,13,7,114,T
10404,12,11,20,8,11,14,2,11,0,7,9,1,106,20.18,6,2,114,T
10405,27,26,11,8,10,7,3,8,0,3,5,0,108,9.57,3,4,115,T
10406,26,16,10,9,4,5,5,17,0,1,13,0,106,15.79,4,4,114,T
10407,16,10,7,6,7,5,7,16,0,9,11,0,94,29.36,12,3,109,T
10408,4,8,8,3,4,3,2,6,0,3,0,0,41,17.02,5,1,47,T
10409,4,8,2,6,5,3,6,7,0,2,0,0,43,12.77,4,0,47,T
10410,16,4,7,1,2,2,4,3,0,2,3,0,44,17.02,3,0,47,T
10411,15,5,6,3,4,2,1,6,0,2,2,0,46,10.64,1,0,47,T
10412,7,5,8,1,7,4,7,6,0,0,0,0,45,4.26,2,0,47,T
10413,2,5,3,5,7,4,2,13,0,3,1,0,45,12.77,2,0,47,T
10414,13,12,4,3,3,4,0,3,0,0,4,0,46,8.51,0,1,47,T
10415,10,4,4,3,8,2,3,3,0,3,5,0,45,22.92,3,0,48,T
10416,5,9,1,6,2,5,1,9,0,3,4,0,45,19.15,2,0,47,T
10418,10,3,1,4,4,2,5,2,0,3,4,0,38,22.50,2,0,40,T
10419,7,2,0,1,5,1,3,5,0,4,8,0,36,40.00,4,0,40,T
10420,4,6,1,1,6,2,2,3,0,3,9,0,37,32.50,1,2,40,T
10421,10,7,8,1,6,1,1,1,0,1,2,0,38,12.50,2,0,40,T
10422,7,2,4,6,7,3,3,3,0,0,3,0,38,12.50,2,0,40,T
10423,7,2,2,4,2,1,2,2,0,2,11,0,35,40.54,2,0,37,T
10424,10,5,5,1,2,3,2,3,0,4,12,0,47,48.33,13,0,60,E
10425,7,8,0,5,4,0,3,5,0,4,7,0,43,30.43,3,0,46,T
10426,11,0,1,2,0,0,0,0,0,1,0,0,15,6.67,0,0,15,T
10427,16,3,6,5,1,2,2,1,0,3,3,0,42,14.29,0,0,42,T
10428,1,3,0,0,1,0,0,1,0,4,2,0,12,57.14,2,0,14,T
10429,13,3,2,2,6,3,5,7,0,0,2,0,43,4.65,0,0,43,T
10435,1,4,11,7,2,0,2,0,0,0,0,0,27,0.00,0,0,27,H
10436,4,5,2,9,7,1,1,2,0,1,2,0,34,13.89,2,0,36,H
10437,0,5,10,6,3,3,2,2,1,1,0,0,33,11.11,3,0,36,H
10438,1,3,4,10,8,5,3,2,3,0,1,0,40,2.50,0,0,40,T
10439,2,2,7,8,11,5,1,4,0,0,0,0,40,0.00,0,0,40,T
10440,0,2,7,5,9,8,1,2,0,0,0,0,34,0.00,0,0,34,T
10441,1,5,7,8,7,3,1,0,0,0,1,0,33,5.88,1,0,34,T
10442,0,7,4,1,4,8,2,5,1,0,1,0,33,12.50,4,3,40,T
10443,0,0,5,1,3,6,6,6,3,1,1,0,32,6.25,0,0,32,T
10444,0,7,4,1,9,1,1,3,0,0,0,0,26,0.00,0,0,26,T
10445,1,5,4,5,8,4,3,2,0,1,0,0,33,8.57,2,0,35,T
10447,6,10,8,5,2,5,1,2,1,0,0,0,40,0.00,0,0,40,T
10452,3,4,3,5,4,0,2,1,0,0,0,0,22,0.00,0,0,22,T
10453,5,1,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10454,1,5,3,0,7,2,0,2,0,1,5,0,26,20.00,0,4,30,T
10457,3,2,0,1,0,0,1,1,0,0,1,0,9,18.18,1,1,11,T
10458,8,0,0,0,0,2,0,0,0,0,1,0,11,8.33,0,1,12,T
10459,25,16,6,4,1,1,1,0,0,0,1,0,55,6.90,3,0,58,T
10460,35,36,13,3,1,0,0,0,0,0,7,0,95,11.00,4,1,100,T
10462,1,18,1,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
10463,0,15,0,0,1,0,0,0,0,0,0,0,16,0.00,0,0,16,T
10464,0,23,3,0,1,0,0,0,0,0,0,0,27,3.57,1,0,28,T
10466,8,2,1,3,1,0,1,0,0,0,0,0,16,5.56,1,1,18,T
10467,1,6,1,1,2,1,0,0,0,0,1,0,13,7.69,0,0,13,T
10468,2,1,2,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
10469,3,1,1,0,0,0,0,1,1,0,0,0,7,0.00,0,0,7,T
10470,0,1,2,2,2,1,1,2,0,0,0,0,11,8.33,1,0,12,T
10471,0,1,5,0,1,1,3,0,0,0,1,0,12,8.33,0,0,12,T
10473,6,4,1,0,1,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10474,1,3,0,0,0,0,1,0,1,1,0,0,7,14.29,0,0,7,T
10475,0,1,0,1,3,2,1,1,0,1,2,0,12,25.00,0,0,12,T
10476,0,0,0,0,4,2,1,1,0,0,3,0,11,27.27,0,0,11,T
10480,0,18,0,0,0,1,1,0,0,0,0,0,20,0.00,0,0,20,T
10481,2,8,0,0,1,0,0,0,0,0,0,0,11,0.00,0,0,11,T
10482,0,13,0,0,0,0,0,0,0,0,0,0,13,7.14,1,0,14,T
10483,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
10485,2,4,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10488,0,11,2,2,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
10490,8,0,3,3,1,3,1,0,0,0,0,0,19,0.00,0,0,19,T
10491,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
10492,2,7,4,3,4,0,0,0,0,0,0,0,20,4.76,1,0,21,T
10493,0,10,0,0,1,0,0,1,0,0,1,0,13,14.29,1,0,14,T
10494,2,3,4,1,1,0,0,0,0,0,2,0,13,21.43,1,0,14,T
10495,2,3,3,2,4,2,0,6,0,0,0,0,22,7.69,2,2,26,T
10500,14,0,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
10501,6,9,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
10502,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
10505,1,5,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10517,1,23,0,24,18,0,3,1,0,2,0,0,72,5.41,2,0,74,T
10518,0,3,0,17,32,0,7,0,0,4,1,0,64,10.61,2,0,66,T
10519,0,5,0,15,8,0,7,0,0,1,2,0,38,7.89,0,0,38,T
10521,8,43,0,14,4,0,0,0,0,0,0,0,69,0.00,0,0,69,T
10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,55,55,F
10523,22,11,0,0,0,0,0,0,0,1,0,0,34,5.71,1,0,35,E
10524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
10534,48,9,11,6,7,5,1,1,2,1,14,0,105,24.17,14,1,120,E
10535,0,6,6,4,18,9,5,5,2,1,1,0,57,8.33,3,0,60,T
10540,0,0,6,9,8,6,2,2,0,0,2,0,35,7.69,1,3,39,T
10541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,44,44,T
10543,2,2,3,5,4,3,1,0,0,0,0,0,20,8.70,2,1,23,T
10544,0,3,4,4,3,1,1,1,2,1,2,0,22,13.04,0,1,23,T
10545,3,6,0,2,3,0,1,0,0,0,0,0,15,0.00,0,0,15,T
10546,3,0,2,3,0,2,1,1,0,0,0,0,12,0.00,0,0,12,T
10547,6,2,1,4,4,0,1,3,1,1,0,0,23,4.17,0,1,24,T
10548,2,1,1,0,10,3,1,2,1,2,0,0,23,8.33,0,1,24,T
10549,1,0,2,0,3,2,0,0,2,2,0,0,12,16.67,0,0,12,T
10550,3,2,0,1,3,5,0,4,4,2,0,0,24,8.33,0,0,24,T
10551,4,2,2,1,2,1,2,2,2,2,1,0,21,18.18,1,0,22,T
10552,2,0,1,0,3,2,3,5,2,1,1,0,20,18.18,2,0,22,T
10553,5,8,2,1,2,1,2,1,1,0,1,0,24,4.17,0,0,24,T
10554,1,1,4,2,2,5,2,3,2,1,0,0,23,4.17,0,1,24,T
10555,0,1,3,1,2,0,1,0,1,0,1,0,10,25.00,2,0,12,T
10556,0,1,4,1,8,0,0,7,1,0,1,0,23,8.33,1,0,24,T
10557,3,5,3,3,1,0,0,1,1,1,3,0,21,22.73,1,0,22,T
10558,1,2,3,0,2,0,0,0,0,0,1,0,9,27.27,2,0,11,T
10565,27,11,11,10,10,7,9,8,0,7,13,0,113,22.50,7,0,120,T
10566,12,11,4,5,13,6,4,17,4,14,9,0,99,23.23,0,0,99,T
10567,19,9,40,11,14,18,7,14,0,14,14,0,160,23.26,12,0,172,T
10568,28,41,24,22,37,15,5,9,2,3,8,0,194,8.04,5,0,199,T
