CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
80381,1,5,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80392,0,8,0,10,16,0,1,2,0,1,0,0,38,2.56,0,1,39,T
80393,3,23,0,23,6,0,1,0,0,0,0,0,56,0.00,0,1,57,T
80394,0,1,0,13,17,0,5,0,0,1,0,0,37,2.70,0,0,37,T
80396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,48,48,T
80397,7,1,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,E
80398,25,8,0,0,1,0,0,0,0,0,0,0,34,0.00,0,0,34,E
80399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80400,3,2,0,0,0,0,0,0,0,0,0,0,5,0.00,0,1,6,E
80403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
80404,4,4,4,6,3,0,1,0,0,0,0,0,22,0.00,0,0,22,E
80406,3,7,5,6,3,2,0,0,0,1,0,0,27,3.70,0,0,27,T
80407,1,6,5,8,9,1,2,1,0,0,1,0,34,8.33,2,0,36,T
80409,0,7,3,7,13,4,3,8,5,3,3,0,56,16.67,4,0,60,T
80411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,47,47,T
80413,2,2,2,5,6,2,1,2,0,0,0,0,22,8.33,2,0,24,T
80414,1,1,2,2,3,6,2,3,0,1,0,0,21,9.09,1,0,22,T
80415,1,1,4,1,3,1,0,1,0,0,0,0,12,0.00,0,0,12,T
80416,0,1,1,2,3,5,0,1,0,1,1,0,15,27.78,3,0,18,T
80417,2,5,2,3,7,1,0,0,0,0,0,0,20,16.67,4,0,24,T
80418,0,2,0,0,2,0,1,2,0,1,1,0,9,22.22,0,0,9,T
80419,0,1,3,0,5,2,3,6,0,4,0,0,24,16.67,0,0,24,T
80420,1,1,1,3,2,5,2,1,0,1,3,0,20,30.43,3,0,23,T
80421,0,2,0,1,2,2,2,2,0,1,0,0,12,8.33,0,0,12,T
80422,1,3,3,1,4,3,1,1,0,4,1,0,22,26.09,1,0,23,T
80423,8,5,0,1,4,0,1,1,0,0,0,0,20,4.76,1,0,21,T
80424,3,5,0,3,0,0,0,0,0,0,0,0,11,8.33,1,0,12,T
80425,1,7,0,3,2,0,3,3,0,1,0,0,20,5.00,0,0,20,T
80426,3,3,4,1,2,0,1,0,0,0,1,0,15,17.65,2,0,17,T
80438,39,5,0,3,0,0,0,0,0,0,1,0,48,4.08,1,0,49,T
80439,4,13,6,6,7,2,2,1,1,3,2,0,47,12.50,1,0,48,T
80441,3,10,0,1,0,0,0,0,0,0,1,0,15,6.67,0,0,15,T
80446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,32,32,T
80447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,T
80448,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,4,48,52,T
80450,10,11,12,8,12,1,2,1,0,4,4,0,65,18.31,5,1,71,T
80451,11,5,10,8,10,3,4,3,3,3,0,0,60,5.00,0,0,60,T
80452,3,6,2,1,1,3,3,5,1,4,2,0,31,26.47,3,0,34,T
80453,0,8,6,7,6,7,4,3,0,3,2,0,46,14.58,2,0,48,T
80454,7,7,3,7,16,1,6,9,4,7,6,0,73,18.67,1,1,75,T
80455,13,19,11,8,9,4,0,3,1,3,1,0,72,8.11,2,0,74,T
80456,6,13,7,9,10,5,4,3,1,2,3,0,63,7.69,0,2,65,T
80457,8,14,8,8,12,1,2,1,0,0,2,0,56,8.33,3,1,60,T
80458,0,2,7,9,7,6,3,2,1,0,0,0,37,2.63,1,0,38,T
80459,0,9,6,5,9,5,0,7,1,2,3,0,47,10.42,0,1,48,T
80460,6,9,6,2,5,1,5,2,0,0,1,0,37,18.18,7,0,44,T
80461,0,30,0,0,6,0,0,4,0,0,0,0,40,2.44,1,0,41,T
80462,1,5,3,9,4,9,6,3,2,3,0,0,45,10.64,2,0,47,T
80463,18,12,6,4,1,2,0,0,0,0,2,0,45,6.52,1,0,46,T
80464,1,4,5,11,6,4,6,4,0,2,3,0,46,14.58,2,0,48,T
80465,0,32,5,3,2,0,0,0,1,0,1,0,44,6.25,2,2,48,T
80466,1,6,4,8,10,5,3,1,1,0,1,0,40,2.50,0,0,40,T
80467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,27,27,T
80472,0,4,1,0,2,0,0,0,0,0,0,0,7,12.50,1,0,8,T
80473,14,2,1,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,T
80474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,26,26,T
80475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,T
80480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
80483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
80484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,28,28,T
80485,0,26,0,0,0,0,0,0,0,0,2,0,28,7.14,0,0,28,T
80486,0,17,0,0,16,0,0,7,0,0,0,0,40,4.76,2,0,42,T
80487,0,7,0,0,6,0,0,1,0,0,0,0,14,0.00,0,0,14,T
80490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80493,0,4,0,0,3,0,0,1,0,0,0,0,8,11.11,1,0,9,T
80494,0,8,0,0,5,0,0,1,0,0,0,0,14,0.00,0,0,14,T
80495,0,2,0,0,10,0,0,0,0,0,0,0,12,0.00,0,0,12,T
80496,0,2,0,0,8,0,0,1,0,0,0,0,11,0.00,0,0,11,T
80500,0,3,0,0,7,0,0,0,0,0,0,0,10,0.00,0,0,10,T
80501,0,4,0,0,5,0,0,0,0,0,0,0,9,0.00,0,1,10,T
80503,0,8,0,0,1,0,0,0,0,0,0,0,9,10.00,1,0,10,T
80505,0,19,0,0,1,0,0,0,0,0,0,0,20,0.00,0,0,20,T
80507,0,6,0,3,0,0,2,0,0,0,0,0,11,8.33,1,0,12,T
80508,0,10,2,0,0,0,0,0,0,0,0,0,12,7.69,1,0,13,T
80509,9,10,6,1,5,4,0,2,0,0,6,0,43,19.15,3,1,47,T
80510,0,0,2,1,4,5,2,8,1,2,0,0,25,20.00,4,1,30,T
80511,9,9,6,5,2,0,0,3,1,3,2,0,40,14.63,1,0,41,T
80512,1,6,0,0,0,0,0,0,0,0,0,0,7,12.50,1,0,8,T
80514,8,8,0,0,0,0,0,1,0,0,0,0,17,0.00,0,0,17,T
80516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
80517,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,1,47,48,T
80518,0,5,4,5,2,2,3,1,0,0,6,0,28,21.43,0,0,28,H
80519,0,1,2,7,3,4,2,2,2,1,3,0,27,20.00,2,1,30,T
80520,2,10,1,1,2,1,2,3,1,2,2,0,27,17.24,1,1,29,T
80522,1,8,0,2,4,4,2,5,1,2,0,0,29,10.00,1,0,30,H
80523,0,4,0,1,8,0,2,3,2,2,2,0,24,30.00,5,1,30,T
80524,0,5,4,2,5,3,0,4,0,4,1,0,28,23.33,2,0,30,T
80525,0,6,3,2,3,3,3,5,0,3,2,0,30,16.67,0,0,30,H
80526,0,2,3,6,7,0,1,1,0,4,0,0,24,28.57,4,0,28,H
80527,1,3,1,1,12,2,1,4,0,1,0,0,26,13.33,3,1,30,T
80528,0,10,6,5,2,0,0,1,0,1,1,0,26,20.00,4,0,30,H
80529,0,1,6,3,3,9,1,4,1,0,0,0,28,6.67,2,0,30,T
80530,0,4,1,4,5,2,1,4,2,0,2,0,25,20.69,4,0,29,T
80531,0,4,7,3,3,3,4,2,0,0,0,1,27,10.34,2,0,29,T
80532,0,2,1,4,4,2,1,0,0,2,0,0,16,17.65,1,0,17,T
80533,0,3,4,3,7,2,0,5,1,0,2,0,27,13.79,2,0,29,T
80534,0,2,2,2,5,1,1,3,2,1,2,0,21,17.39,1,1,23,T
80535,2,4,5,2,1,1,3,2,0,1,2,0,23,28.57,5,0,28,T
80536,0,2,4,2,4,2,0,2,0,0,2,0,18,10.53,0,1,19,T
80537,2,1,1,4,7,4,0,5,2,0,1,0,27,7.14,1,0,28,T
80539,0,0,4,1,2,0,0,1,0,0,1,0,9,42.86,5,0,14,T
80540,0,0,3,3,1,1,0,0,0,1,0,0,9,11.11,0,0,9,T
80543,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00,1,9,10,T
80547,121,37,6,7,6,1,1,2,0,4,7,0,192,8.74,7,7,206,E
80549,3,10,1,1,1,0,0,0,0,0,0,0,16,0.00,0,0,16,T
80550,2,18,1,0,0,0,0,0,0,0,0,0,21,12.50,3,0,24,T
80551,0,7,2,3,1,0,0,0,0,0,0,0,13,7.14,1,0,14,T
80552,0,6,2,1,0,0,0,0,0,0,0,0,9,10.00,1,0,10,T
80554,0,30,1,0,0,0,0,0,0,0,0,0,31,3.13,1,0,32,T
80555,0,7,2,5,3,0,0,0,0,0,0,0,17,0.00,0,0,17,T
80556,0,14,1,0,0,0,0,0,0,0,0,0,15,0.00,0,1,16,T
80557,0,13,2,0,0,0,0,0,0,0,0,0,15,6.25,1,0,16,T
80558,0,5,3,4,1,3,1,0,0,0,0,0,17,5.56,1,0,18,T
80559,44,31,0,9,12,0,4,5,0,3,4,0,112,7.76,2,2,116,T
80565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
80566,3,12,7,9,11,7,8,5,7,1,5,0,75,17.98,10,4,89,T
80567,6,5,5,4,8,3,7,4,1,5,16,0,64,38.89,7,1,72,T
80568,11,1,6,4,6,6,12,5,1,7,6,0,65,27.78,7,0,72,T
80569,4,3,3,6,3,2,7,6,4,10,23,0,71,48.65,3,0,74,T
80570,9,7,6,5,10,5,4,5,0,2,0,0,53,14.29,7,3,63,T
80571,1,7,3,10,3,3,1,4,0,0,6,0,38,22.73,4,2,44,T
80573,10,4,2,0,3,3,5,3,1,7,6,0,44,31.11,1,0,45,T
80574,2,4,4,3,2,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80575,5,8,9,2,10,6,4,5,2,3,6,0,60,17.19,2,2,64,T
80576,0,7,4,5,2,0,0,1,0,0,0,0,19,4.76,1,1,21,T
80577,1,3,1,3,4,2,0,2,0,0,0,0,16,0.00,0,0,16,T
80578,5,6,4,4,6,2,1,0,1,0,1,0,30,6.45,1,0,31,T
80580,10,10,5,4,2,0,0,0,1,0,0,1,33,5.88,1,0,34,T
80582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,37,37,T
80583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,30,30,T
80584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,34,34,T
80585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
80586,15,1,5,2,0,1,0,0,0,0,0,0,24,0.00,0,0,24,T
80591,0,16,0,0,8,0,0,0,0,0,0,0,24,0.00,0,1,25,T
80592,0,3,9,1,0,0,0,0,0,0,0,0,13,0.00,0,1,14,H
80594,0,13,0,0,1,0,0,0,0,0,0,0,14,0.00,0,0,14,T
80595,0,1,5,3,1,0,0,0,0,0,0,0,10,0.00,0,0,10,H
80597,0,17,0,0,0,0,0,0,0,0,0,0,17,0.00,0,5,22,T
