CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
10079,0,4,7,8,9,1,0,1,1,1,4,0,36,18.42,2,0,38,F
10080,0,8,12,4,2,3,1,2,2,0,2,0,36,10.53,2,0,38,F
10081,0,0,3,4,9,4,0,7,3,0,2,0,32,16.22,4,1,37,F
10082,0,20,10,5,14,0,1,5,0,1,0,0,56,5.17,2,0,58,E
10083,8,11,6,8,9,6,1,4,2,2,1,0,58,8.33,2,0,60,E
10084,1,8,0,3,5,1,0,1,1,0,0,0,20,9.09,2,0,22,H
10085,0,11,0,1,2,0,1,2,1,0,4,0,22,18.18,0,0,22,H
10086,2,33,7,3,11,2,5,3,0,0,1,0,67,2.90,1,1,69,E
10088,13,22,1,5,6,0,1,2,0,1,5,0,56,15.25,3,0,59,E
10089,28,16,0,3,5,1,0,2,2,0,0,0,57,0.00,0,0,57,E
10090,1,13,1,2,2,0,0,0,0,0,2,0,21,17.39,2,0,23,E
10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,51,51,E
10108,1,3,3,1,2,5,4,1,1,2,0,0,23,12.50,1,0,24,F
10110,5,4,5,9,6,5,2,1,2,1,0,0,40,11.36,4,0,44,F
10114,1,6,17,6,4,4,0,0,0,0,5,0,43,15.56,2,0,45,F
10115,4,16,8,12,7,3,2,2,0,0,0,0,54,3.33,2,4,60,F
10116,1,11,9,7,2,3,0,0,0,1,0,0,34,2.78,0,2,36,T
10118,4,20,5,5,4,3,0,0,1,0,0,0,42,2.33,1,0,43,F
10119,1,6,7,7,5,3,4,2,2,2,1,0,40,13.64,3,1,44,F
10120,0,2,10,6,6,5,3,5,5,3,8,0,53,24.14,3,2,58,F
10121,1,5,5,9,12,9,5,1,0,1,1,0,49,6.00,1,0,50,F
10122,10,3,2,0,1,0,1,0,0,0,0,0,17,0.00,0,0,17,F
10123,0,11,11,13,11,4,1,0,0,0,0,0,51,0.00,0,0,51,F
10124,4,4,5,9,9,5,2,1,0,0,0,0,39,0.00,0,1,40,T
10125,7,7,9,6,6,4,3,1,3,0,1,0,47,2.13,0,0,47,F
10126,4,14,10,11,11,0,0,0,0,0,0,0,50,0.00,0,0,50,F
10127,0,0,4,8,9,9,1,10,3,4,1,0,49,10.20,0,0,49,F
10128,0,9,15,12,10,1,2,1,0,1,0,0,51,1.96,0,0,51,F
10138,1,0,1,1,4,2,3,5,2,0,4,0,23,24.00,2,0,25,E
10139,2,3,2,2,1,1,2,4,1,0,3,0,21,28.00,4,0,25,E
10140,0,3,6,1,3,0,4,3,2,0,0,0,22,12.00,3,0,25,E
10142,4,5,3,1,1,4,0,0,0,0,2,0,20,25.00,4,0,24,E
10144,5,3,1,1,3,2,2,2,1,2,2,0,24,23.08,2,0,26,E
10147,1,5,8,3,3,0,0,1,0,1,0,0,22,4.55,0,0,22,E
10150,2,2,0,1,1,0,1,2,0,0,1,0,10,9.09,0,1,11,E
10151,0,5,1,1,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
10154,2,7,1,2,2,0,0,0,0,0,0,0,14,0.00,0,0,14,E
10156,7,26,2,0,0,0,0,0,0,0,0,0,35,2.78,1,0,36,E
10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,H
10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,H
10173,3,4,6,5,2,3,2,1,0,3,5,0,34,27.78,2,0,36,F
10174,1,0,3,11,11,2,4,1,2,0,0,0,35,5.26,2,1,38,F
10176,18,7,11,4,3,5,1,4,1,6,10,0,70,29.27,8,4,82,E
10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,P
10182,25,18,0,5,5,0,0,3,0,0,0,0,56,6.67,4,0,60,E
10183,8,16,10,8,5,0,1,2,0,0,0,0,50,1.92,1,1,52,E
10184,2,4,14,8,6,2,3,2,0,0,2,0,43,8.70,2,1,46,E
10187,3,3,0,0,1,1,0,0,0,1,0,0,9,20.00,1,0,10,E
10204,11,7,2,0,2,0,1,0,0,1,0,0,24,4.17,0,0,24,E
10205,0,20,2,1,0,0,0,0,0,0,0,0,23,4.00,1,1,25,E
10206,9,11,0,0,1,0,0,4,0,0,1,0,26,3.85,0,0,26,E
10207,2,7,3,3,4,1,2,0,0,0,1,0,23,11.54,2,1,26,E
10208,0,3,5,2,3,3,1,3,0,2,2,0,24,20.00,1,0,25,E
10209,1,2,5,4,3,0,0,1,0,4,1,0,21,32.00,3,1,25,E
10210,5,5,4,2,3,0,0,2,0,0,2,0,23,16.00,2,0,25,E
10211,2,6,3,4,2,0,0,0,0,3,2,0,22,28.00,2,1,25,E
10212,1,8,3,4,3,2,1,0,0,0,0,0,22,12.00,3,0,25,E
10213,0,5,10,1,3,1,0,2,0,0,0,0,22,8.00,2,1,25,E
10214,0,13,1,1,1,1,1,0,0,2,3,0,23,28.00,2,0,25,E
10215,0,8,3,0,3,2,0,0,0,0,6,0,22,33.33,2,0,24,E
10216,0,7,3,4,2,1,0,2,0,1,4,0,24,24.00,1,0,25,E
10217,0,6,4,3,6,1,2,0,0,0,2,0,24,12.00,1,0,25,E
10218,2,8,1,2,0,2,1,1,1,1,4,0,23,24.00,1,1,25,E
10219,0,5,1,2,2,3,0,3,0,5,1,0,22,36.00,3,0,25,E
10220,0,14,3,2,0,0,0,1,0,3,2,0,25,20.00,0,0,25,E
10221,5,12,6,0,1,0,0,0,0,0,1,0,25,4.00,0,0,25,E
10222,0,8,2,5,3,0,0,2,0,0,4,0,24,16.67,0,0,24,H
10223,0,0,2,1,5,5,1,4,0,0,4,0,22,28.00,3,0,25,E
10224,2,6,6,0,2,0,0,0,0,0,2,0,18,19.05,2,1,21,E
10225,3,12,4,3,1,0,0,0,0,0,1,0,24,8.00,1,0,25,E
10226,2,3,4,1,2,2,3,4,0,0,3,0,24,12.00,0,1,25,E
10227,0,15,5,0,1,0,0,0,0,0,4,0,25,16.00,0,0,25,E
10228,0,6,3,0,5,3,0,3,0,0,3,0,23,16.00,1,1,25,E
10229,0,1,6,1,4,5,0,3,0,0,2,0,22,16.00,2,1,25,E
10230,4,15,5,1,0,0,0,0,0,0,1,0,26,3.85,0,0,26,E
10231,0,9,7,5,2,0,0,0,0,0,1,0,24,4.17,0,0,24,E
10232,0,9,8,2,0,1,0,1,0,1,1,0,23,16.00,2,0,25,E
10233,0,9,8,1,4,1,1,1,0,0,0,0,25,0.00,0,0,25,E
10234,5,10,0,0,3,1,2,0,0,0,2,0,23,8.33,0,1,24,E
10235,7,6,3,0,0,3,1,0,0,1,2,0,23,20.00,2,0,25,E
10236,0,3,2,1,10,3,0,4,0,1,1,0,25,8.00,0,0,25,E
10237,0,1,3,3,2,3,1,0,0,2,5,0,20,38.10,1,0,21,E
10238,3,11,0,0,1,2,0,1,0,0,6,0,24,28.00,1,0,25,E
10239,5,9,2,1,0,0,0,1,0,0,2,0,20,12.00,1,4,25,E
10240,15,3,0,1,2,0,0,1,0,0,1,0,23,12.00,2,0,25,E
10241,3,2,2,1,2,1,2,1,0,0,7,0,21,41.67,3,0,24,E
10242,1,6,3,3,2,1,0,4,0,0,3,0,23,16.00,1,1,25,E
10243,7,11,2,0,1,0,0,1,0,0,3,0,25,12.00,0,0,25,E
10244,1,5,4,2,5,0,1,1,0,1,3,0,23,24.00,2,0,25,E
10245,1,4,4,1,2,2,0,2,1,2,5,0,24,32.00,1,0,25,E
10246,1,1,1,0,1,5,1,9,0,0,4,0,23,20.83,1,0,24,T
10247,1,10,2,2,2,0,1,1,0,2,3,0,24,24.00,1,0,25,E
10248,7,7,1,1,2,0,0,0,0,1,3,0,22,30.77,4,0,26,E
10249,0,3,7,1,5,1,1,2,0,1,3,0,24,16.00,0,1,25,E
10250,2,9,7,0,2,2,0,1,0,0,1,0,24,4.00,0,1,25,E
10251,2,14,0,1,2,0,1,1,0,0,3,0,24,16.00,1,0,25,E
10252,5,5,1,3,0,1,1,0,1,1,4,0,22,29.17,2,0,24,E
10253,0,7,4,1,3,3,1,2,0,0,5,0,26,19.23,0,0,26,E
10254,0,7,4,2,2,0,2,3,0,1,2,0,23,20.00,2,0,25,E
10256,2,2,0,4,6,3,2,2,0,0,2,0,23,20.00,4,3,30,E
10257,0,22,0,0,0,0,0,0,0,0,0,0,22,16.67,5,3,30,E
10258,0,15,6,3,2,1,0,0,1,0,0,0,28,9.68,3,0,31,E
10259,3,5,3,3,3,1,1,2,0,1,6,0,28,29.03,2,1,31,E
10260,0,5,2,3,3,0,0,0,0,1,3,0,17,31.58,2,0,19,H
10261,5,15,2,1,0,0,0,1,0,0,3,0,27,11.11,0,0,27,E
10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,103,103,H
10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,83,83,H
10266,2,4,8,4,2,12,6,4,0,5,1,0,48,14.29,1,0,49,F
10267,2,8,6,2,1,16,0,3,4,1,2,0,45,10.64,2,0,47,F
10268,3,2,6,5,5,12,7,2,1,0,0,0,43,2.22,1,1,45,F
10269,9,15,5,15,21,14,12,13,12,0,6,0,122,12.69,11,1,134,F
10270,1,4,5,6,6,7,7,5,0,1,0,0,42,6.67,2,1,45,T
10271,4,4,7,7,7,3,4,2,2,1,3,0,44,11.11,1,0,45,T
10272,4,1,9,3,8,4,3,2,3,1,2,0,40,17.78,5,0,45,T
10274,0,4,3,3,5,2,0,0,0,0,0,0,17,10.53,2,0,19,T
10275,2,4,3,4,9,5,2,2,4,0,1,0,36,7.69,2,1,39,T
10281,4,9,7,5,4,2,3,2,0,2,11,0,49,36.84,8,0,57,E
10286,1,7,4,0,1,0,0,0,0,0,1,0,14,17.65,2,1,17,E
10289,0,8,8,5,3,2,0,1,1,0,3,0,31,17.65,3,0,34,E
10290,16,14,17,6,5,2,2,1,3,2,4,0,72,10.81,2,0,74,E
10291,5,14,6,6,6,6,2,2,1,1,9,0,58,18.64,1,0,59,E
10298,4,5,7,2,0,2,0,2,0,1,2,0,25,21.43,3,0,28,E
10299,6,1,7,9,3,0,0,0,0,1,0,0,27,7.14,1,0,28,E
10300,6,4,12,3,2,0,0,0,0,0,0,0,27,0.00,0,0,27,E
10301,2,11,3,1,7,1,1,0,0,1,1,0,28,7.14,0,0,28,E
10303,7,7,5,5,4,1,0,0,0,1,4,0,34,23.08,4,1,39,E
10304,1,2,1,0,1,0,0,0,0,0,1,0,6,22.22,1,2,9,T
10305,2,26,14,3,0,0,0,0,0,0,0,0,45,0.00,0,1,46,F
10306,1,23,20,12,3,4,0,0,0,0,0,0,63,0.00,0,1,64,H
10310,3,17,16,5,3,3,3,3,2,3,0,0,58,6.78,1,0,59,F
10311,1,4,8,6,2,3,1,1,0,1,1,0,28,6.67,0,2,30,T
10312,5,11,12,8,5,4,4,2,1,0,2,0,54,5.45,1,0,55,F
10313,0,2,1,3,7,2,2,0,2,0,1,0,20,5.00,0,0,20,T
10315,14,4,1,2,2,1,0,0,1,0,0,0,25,0.00,0,0,25,T
10316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
10317,1,10,17,13,10,4,5,6,4,4,8,0,82,22.34,9,3,94,E
10318,6,9,0,2,5,0,3,5,0,3,8,0,41,31.82,3,0,44,E
10319,7,4,0,3,4,0,1,1,0,3,3,0,26,34.38,5,1,32,E
10320,7,26,17,6,16,5,1,4,4,4,3,0,93,12.87,6,2,101,E
10321,3,14,19,8,12,6,7,3,3,6,8,0,89,21.43,7,2,98,E
10323,0,19,12,9,9,0,2,2,1,2,4,0,60,16.67,5,1,66,E
10325,3,3,4,4,2,7,1,6,1,5,21,0,57,47.54,3,1,61,E
10326,13,23,3,5,18,0,3,12,0,6,2,0,85,13.48,4,0,89,E
10327,4,17,11,11,3,9,3,2,3,6,18,0,87,31.18,5,1,93,E
10330,4,8,12,7,6,5,1,4,2,6,25,0,80,40.22,6,6,92,E
10332,1,16,1,6,9,0,2,0,4,1,6,0,46,15.22,0,0,46,E
10333,1,6,2,5,12,7,6,10,1,9,26,0,85,44.21,7,3,95,E
10335,3,23,13,11,9,4,4,0,11,0,11,0,89,18.75,7,0,96,E
10336,5,1,9,5,3,4,0,1,2,1,10,0,41,31.82,3,0,44,H
10340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,H
10341,4,13,4,6,8,7,0,0,0,0,0,0,42,0.00,0,1,43,T
10345,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
10351,0,2,2,1,2,2,1,2,2,1,0,0,15,17.65,2,0,17,E
10352,5,7,10,6,5,4,2,1,0,0,1,0,41,2.44,0,0,41,E
10355,8,8,6,3,2,0,2,2,0,1,1,0,33,8.82,1,0,34,E
10358,2,2,2,1,1,0,0,0,0,0,0,0,8,0.00,0,0,8,H
10370,2,2,5,3,6,2,3,2,0,3,7,0,35,33.33,3,1,39,E
10371,1,4,5,2,4,4,2,2,0,1,5,0,30,38.46,9,0,39,E
10372,5,4,6,2,4,2,0,4,0,2,6,0,35,30.77,4,0,39,E
10373,2,6,2,1,5,2,0,4,0,3,3,0,28,45.00,12,0,40,E
10374,2,3,3,1,3,5,3,4,0,3,7,0,34,32.50,3,3,40,E
10375,2,5,4,4,2,1,1,6,0,4,4,0,33,37.50,7,0,40,E
10376,9,6,4,3,7,6,3,4,0,2,7,1,52,27.12,6,1,59,E
10377,2,1,2,2,2,1,0,0,0,0,1,0,11,15.38,1,1,13,E
10378,15,8,1,4,4,0,4,2,0,2,3,0,43,13.64,1,0,44,E
10379,0,1,0,1,1,2,1,2,0,2,0,0,10,38.46,3,0,13,E
10380,0,4,0,3,2,0,0,1,0,0,0,0,10,8.33,1,1,12,E
10385,9,18,5,23,10,2,1,4,1,0,1,0,74,2.67,1,0,75,F
10386,7,16,2,16,16,0,5,7,0,1,1,0,71,6.67,3,1,75,F
10388,0,3,5,8,8,4,2,0,0,0,3,0,33,9.09,0,0,33,T
10389,7,12,1,13,11,3,5,4,1,2,2,0,61,7.94,1,1,63,F
10390,0,8,5,6,20,4,2,4,2,0,1,0,52,5.45,2,1,55,F
10393,3,10,14,11,7,4,0,4,2,2,0,0,57,6.78,2,0,59,F
10394,0,3,2,6,1,3,0,0,0,0,0,0,15,6.25,1,0,16,T
10395,0,1,4,5,7,5,9,7,6,3,0,0,47,12.00,3,0,50,F
10397,0,10,0,2,4,0,0,0,2,0,0,0,18,0.00,0,0,18,T
10400,0,19,0,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,H
10401,0,3,12,7,3,4,2,2,0,0,0,0,33,8.33,3,0,36,P
10402,2,8,0,0,0,0,0,0,0,0,0,0,10,9.09,1,0,11,H
10403,23,16,18,6,4,1,1,5,3,5,5,0,87,15.22,4,1,92,E
10405,3,1,1,2,0,0,0,0,0,0,0,0,7,0.00,0,1,8,P
10406,49,17,8,13,0,6,1,1,0,0,12,0,107,15.04,5,1,113,E
10407,75,12,1,0,3,0,0,2,0,0,7,0,100,20.17,17,2,119,E
10408,0,16,1,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,P
10409,2,12,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,P
10410,0,13,6,1,2,2,0,1,0,1,2,0,28,16.67,2,0,30,E
10412,1,2,2,0,3,1,2,2,0,1,6,0,20,36.36,1,1,22,E
10413,2,3,3,2,1,0,0,0,0,0,0,0,11,0.00,0,0,11,P
10414,3,2,0,0,1,0,1,1,0,0,1,0,9,20.00,1,0,10,P
10415,0,2,1,6,2,0,0,1,0,0,0,0,12,0.00,0,0,12,P
10416,1,2,1,1,0,1,1,0,0,0,0,0,7,30.00,3,0,10,P
10417,1,0,1,2,1,2,2,0,0,0,1,0,10,25.00,2,0,12,P
10418,2,5,4,1,2,1,3,0,0,1,0,0,19,10.00,1,0,20,E
10419,0,0,2,0,0,1,1,0,0,0,1,0,5,33.33,1,0,6,P
10420,0,2,2,1,0,0,1,0,0,0,0,0,6,33.33,3,0,9,P
10421,0,1,1,2,2,2,0,1,0,0,1,0,10,9.09,0,1,11,P
10424,0,18,0,0,0,0,0,0,0,0,0,0,18,5.26,1,0,19,P
10426,0,10,3,0,1,0,0,1,0,0,1,0,16,11.76,1,0,17,E
10432,0,10,3,2,0,0,0,0,0,0,0,0,15,0.00,0,0,15,E
10434,5,2,1,0,0,0,0,1,0,0,0,0,9,0.00,0,0,9,E
10435,0,7,1,0,1,0,0,0,0,0,0,0,9,10.00,1,0,10,P
10436,0,4,3,0,5,1,0,1,0,1,0,0,15,6.67,0,0,15,P
10437,7,1,2,3,0,1,0,0,0,0,2,0,16,17.65,1,0,17,E
10438,5,4,0,1,1,0,0,1,0,0,0,0,12,13.33,2,1,15,E
10439,3,3,3,2,1,1,0,0,0,0,1,0,14,7.14,0,0,14,P
10444,0,9,1,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,P
10446,0,16,0,0,0,0,0,0,0,0,0,0,16,5.88,1,0,17,E
10447,11,1,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,P
10452,10,0,0,0,0,0,0,0,0,0,0,0,10,9.09,1,0,11,H
10461,8,35,0,13,9,0,5,0,0,0,0,0,70,1.41,1,0,71,E
10462,0,42,0,21,4,0,1,0,0,0,0,0,68,0.00,0,1,69,T
10463,0,5,0,18,10,0,2,1,0,1,1,0,38,5.13,0,1,39,T
10465,47,15,0,0,0,0,0,0,0,0,0,0,62,0.00,0,0,62,F
10466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,68,68,F
10467,7,3,0,0,0,0,0,0,0,0,0,0,10,9.09,1,0,11,E
10468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,H
10473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
10475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,H
10477,26,21,18,9,8,8,3,7,4,9,17,0,130,23.78,8,5,143,E
10478,0,16,9,16,9,2,1,0,0,0,5,0,58,11.67,2,0,60,E
10479,1,4,4,5,7,3,0,4,0,0,3,0,31,21.62,5,1,37,E
10480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,41,41,H
10482,5,2,0,6,3,1,2,4,0,0,1,0,24,4.17,0,0,24,E
10483,3,2,0,1,3,1,3,1,0,4,2,0,20,41.67,4,0,24,E
10484,3,0,3,4,2,4,1,3,0,0,4,0,24,16.67,0,0,24,E
10485,0,1,2,2,2,1,1,0,0,0,3,0,12,25.00,0,0,12,E
10486,1,3,5,4,4,3,1,2,0,0,1,0,24,4.17,0,0,24,E
10487,5,6,4,4,4,0,0,0,1,0,0,0,24,0.00,0,0,24,E
10488,0,4,1,2,2,0,2,0,0,0,0,0,11,8.33,1,0,12,E
10489,0,1,2,3,3,2,4,3,0,0,0,0,18,13.64,3,1,22,E
10490,0,4,5,0,2,1,1,2,0,0,0,0,15,16.67,3,0,18,E
10491,4,7,1,3,2,4,1,0,0,0,1,0,23,8.33,1,0,24,E
10492,1,3,2,2,4,3,1,1,1,1,3,0,22,25.00,2,0,24,E
10493,2,8,3,2,0,1,0,1,0,2,1,0,20,29.17,4,0,24,E
10494,0,2,3,0,4,0,0,3,0,0,0,0,12,0.00,0,0,12,E
10495,1,2,4,2,2,3,3,3,0,1,1,0,22,13.04,1,0,23,E
10496,1,1,3,0,4,1,1,1,0,1,2,0,15,25.00,1,0,16,E
10497,0,2,2,0,1,1,0,2,0,0,3,0,11,27.27,0,0,11,E
10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,H
10503,10,23,23,6,11,5,6,8,8,7,20,0,127,22.31,2,1,130,E
10504,9,26,21,10,14,7,2,8,4,5,14,0,120,18.40,4,1,125,E
10505,5,14,11,13,9,6,10,3,3,7,28,0,109,39.02,13,1,123,E
10506,11,33,13,15,12,10,4,4,4,5,11,0,122,16.54,5,0,127,E
10507,36,26,16,13,10,11,2,0,3,0,10,0,127,10.00,3,0,130,E
10510,3,22,9,12,16,5,7,2,4,10,28,0,118,36.00,7,0,125,E
10511,34,31,13,3,5,1,1,2,2,0,6,0,98,12.38,7,0,105,E
10512,10,22,13,5,7,2,2,3,6,8,12,0,90,29.70,10,1,101,E
10513,0,13,0,0,27,0,0,1,0,1,1,0,43,8.70,2,1,46,E
10515,0,6,0,0,0,2,0,0,0,0,0,0,8,0.00,0,0,8,H
10516,2,5,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,H
10521,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,1,14,15,H
10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,H
10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,50,50,H
10526,0,4,5,9,19,15,7,9,5,11,20,0,104,33.33,7,3,114,E
10527,1,9,13,17,8,14,13,14,6,18,21,0,134,32.65,9,4,147,E
10528,1,7,14,8,22,18,8,11,6,8,11,0,114,20.17,5,0,119,E
10529,0,3,7,8,6,10,6,4,2,4,11,0,61,28.79,4,1,66,E
10530,0,3,11,9,15,7,1,3,5,6,5,0,65,23.94,6,0,71,E
10531,46,10,8,1,3,1,0,1,1,0,1,0,72,2.74,1,0,73,E
10532,14,37,9,8,1,0,2,0,0,1,0,0,72,1.39,0,0,72,E
10533,11,17,3,2,7,1,4,2,0,0,1,0,48,2.08,0,0,48,E
10534,11,11,6,0,13,1,2,1,1,1,1,0,48,6.12,1,0,49,E
10535,28,16,7,4,4,6,0,3,1,1,2,0,72,5.41,1,1,74,E
10536,28,16,10,5,7,0,4,0,0,1,3,0,74,7.89,2,0,76,E
10538,0,3,6,12,10,14,5,5,1,5,1,0,62,11.11,1,0,63,E
10539,16,13,6,4,3,5,1,1,0,0,3,0,52,16.95,7,0,59,E
10540,8,20,10,1,1,0,0,2,0,0,4,0,46,12.50,2,0,48,E
10541,15,3,2,8,3,4,3,1,1,1,4,0,45,14.58,2,1,48,E
10542,5,6,6,4,6,8,4,0,1,2,3,0,45,16.67,3,0,48,E
10543,2,27,1,4,7,2,0,1,0,0,3,0,47,8.33,1,0,48,E
10544,1,5,10,3,10,3,6,4,2,0,2,0,46,6.38,1,0,47,E
10545,0,42,0,0,5,0,0,0,0,0,0,0,47,0.00,0,0,47,E
10546,9,7,7,6,4,4,2,3,1,0,2,0,45,8.51,2,0,47,E
10547,6,6,7,6,10,4,2,1,3,2,2,0,49,8.16,0,0,49,E
10548,13,6,2,5,5,7,3,1,3,0,2,0,47,6.25,1,0,48,E
10549,28,8,1,4,0,0,1,2,0,0,5,0,49,16.98,4,0,53,E
10550,9,14,9,4,2,1,1,2,0,1,5,0,48,16.00,2,0,50,E
10556,0,18,3,0,1,1,0,0,0,0,0,0,23,0.00,0,0,23,E
10557,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,1,22,23,H
10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,E
10561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,H
10562,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,1,6,7,H
10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,H
10567,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,1,19,20,H
10568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,H
10575,0,22,0,0,17,0,0,0,0,0,0,0,39,0.00,0,0,39,T
10576,0,13,0,0,23,0,0,3,0,0,0,0,39,0.00,0,0,39,T
10577,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,1,7,T
10578,0,7,0,0,5,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10579,0,9,0,0,3,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10580,0,6,0,0,2,0,0,0,0,0,0,0,8,0.00,0,0,8,T
10581,0,15,0,0,24,0,0,0,0,0,0,0,39,0.00,0,0,39,T
10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,29,29,F
10583,0,29,0,0,0,0,0,0,0,0,0,0,29,0.00,0,0,29,T
10584,0,24,0,0,5,0,0,1,0,0,0,0,30,0.00,0,0,30,T
10587,0,6,0,0,1,0,0,0,0,0,0,0,7,0.00,0,0,7,F
10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,H
10589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,H
10590,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,H
10594,0,5,5,2,6,5,5,1,2,4,5,0,40,27.27,3,1,44,E
10595,4,6,6,10,7,7,4,2,2,1,1,0,50,4.00,0,0,50,E
10596,3,9,3,3,3,2,0,1,2,3,2,0,31,16.13,0,0,31,E
10598,1,6,1,0,0,0,0,0,0,0,1,0,9,11.11,0,0,9,H
10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
10601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,H
10602,0,5,1,1,6,4,0,5,4,1,8,1,36,38.10,6,0,42,E
10603,2,7,3,5,3,0,2,1,1,1,6,0,31,42.86,11,0,42,E
10604,1,6,4,4,6,3,4,2,1,4,4,1,40,29.55,4,0,44,E
10605,2,10,4,1,5,0,1,1,1,4,3,0,32,40.91,11,1,44,E
10608,0,0,5,4,7,4,0,12,0,4,3,0,39,23.81,3,0,42,E
10610,1,3,3,5,8,2,9,1,6,2,3,0,43,15.56,2,0,45,E
10611,3,6,3,2,11,10,0,4,1,0,3,0,43,9.09,1,0,44,E
10612,0,6,6,5,6,6,1,1,2,3,1,0,37,20.45,5,2,44,E
10615,0,0,3,3,4,0,0,0,0,0,0,0,10,0.00,0,0,10,E
10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,H
10622,77,15,2,3,3,1,3,1,0,2,10,0,117,13.93,5,0,122,E
