CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
10077,0,6,0,0,0,0,0,0,0,0,1,0,7,14.29,0,0,7,T
10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,298,298,T
10081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,70,70,T
10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,T
10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,30,30,T
10084,0,0,6,2,6,4,3,0,0,4,3,0,28,25.00,0,0,28,T
10085,2,4,1,3,4,2,2,0,1,3,3,0,25,32.14,3,0,28,T
10086,0,1,6,2,2,4,2,3,3,2,1,0,26,14.81,1,0,27,T
10087,0,5,4,7,4,0,3,0,1,1,0,0,25,17.24,4,0,29,T
10088,1,0,3,1,8,3,0,3,2,3,0,0,24,25.00,4,0,28,T
10089,1,5,5,8,4,4,1,0,0,0,0,0,28,0.00,0,0,28,T
10090,3,5,3,5,4,1,0,3,0,2,1,0,27,11.11,0,0,27,T
10091,0,2,1,1,1,2,2,6,2,3,3,0,23,37.93,5,1,29,T
10092,0,1,4,6,3,4,0,2,0,1,5,0,26,25.00,1,1,28,T
10093,0,3,3,2,2,5,2,1,3,1,2,0,24,21.43,3,1,28,T
10095,5,23,9,13,28,4,5,10,1,2,7,0,107,11.61,4,1,112,T
10096,5,17,11,6,19,6,5,2,0,1,4,0,76,11.25,4,0,80,T
10100,7,17,1,4,13,3,4,3,1,1,0,0,54,3.64,1,0,55,T
10101,1,10,4,3,13,3,1,12,0,2,0,0,49,15.79,7,1,57,T
10102,7,8,2,2,1,0,1,0,0,0,0,0,21,8.70,2,0,23,T
10103,0,6,2,0,6,1,0,1,0,0,0,0,16,11.11,2,0,18,T
10104,2,2,4,3,3,2,5,8,3,6,7,0,45,34.69,4,0,49,T
10106,1,1,0,3,7,0,1,3,0,3,1,0,20,27.27,2,0,22,T
10107,0,7,1,0,5,2,4,2,0,3,4,0,28,34.38,4,0,32,T
10110,2,7,4,7,5,2,4,4,0,3,5,0,43,18.18,0,1,44,T
10111,9,8,2,9,3,8,6,6,0,4,7,0,62,19.70,2,2,66,T
10112,1,3,3,0,3,2,0,0,0,0,0,0,12,14.29,2,0,14,T
10113,0,5,2,0,8,2,2,12,1,3,1,0,36,21.95,5,0,41,T
10116,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,1,33,34,T
10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,21,21,T
10132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1,59,60,T
10136,53,23,11,8,11,2,2,1,1,0,5,0,117,5.08,1,0,118,T
10137,5,8,6,9,3,6,2,4,2,0,0,0,45,0.00,0,0,45,T
10138,3,19,5,14,18,10,9,16,5,3,8,0,110,15.83,8,2,120,T
10139,15,10,8,5,1,4,0,2,0,0,0,0,45,0.00,0,0,45,T
10140,3,3,4,5,8,7,2,5,2,1,4,0,44,13.33,1,0,45,T
10141,13,29,13,7,21,7,2,6,2,3,12,0,115,15.83,4,1,120,T
10142,2,0,4,3,3,8,1,3,3,8,5,0,40,36.36,3,1,44,T
10143,2,4,8,6,10,5,2,2,3,0,0,0,42,2.22,1,2,45,T
10144,2,5,6,4,7,2,3,1,0,0,4,0,34,26.19,7,1,42,T
10145,2,3,4,3,5,7,3,0,4,1,11,0,43,30.43,2,1,46,T
10146,0,4,6,4,8,6,5,4,3,2,2,0,44,11.11,1,0,45,H
10147,0,9,6,6,10,5,6,1,0,0,1,0,44,2.22,0,1,45,T
10148,0,14,21,22,28,22,7,8,1,0,9,0,132,8.09,2,2,136,T
10149,0,7,6,8,8,2,2,6,2,0,2,0,43,8.89,2,0,45,T
10150,1,4,3,4,7,3,3,0,1,0,1,0,27,13.33,3,0,30,T
10151,1,5,2,1,2,6,0,3,0,1,1,0,22,16.67,2,0,24,T
10152,2,5,9,2,5,10,2,1,1,0,2,0,39,7.50,1,0,40,T
10153,3,3,8,8,11,8,2,0,0,0,0,0,43,0.00,0,0,43,T
10154,7,6,10,6,0,0,0,0,0,0,0,0,29,0.00,0,0,29,T
10155,2,7,4,5,5,7,6,1,5,0,1,0,43,2.33,0,0,43,T
10156,0,5,5,12,13,5,2,1,0,0,1,0,44,2.27,0,0,44,T
10157,2,6,3,7,13,6,2,2,0,2,0,0,43,4.55,0,1,44,T
10158,1,3,5,4,4,7,8,7,4,2,0,0,45,4.44,0,0,45,T
10159,1,4,8,12,12,4,4,0,0,0,0,0,45,0.00,0,0,45,T
10160,1,4,9,15,8,4,1,0,0,0,0,0,42,0.00,0,0,42,T
10163,2,3,1,2,5,4,6,0,5,1,1,0,30,18.18,6,8,44,T
10164,1,2,1,2,5,4,2,3,5,1,1,0,27,14.29,3,5,35,T
10165,1,1,1,4,2,5,2,3,7,4,1,0,31,18.75,1,0,32,T
10166,1,2,5,5,10,4,5,4,2,2,3,0,43,20.83,5,0,48,T
10167,4,1,0,2,3,5,0,3,1,1,3,0,23,20.83,1,0,24,T
10168,0,2,3,0,1,0,0,1,0,0,2,0,9,33.33,2,1,12,T
10169,0,6,0,1,2,0,3,3,0,0,1,0,16,28.57,5,0,21,T
10170,0,2,1,4,6,0,2,1,1,1,0,0,18,26.09,5,0,23,T
10171,2,3,1,1,7,4,7,10,0,1,7,0,43,25.53,4,0,47,T
10172,2,0,2,2,2,1,6,6,0,2,1,0,24,12.50,0,0,24,T
10173,0,2,1,0,1,2,1,4,0,0,2,0,13,15.38,0,0,13,T
10174,1,4,4,5,10,3,2,1,2,0,1,0,33,3.03,0,0,33,T
10175,2,4,1,1,3,1,3,1,0,1,3,0,20,23.81,1,0,21,T
10176,1,5,0,1,7,2,3,5,0,1,0,0,25,7.69,1,0,26,T
10177,1,4,10,2,4,9,7,6,1,0,2,0,46,8.33,2,0,48,T
10178,0,1,0,0,3,2,4,1,0,0,0,0,11,15.38,2,0,13,T
10179,3,1,3,2,10,0,6,10,4,2,5,0,46,17.02,1,0,47,T
10180,1,0,1,0,4,1,6,5,3,0,0,0,21,4.55,1,0,22,T
10181,0,2,0,3,6,5,3,11,2,2,1,0,35,8.57,0,0,35,T
10182,4,2,2,2,10,2,6,7,2,2,5,0,44,19.15,2,1,47,T
10183,0,11,5,9,3,4,1,2,0,0,0,0,35,0.00,0,0,35,T
10184,0,13,0,0,1,0,0,0,0,0,0,0,14,6.67,1,0,15,T
10188,2,5,5,0,0,0,0,0,0,0,0,0,12,7.14,1,1,14,T
10191,5,1,1,0,2,3,0,0,0,1,0,0,13,7.69,0,0,13,T
10193,4,6,7,5,0,0,0,0,0,0,0,0,22,0.00,0,0,22,T
10202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
10210,0,3,4,3,2,5,0,4,1,3,5,0,30,36.11,5,1,36,T
10211,1,2,5,5,11,7,1,2,0,0,0,0,34,5.56,2,0,36,T
10214,1,4,7,3,11,1,6,2,4,2,4,0,45,18.75,3,0,48,T
10215,1,0,2,5,3,6,2,2,0,4,1,0,26,19.23,0,0,26,T
10220,0,1,0,2,3,0,0,13,0,1,0,0,20,9.52,1,0,21,T
10221,0,11,0,0,17,0,0,8,0,4,3,0,43,17.78,1,1,45,T
10222,3,11,1,5,3,4,3,5,0,0,3,0,38,10.00,1,1,40,T
10223,15,12,2,4,3,2,0,0,0,3,0,0,41,7.32,0,0,41,T
10224,4,30,0,4,0,1,0,0,0,0,1,0,40,2.50,0,0,40,T
10247,0,0,6,4,6,2,0,2,0,3,3,0,26,25.93,1,0,27,T
10248,0,8,7,1,2,0,0,2,0,0,3,0,23,16.00,1,1,25,H
10249,0,3,0,1,6,4,1,8,0,0,1,0,24,7.69,1,1,26,T
10250,0,6,11,3,4,0,1,0,0,0,0,0,25,3.85,1,0,26,T
10251,0,4,2,2,3,3,3,2,0,0,2,0,21,12.50,1,2,24,T
10252,0,0,5,9,2,1,2,3,0,0,2,0,24,12.00,1,0,25,T
10253,0,2,7,7,4,2,0,1,1,0,1,0,25,4.00,0,0,25,T
10254,0,2,5,6,4,4,1,0,0,0,2,0,24,12.00,1,0,25,T
10255,0,2,1,2,3,1,1,7,0,3,3,0,23,28.00,1,1,25,T
10256,6,5,0,0,3,1,0,3,0,0,3,0,21,28.00,4,0,25,T
10257,7,8,2,1,2,0,0,3,0,0,2,0,25,8.00,0,0,25,T
10258,1,5,1,1,10,3,1,0,0,1,0,0,23,12.00,2,0,25,T
10259,0,3,1,4,4,3,0,8,0,0,0,0,23,8.00,2,0,25,T
10260,0,1,3,3,6,1,0,0,0,2,6,0,22,36.00,1,2,25,T
10261,0,5,5,2,7,2,0,2,0,1,1,0,25,8.00,0,0,25,T
10262,0,7,6,2,2,1,0,0,0,0,5,0,23,24.00,1,1,25,T
10263,1,7,5,2,4,1,1,0,0,2,1,0,24,16.00,1,0,25,T
10264,0,8,11,4,1,1,0,0,0,0,0,0,25,0.00,0,0,25,T
10265,1,4,2,1,3,2,0,1,2,0,3,0,19,30.43,4,0,23,T
10266,6,8,4,1,0,4,0,1,0,1,0,0,25,4.00,0,0,25,T
10267,6,8,2,3,0,0,1,0,1,0,1,0,22,4.55,0,0,22,T
10268,3,5,7,1,1,0,1,0,0,0,2,0,20,18.18,2,0,22,T
10269,0,7,6,2,4,0,0,2,0,1,2,0,24,12.00,0,1,25,T
10270,0,8,8,3,3,0,0,1,0,0,0,0,23,8.00,2,0,25,T
10271,0,8,8,3,2,2,1,0,0,0,0,0,24,4.00,1,0,25,T
10272,0,11,8,1,2,0,0,0,0,1,1,0,24,8.00,0,1,25,T
10273,0,4,10,2,6,1,0,2,0,0,0,0,25,0.00,0,0,25,T
10274,1,5,6,1,5,2,0,0,1,0,3,0,24,12.50,0,0,24,T
10275,0,6,4,1,11,0,1,0,0,0,0,0,23,0.00,0,1,24,T
10276,0,5,6,2,4,1,1,2,0,0,3,0,24,16.00,1,0,25,T
10277,0,9,2,1,2,1,0,1,0,0,3,0,19,33.33,5,0,24,T
10278,3,4,0,0,2,0,2,1,0,3,9,0,24,50.00,0,0,24,T
10281,0,5,6,8,5,0,0,0,0,0,0,0,24,0.00,0,1,25,T
10282,9,6,3,0,0,1,0,2,0,0,0,0,21,8.70,2,0,23,T
10283,0,7,1,1,3,3,1,3,0,1,2,0,22,24.00,3,0,25,T
10284,0,8,6,8,3,0,0,0,0,1,0,0,26,3.85,0,0,26,T
10285,2,6,5,5,0,0,0,2,0,0,4,0,24,20.00,1,0,25,T
10286,3,12,3,1,4,0,0,1,0,0,1,0,25,4.00,0,0,25,T
10288,0,5,6,3,4,1,0,0,0,0,6,0,25,24.00,0,0,25,T
10289,0,17,5,0,2,0,0,0,0,0,0,0,24,4.00,1,0,25,T
10290,0,6,6,4,4,2,0,0,0,1,1,0,24,12.00,1,0,25,T
10291,0,19,2,1,2,0,0,0,0,0,0,0,24,0.00,0,0,24,T
10292,1,14,6,1,2,1,0,0,0,0,0,0,25,0.00,0,0,25,T
10293,0,5,4,1,4,2,2,1,0,1,2,0,22,20.83,2,0,24,T
10294,0,7,7,3,2,2,0,0,0,1,0,0,22,12.50,2,0,24,T
10295,1,7,3,5,5,1,2,0,0,0,0,0,24,4.00,1,0,25,T
10296,0,8,6,7,2,1,0,1,0,1,0,0,26,3.70,0,1,27,T
10297,0,0,3,5,5,4,1,3,0,0,2,0,23,16.00,2,0,25,T
10298,1,4,3,3,3,3,1,3,0,0,0,0,21,4.35,1,1,23,T
10299,0,5,0,4,4,0,0,3,0,0,4,0,20,36.00,5,0,25,T
10300,6,4,3,2,5,0,2,0,0,0,2,0,24,8.33,0,0,24,T
10301,0,3,5,1,2,3,1,0,2,0,0,0,17,5.00,1,2,20,T
10302,0,5,7,4,1,1,0,0,0,1,7,0,26,35.71,2,0,28,T
10304,0,10,3,1,0,0,2,1,0,0,0,0,17,9.09,2,3,22,T
10305,0,7,9,8,7,0,0,0,0,0,0,0,31,2.86,1,3,35,T
10306,3,2,10,7,8,0,0,1,0,0,0,0,31,0.00,0,3,34,T
10307,0,9,3,4,3,3,1,0,0,1,1,0,25,11.54,1,0,26,T
10308,1,10,3,3,9,1,1,0,0,0,0,0,28,6.25,2,2,32,T
10310,0,10,5,5,3,1,2,2,0,0,0,0,28,6.67,2,0,30,T
10311,0,7,7,1,4,0,1,3,0,1,0,0,24,8.00,1,0,25,T
10313,0,7,0,0,0,0,0,0,0,0,1,0,8,12.50,0,0,8,T
10315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10,1,90,91,T
10316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1,103,104,T
10317,2,2,4,7,3,9,2,7,4,0,0,0,40,11.11,5,0,45,T
10318,2,2,1,3,2,5,3,1,3,1,1,0,24,14.81,2,1,27,T
10319,2,2,3,2,9,10,8,3,2,0,3,0,44,8.89,1,0,45,T
10320,7,26,9,20,45,22,21,30,17,7,10,0,214,16.81,23,1,238,F
10321,1,3,5,0,7,12,1,3,9,3,0,0,44,8.89,1,0,45,T
10322,0,5,4,4,11,3,3,7,6,3,0,0,46,6.52,0,0,46,T
10323,3,2,3,2,4,6,3,5,2,3,1,0,34,30.23,9,0,43,T
10324,3,9,1,1,8,3,3,3,3,3,1,0,38,15.00,2,0,40,T
10325,4,10,4,6,1,5,2,1,1,1,0,0,35,5.56,1,0,36,T
10326,2,3,3,4,4,6,0,2,3,1,3,0,31,22.86,4,0,35,T
10327,0,8,0,3,5,7,1,3,3,1,0,0,31,3.23,0,0,31,T
10329,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00,0,10,11,T
10333,8,3,3,7,1,0,1,1,0,0,2,0,26,16.67,3,1,30,T
10334,2,4,3,4,4,2,1,3,1,1,1,0,26,16.67,3,1,30,T
10335,13,3,4,3,3,2,0,1,0,0,0,0,29,0.00,0,1,30,T
10336,6,5,0,2,6,1,1,1,1,0,3,0,26,20.69,3,0,29,T
10337,3,7,4,1,0,0,0,0,0,0,2,0,17,31.82,5,0,22,T
10338,1,1,3,1,0,1,1,0,0,0,0,0,8,11.11,1,0,9,T
10340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
10341,2,1,7,3,6,4,6,1,2,0,3,0,35,13.51,2,0,37,T
10342,6,12,13,9,4,5,2,3,3,3,7,0,67,16.90,2,2,71,T
10343,1,5,2,1,6,2,0,0,0,0,0,0,17,0.00,0,0,17,T
10349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,21,21,T
10352,3,5,5,3,6,1,2,1,2,0,0,0,28,0.00,0,0,28,T
10353,0,5,4,4,5,2,3,4,0,0,0,0,27,0.00,0,0,27,T
10354,2,7,5,3,1,2,0,3,0,1,0,0,24,11.54,2,0,26,T
10355,0,1,7,6,6,2,3,1,0,0,0,0,26,3.70,1,0,27,T
10357,2,5,1,3,2,4,2,0,1,0,1,0,21,4.76,0,0,21,T
10359,1,3,1,2,0,1,0,0,0,0,0,0,8,0.00,0,0,8,T
10360,1,7,14,7,0,0,0,0,0,0,0,0,29,0.00,0,1,30,T
10361,5,2,6,4,6,3,0,1,0,0,0,0,27,0.00,0,0,27,T
10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
10366,0,5,17,3,5,4,4,1,1,0,2,0,42,11.11,3,0,45,T
10367,0,20,0,0,25,0,0,10,0,3,0,0,58,9.84,3,0,61,F
10368,1,6,6,4,0,1,0,0,0,0,0,0,18,0.00,0,0,18,T
10370,3,13,12,6,9,1,4,2,0,0,0,0,50,1.92,1,1,52,T
10371,1,2,5,8,3,4,1,3,3,0,0,0,30,0.00,0,0,30,T
10372,0,0,7,4,2,3,0,1,0,0,0,0,17,0.00,0,0,17,T
10374,1,12,7,6,4,2,0,1,0,0,0,0,33,0.00,0,0,33,T
10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,30,30,T
10376,1,17,16,3,16,9,2,7,5,3,10,0,89,22.22,9,1,99,E
10377,8,16,9,3,4,2,1,0,0,0,2,0,45,4.44,0,0,45,T
10378,10,17,8,4,4,1,2,0,0,0,0,0,46,0.00,0,0,46,T
10379,8,10,11,0,3,0,1,3,3,4,1,0,44,11.36,0,0,44,T
10381,0,5,9,1,6,1,0,3,0,2,9,0,36,35.00,3,1,40,T
10382,6,1,2,3,1,3,1,1,1,0,3,0,22,16.67,1,1,24,T
10384,0,8,9,11,2,0,0,0,0,0,0,0,30,3.23,1,0,31,T
10386,2,8,7,3,7,2,1,2,1,0,2,0,35,5.71,0,0,35,T
10387,17,8,1,0,0,0,1,0,0,0,0,0,27,0.00,0,0,27,T
10388,8,1,1,0,0,0,0,0,0,0,0,0,10,9.09,1,0,11,T
10389,1,5,1,8,12,1,3,7,0,3,1,0,42,11.63,1,0,43,T
10390,0,20,0,0,9,0,1,2,2,0,5,0,39,18.60,3,1,43,T
10391,0,7,4,1,0,0,0,1,1,0,0,0,14,0.00,0,0,14,T
10392,13,10,2,2,4,0,2,0,3,0,5,0,41,20.00,4,0,45,T
10393,4,12,14,5,4,1,1,1,2,0,1,0,45,4.35,1,0,46,T
10394,0,1,3,6,11,6,5,4,2,3,3,0,44,17.39,2,0,46,T
10395,0,5,4,6,11,6,5,4,0,1,1,0,43,8.89,2,0,45,T
10396,4,16,8,6,6,2,0,0,0,0,2,0,44,8.70,2,0,46,T
10397,1,21,17,5,1,0,1,0,0,0,0,0,46,0.00,0,0,46,T
10398,0,7,11,7,9,3,0,3,1,2,2,0,45,10.87,1,0,46,T
10399,1,8,3,2,8,5,2,2,0,2,0,0,33,17.78,6,6,45,T
10400,2,4,4,6,9,4,4,4,0,1,0,0,38,2.44,0,3,41,T
10406,8,3,0,1,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
10409,0,2,6,2,12,4,1,0,2,0,0,0,29,3.33,1,0,30,T
10418,16,4,7,0,1,0,0,1,0,0,0,0,29,6.25,2,1,32,T
10419,0,3,2,1,3,1,1,3,0,0,1,0,15,6.67,0,0,15,T
10420,0,3,7,9,1,1,1,0,1,0,0,0,23,4.17,1,0,24,T
10421,2,5,10,4,7,4,2,5,0,2,1,0,42,13.33,3,0,45,T
10422,1,4,7,2,2,1,2,0,0,1,2,0,22,13.04,0,1,23,T
10425,2,7,3,6,3,5,0,1,2,1,0,0,30,3.23,0,1,31,T
10428,2,8,19,11,3,0,0,1,0,0,0,0,44,1.96,1,6,51,T
10432,7,8,6,12,8,7,11,13,0,10,10,0,92,24.49,4,2,98,T
10433,4,4,3,2,3,1,1,5,0,3,5,0,31,33.33,5,3,39,T
10434,6,7,7,15,7,7,8,8,0,8,11,0,84,24.18,3,4,91,T
10436,7,14,6,6,5,12,3,5,0,7,16,0,81,31.82,5,2,88,T
10438,10,5,4,10,7,6,7,17,0,9,9,0,84,31.31,13,2,99,T
10439,7,12,3,7,12,10,7,11,0,6,15,0,90,28.87,7,0,97,T
10443,10,9,9,7,13,4,4,18,0,7,12,0,93,24.24,5,1,99,T
10453,3,6,5,5,6,5,6,14,0,1,7,0,58,22.08,9,10,77,T
10454,14,5,4,4,6,4,0,1,0,3,2,0,43,19.15,4,0,47,T
10455,17,5,1,4,3,1,1,7,0,3,1,0,43,10.87,1,2,46,T
10456,17,0,5,5,3,1,1,1,0,1,2,0,36,17.07,4,1,41,T
10457,5,10,4,5,5,2,4,4,0,1,3,0,43,12.77,2,2,47,T
10458,12,7,5,5,2,2,0,6,0,0,4,0,43,14.89,3,1,47,T
10459,20,5,9,4,2,0,2,2,0,1,2,0,47,6.38,0,0,47,T
10460,5,4,3,6,2,6,5,2,0,2,4,0,39,26.09,6,1,46,T
10461,19,0,1,1,2,3,2,3,0,1,6,0,38,25.58,4,1,43,T
10462,18,5,5,0,4,2,3,4,0,0,4,0,45,10.87,1,0,46,T
10463,20,9,6,1,4,3,1,2,0,0,0,0,46,2.13,1,0,47,T
10464,3,4,4,3,6,4,3,2,0,1,7,0,37,27.50,3,0,40,T
10465,9,0,0,1,5,2,3,9,0,6,4,0,39,26.83,1,1,41,T
10466,6,1,3,2,3,4,7,6,0,0,4,0,36,20.00,4,0,40,T
10467,10,4,5,1,3,0,3,4,0,1,3,0,34,25.00,6,0,40,T
10468,2,9,2,5,5,1,3,3,0,1,7,0,38,22.50,1,1,40,T
10469,2,4,2,2,4,5,4,7,0,1,4,0,35,18.42,2,1,38,T
10470,7,7,1,1,9,2,4,6,0,6,6,0,49,35.59,9,1,59,E
10471,5,11,0,2,5,0,0,5,0,7,4,0,39,34.88,4,0,43,T
10472,4,0,0,1,1,0,1,0,0,0,0,0,7,0.00,0,0,7,T
10473,6,1,2,3,2,5,1,7,0,2,3,0,32,22.22,3,1,36,T
10475,3,4,0,0,0,0,1,0,0,0,2,0,10,20.00,0,0,10,T
10476,24,4,3,3,3,2,0,3,0,0,0,0,42,0.00,0,0,42,T
10480,6,3,0,0,4,0,0,2,0,0,0,0,15,0.00,0,0,15,T
10482,11,21,2,5,4,0,0,0,0,0,1,0,44,2.27,0,0,44,H
10483,2,5,4,9,9,1,3,2,0,1,0,0,36,2.70,0,1,37,H
10484,3,8,1,8,8,1,1,2,0,2,1,0,35,13.51,2,0,37,H
10486,0,4,2,7,7,4,8,2,2,0,1,0,37,5.13,1,1,39,T
10487,2,4,6,4,9,6,2,4,3,0,0,0,40,0.00,0,0,40,T
10488,0,5,4,8,9,0,1,0,0,0,0,0,27,0.00,0,2,29,T
10489,0,3,4,3,5,0,1,0,0,0,0,0,16,5.88,1,0,17,T
10490,0,6,1,3,13,3,1,7,1,0,1,0,36,5.41,1,0,37,T
10491,0,0,1,3,4,5,1,3,2,1,1,0,21,9.52,0,0,21,T
10492,1,8,3,8,12,2,1,1,0,0,0,0,36,0.00,0,0,36,T
10493,0,2,11,10,6,1,2,3,0,0,0,0,35,0.00,0,0,35,T
10496,0,3,1,21,9,0,0,0,0,0,0,0,34,0.00,0,1,35,T
10497,0,0,1,4,3,8,1,0,0,0,0,0,17,0.00,0,0,17,T
10501,2,2,4,2,6,5,1,0,0,0,0,0,22,4.35,1,0,23,T
10502,0,7,0,0,2,0,0,0,0,0,0,0,9,0.00,0,0,9,T
10503,8,4,2,5,3,2,1,1,0,0,5,0,31,20.00,2,2,35,T
10504,21,36,7,3,10,3,2,0,3,4,1,0,90,15.69,11,1,102,T
10506,7,3,0,1,0,0,0,0,0,0,0,0,11,15.38,2,0,13,T
10507,7,1,1,0,0,0,0,0,0,0,1,0,10,18.18,1,0,11,T
10508,31,17,4,1,1,1,0,1,0,1,0,0,57,3.39,1,1,59,T
10509,33,27,8,5,2,0,0,0,0,0,3,0,78,10.71,6,0,84,T
10510,13,2,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
10517,0,22,0,0,0,0,0,0,0,0,0,0,22,0.00,0,0,22,T
10518,2,16,0,0,1,0,0,0,0,0,0,0,19,0.00,0,0,19,T
10519,1,9,3,0,0,3,0,0,0,0,0,0,16,11.11,2,0,18,T
10520,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
10521,0,3,7,0,2,0,0,0,0,0,0,0,12,7.69,1,0,13,T
10523,6,0,0,0,0,1,0,0,0,0,3,0,10,41.67,2,0,12,T
10524,0,2,3,1,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10525,4,1,1,2,0,0,2,0,0,1,1,0,12,16.67,0,0,12,T
10526,0,0,0,5,2,1,1,2,0,0,0,0,11,8.33,1,0,12,T
10527,1,6,2,1,0,0,0,1,0,0,0,0,11,8.33,1,0,12,T
10528,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10529,1,2,4,1,0,5,0,4,0,1,0,0,18,10.00,1,1,20,T
10530,1,1,3,4,0,1,3,0,0,0,3,0,16,18.75,0,0,16,T
10531,1,1,1,1,1,0,2,1,0,2,0,0,10,33.33,2,0,12,T
10532,2,1,0,1,2,0,0,0,0,0,2,0,8,33.33,1,0,9,T
10533,0,5,0,0,1,0,0,0,0,0,2,0,8,25.00,0,0,8,T
10535,3,2,1,0,0,4,0,1,0,2,1,0,14,26.67,1,0,15,T
10537,0,17,0,0,1,0,0,0,0,0,0,0,18,0.00,0,0,18,T
10538,4,6,2,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10539,3,7,2,0,1,2,0,0,0,0,0,0,15,0.00,0,0,15,T
10540,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10541,0,5,0,0,0,0,0,1,0,0,0,0,6,0.00,0,0,6,T
10542,0,11,1,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
10544,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
10545,0,8,4,3,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
10547,5,2,3,1,3,4,0,1,0,3,0,0,22,13.64,0,0,22,T
10549,0,2,3,3,2,1,0,1,0,0,0,0,12,0.00,0,0,12,T
10550,0,6,0,0,0,1,0,0,0,0,1,0,8,22.22,1,0,9,T
10551,0,8,0,0,2,0,0,0,0,0,0,0,10,0.00,0,0,10,T
10552,0,2,1,1,10,3,2,4,0,0,1,0,24,22.58,6,1,31,T
10559,10,6,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
10560,3,4,2,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
10561,1,8,0,0,0,1,0,0,0,0,0,0,10,0.00,0,0,10,T
10562,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
