CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
13631,3,1,1,1,4,3,1,6,0,8,4,0,32,39.39,1,0,33,E
13632,0,17,0,0,1,0,0,0,0,0,0,0,18,0.00,0,0,18,E
13633,2,3,2,3,3,4,0,4,0,6,5,0,32,42.11,5,1,38,T
13634,0,1,3,2,2,1,1,5,0,9,10,0,34,60.53,4,0,38,T
13635,0,9,7,2,3,0,0,0,0,0,0,0,21,4.55,1,0,22,T
13641,0,6,4,1,4,5,3,1,2,1,3,0,30,28.95,7,1,38,E
13642,6,0,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,H
13643,1,3,3,3,1,2,1,0,0,0,4,0,18,41.67,6,0,24,E
13649,1,3,1,0,2,0,3,4,0,0,3,0,17,26.32,2,0,19,T
13650,3,1,0,0,2,1,0,0,0,0,0,0,7,22.22,2,0,9,T
13651,2,2,1,2,4,1,0,1,0,0,2,0,15,31.58,4,0,19,T
13652,4,1,3,1,3,1,3,2,2,0,1,0,21,16.67,3,0,24,T
13656,4,6,4,2,1,3,0,1,0,0,5,0,26,19.23,0,0,26,T
13657,0,1,1,5,5,3,3,2,0,2,5,0,27,25.93,0,0,27,T
13660,1,3,1,1,2,1,0,0,0,0,0,0,9,30.77,4,0,13,T
13662,1,1,0,1,3,3,1,1,0,0,0,0,11,8.33,1,0,12,T
13664,16,1,3,0,1,0,0,0,0,0,0,0,21,0.00,0,0,21,T
13665,4,8,3,3,2,0,0,0,0,0,0,0,20,0.00,0,0,20,T
13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,H
13683,6,10,2,0,2,1,1,2,0,0,2,0,26,11.11,1,0,27,E
13684,1,11,0,4,6,0,1,3,0,1,0,0,27,3.70,0,0,27,T
13688,0,7,0,0,1,0,0,0,0,0,0,0,8,0.00,0,0,8,T
13694,0,10,8,1,2,0,1,0,1,0,0,0,23,4.17,1,0,24,T
13695,2,9,3,6,18,7,10,15,4,13,6,0,93,21.88,2,1,96,T
13697,1,6,4,2,3,1,0,0,0,0,0,0,17,5.56,1,0,18,T
13699,7,5,3,3,5,1,2,1,1,0,4,0,32,22.50,5,3,40,T
13700,9,2,5,1,1,0,2,1,2,0,11,0,34,38.46,4,1,39,T
13701,5,8,1,3,1,0,0,0,0,0,9,0,27,50.00,11,2,40,T
13702,7,11,0,3,4,2,0,3,1,0,5,0,36,17.95,2,1,39,T
13703,6,6,2,3,5,1,2,3,3,0,3,0,34,15.79,3,1,38,T
13705,6,2,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,H
13706,9,8,1,2,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
13707,7,8,3,2,5,1,2,4,0,2,5,0,39,20.00,1,0,40,T
13708,5,6,0,4,3,1,0,6,0,3,5,0,33,28.21,3,3,39,T
13709,8,4,5,1,1,1,2,7,0,1,4,0,34,18.42,2,2,38,E
13710,5,2,1,4,3,2,1,3,0,4,3,0,28,33.33,4,1,33,E
13711,4,0,1,0,5,0,1,1,0,3,5,0,20,50.00,5,1,26,T
13712,0,0,1,3,3,2,1,5,0,2,7,0,24,43.33,4,2,30,T
13713,1,3,2,5,1,1,5,6,0,1,2,0,27,24.24,5,1,33,E
13714,0,2,0,2,6,4,1,5,0,2,1,0,23,36.36,9,1,33,E
13715,2,2,5,2,3,1,3,1,0,2,4,0,25,37.50,6,1,32,E
13716,4,0,3,3,5,5,1,1,0,1,6,0,29,33.33,4,0,33,T
13717,2,3,2,2,1,2,3,6,0,1,8,0,30,36.36,3,0,33,T
13718,6,1,1,2,5,1,0,1,0,3,4,0,24,32.00,1,0,25,T
13719,1,3,1,3,0,0,2,2,0,3,4,0,19,35.00,0,1,20,T
13720,4,0,1,1,1,1,6,5,0,6,3,0,28,39.39,4,1,33,T
13721,6,0,0,0,4,2,2,4,0,3,8,0,29,45.45,4,0,33,T
13722,8,4,0,2,2,1,0,5,0,1,5,0,28,30.30,4,1,33,T
13723,3,0,2,1,3,1,0,3,0,4,13,0,30,58.06,1,0,31,T
13724,3,2,1,1,3,1,2,5,0,3,6,0,27,43.75,5,0,32,T
13725,4,1,1,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
13728,0,4,2,2,1,1,1,0,1,0,0,0,12,0.00,0,0,12,T
13730,2,0,2,0,0,0,2,0,0,0,6,0,12,50.00,0,0,12,T
13732,3,5,5,5,2,1,0,0,0,0,1,0,22,4.17,0,2,24,E
13734,0,1,5,3,1,3,2,1,0,0,0,0,16,0.00,0,0,16,T
13735,2,14,5,4,3,3,3,3,1,1,3,0,42,13.64,2,0,44,E
13736,7,8,3,6,5,3,1,3,1,2,6,0,45,19.15,1,1,47,E
13737,14,2,6,2,2,1,1,1,2,2,3,0,36,13.51,0,1,37,T
13738,10,9,5,6,8,4,1,4,1,3,3,0,54,12.73,1,0,55,E
13739,0,5,13,9,5,3,5,2,1,2,1,0,46,6.52,0,0,46,T
13740,3,3,1,0,1,0,0,0,0,0,0,0,8,0.00,0,0,8,E
13741,3,2,5,0,0,0,1,0,0,1,1,0,13,20.00,1,1,15,T
13742,3,6,1,0,1,1,1,0,0,0,3,0,16,23.53,1,0,17,T
13743,4,6,6,3,3,4,2,2,3,0,5,0,38,15.00,1,1,40,T
13745,0,2,1,2,4,1,4,4,1,2,2,0,23,17.39,0,0,23,T
13746,1,1,1,1,3,1,2,5,2,5,0,0,22,26.09,1,0,23,T
13748,0,3,0,0,4,0,0,3,1,2,7,0,20,47.62,1,0,21,T
13752,0,2,2,0,6,2,3,2,1,1,4,0,23,25.00,1,0,24,T
13753,0,1,1,2,5,0,1,2,0,1,6,0,19,50.00,5,0,24,H
13754,0,1,0,2,1,0,0,1,2,2,1,0,10,53.33,5,0,15,T
13755,1,2,0,1,6,2,0,4,2,4,1,0,23,25.00,1,0,24,T
13756,0,2,1,1,4,1,1,5,0,1,3,0,19,31.82,3,0,22,T
13757,4,2,0,1,2,0,0,2,0,4,3,0,18,38.89,0,0,18,T
13759,1,1,2,0,6,0,0,2,1,2,0,0,15,35.00,5,0,20,T
13761,0,5,2,0,6,3,2,3,1,0,1,0,23,8.33,1,0,24,H
13762,0,2,1,2,8,2,0,2,0,3,3,0,23,29.17,1,0,24,H
13768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,T
13770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
13775,7,5,6,3,1,0,0,2,0,1,0,0,25,4.00,0,0,25,T
13776,5,7,7,8,11,1,4,1,2,0,10,0,56,18.97,1,1,58,T
13777,2,3,17,4,8,4,0,4,0,0,0,0,42,6.67,3,0,45,H
13778,1,14,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
13781,12,8,0,2,0,0,0,0,0,0,1,0,23,4.35,0,0,23,E
13782,0,12,0,9,1,0,1,0,0,0,1,0,24,4.17,0,0,24,E
13783,1,25,0,1,0,0,0,0,0,0,0,0,27,0.00,0,0,27,F
13784,3,8,0,2,0,0,0,0,0,0,0,0,13,0.00,0,1,14,E
13786,3,4,1,1,0,0,0,1,0,0,1,0,11,8.33,0,1,12,T
13787,0,6,0,0,0,0,0,0,0,0,0,0,6,12.50,1,1,8,T
13789,5,7,11,3,1,2,4,3,2,5,2,0,45,17.39,1,0,46,T
13790,1,7,0,0,0,1,0,0,0,0,0,0,9,0.00,0,0,9,T
13791,4,6,5,8,5,2,2,2,1,2,7,0,44,23.91,2,0,46,T
13792,2,6,8,4,8,1,2,4,2,2,7,0,46,19.57,0,0,46,T
13793,2,1,1,0,3,3,0,5,0,3,1,0,19,25.00,1,0,20,T
13794,1,7,3,2,3,1,3,3,1,2,7,0,33,27.78,1,2,36,T
13795,0,4,13,9,23,5,1,4,3,8,13,0,83,23.96,2,11,96,E
13801,2,2,1,2,2,4,0,3,2,0,12,0,30,47.37,6,2,38,T
13802,0,1,0,1,0,0,1,3,0,2,5,0,13,63.16,5,1,19,T
13803,7,4,3,7,3,1,2,4,0,2,2,0,35,18.42,3,0,38,E
13804,1,1,1,1,2,0,4,6,0,8,7,0,31,51.52,2,0,33,E
13805,0,34,0,0,10,0,0,0,0,0,0,0,44,0.00,0,0,44,T
13806,0,32,0,0,12,0,0,0,0,0,0,0,44,0.00,0,0,44,H
13807,0,21,0,0,23,0,0,0,0,0,0,0,44,0.00,0,0,44,T
13808,0,18,0,0,24,0,0,2,0,0,0,0,44,0.00,0,0,44,T
13809,9,3,6,2,2,2,1,1,0,1,5,0,32,21.21,1,0,33,T
13810,7,2,6,3,4,2,3,4,0,1,1,0,33,6.06,0,0,33,T
13811,14,5,1,3,5,1,1,2,0,0,0,0,32,3.03,1,0,33,T
13812,8,20,8,8,24,1,5,20,0,10,6,0,110,14.55,0,0,110,T
13813,0,9,0,0,14,0,0,7,0,0,1,0,31,3.23,0,0,31,P
13815,0,3,1,4,0,1,0,0,0,0,0,0,9,0.00,0,0,9,T
13816,4,13,1,2,0,1,0,1,0,0,4,0,26,24.14,3,0,29,H
13818,0,0,3,4,5,4,1,2,0,0,1,0,20,5.00,0,0,20,H
13819,4,11,0,2,0,1,0,0,0,0,0,0,18,0.00,0,0,18,E
13820,11,4,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,E
13821,4,8,1,1,1,0,0,0,0,0,1,0,16,6.25,0,0,16,E
13822,4,1,0,0,0,0,0,1,0,0,0,0,6,14.29,1,0,7,E
13828,0,3,1,6,7,6,0,4,3,8,4,0,42,33.33,3,0,45,T
13829,2,7,0,4,6,1,0,5,1,0,2,0,28,10.34,1,0,29,T
13831,0,19,0,0,1,0,0,0,0,0,0,0,20,0.00,0,0,20,T
13833,0,31,0,0,0,0,0,0,0,0,0,0,31,0.00,0,0,31,H
13834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,H
13835,16,2,1,0,0,0,0,0,0,0,0,0,19,5.00,1,0,20,T
13836,0,2,0,0,1,3,2,0,1,0,2,0,11,18.18,0,0,11,H
13840,1,1,2,3,6,1,0,1,0,0,1,0,16,11.76,1,0,17,T
13842,5,4,4,2,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
13852,0,2,0,0,0,0,0,0,0,0,3,0,5,57.14,1,1,7,E
13853,1,14,2,0,1,1,0,0,0,0,1,0,20,4.76,0,1,21,E
13855,0,8,1,2,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
13856,12,2,2,0,0,0,0,1,0,0,1,0,18,5.56,0,0,18,E
13857,2,3,1,0,0,1,0,0,0,0,0,0,7,22.22,2,0,9,E
13858,3,3,3,3,2,2,0,3,0,0,1,0,20,5.00,0,0,20,E
13860,3,6,6,5,6,7,4,6,0,0,0,0,43,0.00,0,1,44,E
13861,0,3,8,6,1,0,0,0,0,0,0,0,18,0.00,0,0,18,T
13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,E
13863,0,7,8,9,10,8,3,8,0,3,0,0,56,8.62,2,0,58,T
13864,11,8,5,1,2,1,0,3,0,0,4,0,35,17.95,3,1,39,T
13865,7,2,0,1,4,4,1,10,0,0,5,0,34,20.00,3,3,40,T
13866,2,2,1,1,4,3,0,7,0,3,12,0,35,40.00,1,4,40,T
13867,4,1,1,2,6,1,3,5,0,2,7,0,32,41.03,7,0,39,T
13868,2,3,1,2,2,1,1,2,0,0,0,0,14,12.50,2,0,16,T
13880,0,1,1,2,1,1,2,1,0,1,2,0,12,30.77,1,0,13,H
13881,2,2,0,1,0,2,2,3,4,0,6,0,22,33.33,2,0,24,T
13883,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,1,10,11,T
13885,11,11,5,1,3,0,0,2,1,0,0,0,34,0.00,0,1,35,T
13886,31,4,1,0,1,0,1,0,0,0,0,0,38,7.14,3,1,42,T
13887,1,3,3,3,3,2,4,1,3,0,5,0,28,24.24,3,2,33,E
13888,0,10,0,0,2,0,0,0,0,0,0,0,12,7.69,1,0,13,E
13889,3,8,3,0,1,0,0,1,0,0,0,0,16,0.00,0,0,16,H
13890,1,9,1,0,1,0,0,0,0,0,0,0,12,0.00,0,0,12,T
13891,0,7,0,0,4,0,0,2,0,1,1,0,15,18.75,1,0,16,E
13892,6,3,6,1,3,4,3,0,1,1,8,0,36,27.03,1,0,37,T
13893,0,4,1,4,2,2,1,3,0,3,2,0,22,32.00,3,0,25,T
13894,2,7,5,2,2,0,2,1,0,1,2,0,24,12.50,0,0,24,T
13895,2,10,1,1,5,1,1,1,0,0,2,0,24,8.33,0,0,24,T
13896,2,3,2,1,1,0,0,1,0,0,1,0,11,16.67,1,0,12,T
13907,5,0,0,3,0,1,0,0,2,1,1,0,13,31.25,3,0,16,T
13919,0,4,5,2,4,2,0,0,0,1,1,0,19,14.29,1,1,21,E
13921,0,4,2,0,1,0,1,0,0,0,0,0,8,11.11,1,0,9,T
13922,26,9,6,1,1,1,1,0,3,0,0,0,48,0.00,0,0,48,T
13923,17,0,0,0,0,0,0,0,0,0,0,0,17,5.56,1,0,18,H
13951,4,18,11,2,4,0,0,1,0,0,0,0,40,2.44,1,0,41,T
13953,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,H
13954,15,0,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,H
13955,3,14,0,2,0,0,0,0,0,0,0,0,19,5.00,1,0,20,F
13956,3,6,2,0,5,0,0,1,0,0,0,0,17,5.56,1,0,18,T
13958,12,4,1,2,2,0,3,2,0,6,1,0,33,25.71,2,0,35,H
13960,5,13,8,2,15,5,0,3,1,2,0,0,54,5.45,1,0,55,T
13961,1,6,1,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
13963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,H
13964,3,4,1,1,5,1,0,2,1,0,0,0,18,0.00,0,0,18,T
13965,5,27,2,2,6,2,0,0,0,2,1,0,47,8.33,1,0,48,E
13966,7,0,3,2,4,1,5,0,1,4,4,0,31,30.30,2,0,33,E
13968,0,3,5,3,5,4,1,3,0,2,1,0,27,11.11,0,0,27,H
13970,5,3,2,3,3,0,2,0,0,0,2,0,20,24.00,4,1,25,T
13971,8,6,2,1,1,1,1,0,0,0,1,2,23,13.04,0,0,23,E
13972,0,10,13,11,13,16,11,8,2,1,13,0,98,25.86,16,2,116,E
13973,8,5,3,1,2,0,0,0,0,0,0,0,19,0.00,0,0,19,E
13974,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,1,7,E
13975,3,6,7,1,8,7,1,1,0,1,0,0,35,5.56,1,0,36,H
13976,3,16,0,0,3,0,1,0,0,0,0,0,23,0.00,0,1,24,E
13977,4,1,12,5,9,6,3,0,0,0,1,0,41,4.76,1,0,42,T
13981,0,11,0,4,0,0,0,0,0,0,1,0,16,6.25,0,0,16,T
13983,14,2,2,4,2,0,1,3,0,0,0,0,28,3.45,1,0,29,T
13984,0,6,1,4,2,2,1,1,0,0,1,0,18,10.53,1,0,19,T
13985,10,19,3,6,6,5,2,10,0,0,2,0,63,7.58,3,0,66,T
13987,0,13,0,0,6,0,0,1,0,0,0,0,20,0.00,0,0,20,E
13991,3,5,5,0,0,0,0,0,0,0,2,0,15,35.00,5,0,20,T
13995,3,4,2,0,1,0,0,0,0,0,0,0,10,0.00,0,0,10,T
13996,4,9,12,8,3,2,2,2,0,3,0,0,45,12.50,3,0,48,T
13998,5,13,8,2,7,2,1,2,0,3,2,0,45,12.77,1,1,47,T
13999,5,2,4,6,10,5,4,2,4,0,0,0,42,6.67,3,0,45,T
14000,0,3,0,0,3,1,1,5,1,7,0,0,21,39.13,2,0,23,H
14001,0,5,0,3,5,2,1,4,0,1,2,0,23,16.67,1,0,24,H
14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,E
14009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,21,21,E
14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,E
14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,E
14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,E
14014,1,2,6,4,6,5,4,2,1,0,1,0,32,6.06,1,0,33,H
14015,5,12,10,2,3,1,1,0,1,0,0,0,35,0.00,0,0,35,H
14017,1,4,3,3,1,2,4,3,0,5,6,0,32,38.24,2,0,34,E
14018,3,8,1,0,0,0,0,0,0,0,0,0,12,6.67,1,2,15,T
14019,8,18,6,5,15,2,1,6,0,3,5,0,69,18.67,6,0,75,E
14020,1,2,1,2,6,8,1,3,2,2,10,0,38,37.21,4,1,43,T
14022,2,3,3,4,8,4,6,0,0,0,0,0,30,0.00,0,1,31,H
14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,H
14046,6,10,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
14054,0,11,0,0,3,0,0,4,0,0,0,0,18,0.00,0,1,19,H
14055,0,12,0,0,3,0,0,2,0,1,1,0,19,15.00,1,0,20,H
14056,0,10,0,0,7,0,0,2,0,0,0,0,19,0.00,0,1,20,T
14057,0,7,0,0,6,0,0,2,0,1,0,0,16,25.00,4,0,20,E
14058,0,3,0,0,5,0,0,1,0,0,0,0,9,0.00,0,0,9,T
14059,0,19,0,0,3,0,0,2,0,1,2,0,27,13.79,1,1,29,E
14061,1,6,2,0,0,0,0,0,0,0,0,0,9,10.00,1,0,10,T
14062,26,2,7,5,3,3,3,2,1,0,2,0,54,6.67,2,4,60,E
14065,5,6,2,0,17,0,1,8,1,10,10,0,60,33.87,1,1,62,T
14066,6,2,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14068,0,30,0,0,13,0,0,7,0,1,4,0,55,13.56,3,1,59,E
14072,0,3,2,1,1,0,0,1,0,0,1,0,9,16.67,1,2,12,T
14073,4,0,2,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
14074,6,3,0,0,0,0,0,0,0,0,0,0,9,10.00,1,0,10,T
14075,6,0,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
14076,6,4,0,0,0,0,0,0,0,0,0,0,10,9.09,1,0,11,T
14077,2,2,1,0,0,0,0,0,0,0,0,0,5,0.00,0,1,6,T
14078,4,1,1,3,3,0,0,0,0,0,0,0,12,7.69,1,0,13,T
14079,0,0,2,0,2,0,1,0,0,0,1,0,6,16.67,0,0,6,T
14080,6,5,5,9,3,0,2,3,0,1,5,0,39,15.00,0,1,40,T
14083,0,35,0,0,1,0,0,0,0,0,0,0,36,0.00,0,1,37,E
14087,0,1,3,8,8,2,5,2,0,3,1,0,33,14.71,1,0,34,T
14088,0,7,0,0,13,0,0,4,0,5,5,0,34,31.43,1,0,35,T
14089,0,17,0,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,H
14091,2,1,2,4,5,4,1,3,1,2,9,0,34,31.43,0,1,35,T
14092,6,7,8,4,3,0,6,2,1,4,4,0,45,22.00,3,2,50,E
14093,3,6,6,4,4,2,1,6,2,5,11,0,50,32.00,0,0,50,E
14094,0,2,1,5,4,3,3,0,0,2,6,0,26,33.33,1,0,27,E
14095,0,1,3,8,9,2,6,4,1,4,8,0,46,30.61,3,0,49,E
14096,23,4,7,1,6,0,0,2,1,2,2,0,48,10.20,1,0,49,E
14097,3,7,9,3,2,3,2,0,4,6,8,0,47,32.65,2,0,49,E
14098,3,6,3,3,3,0,1,0,0,0,0,0,19,4.76,1,1,21,E
14099,1,2,2,6,3,3,3,3,1,5,17,0,46,48.98,2,1,49,E
14100,8,13,6,4,3,1,4,1,0,3,5,0,48,20.00,2,0,50,E
14101,3,17,8,6,4,3,0,1,0,1,4,0,47,14.29,2,0,49,E
14102,5,6,7,8,10,0,2,3,2,0,5,0,48,14.00,2,0,50,E
14103,5,5,4,5,4,3,3,2,0,1,3,0,35,11.43,0,0,35,T
14104,6,8,5,3,3,3,2,0,2,3,0,0,35,8.57,0,0,35,T
14105,0,2,5,3,2,6,4,0,0,2,9,0,33,37.14,2,0,35,T
14107,5,10,3,3,2,1,3,1,1,2,4,0,35,17.14,0,0,35,T
14108,6,8,6,1,5,3,0,0,2,1,1,0,33,8.82,1,0,34,T
14109,1,5,7,3,5,3,3,1,1,2,4,0,35,17.14,0,0,35,T
14110,3,3,7,4,4,4,1,1,0,2,4,0,33,22.86,2,0,35,T
14111,9,3,2,0,3,1,0,2,1,0,6,0,27,27.59,2,0,29,H
14112,0,1,0,0,4,0,0,2,0,1,4,0,12,42.86,1,1,14,H
14113,0,5,0,0,1,0,0,6,0,2,7,0,21,47.83,2,0,23,T
14115,0,8,0,0,4,0,0,2,0,3,5,0,22,36.36,0,0,22,T
14116,0,10,0,0,5,0,0,6,0,0,2,0,23,12.00,1,1,25,T
14117,0,4,0,0,5,0,0,2,0,0,3,0,14,35.29,3,0,17,T
14118,0,5,0,0,11,0,0,5,0,3,7,0,31,35.29,2,1,34,E
14119,0,9,0,0,3,0,0,3,0,0,0,0,15,0.00,0,0,15,T
14120,7,6,7,1,3,1,0,0,0,1,1,0,27,10.71,1,0,28,H
14121,7,13,5,1,2,0,0,0,0,0,1,0,29,6.67,1,0,30,H
14122,4,4,3,2,8,2,1,0,1,2,6,0,33,23.53,0,1,34,E
14124,33,0,0,0,0,0,0,0,0,0,0,0,33,0.00,0,2,35,E
14125,4,3,5,6,10,2,0,1,0,1,3,0,35,11.43,0,0,35,E
14126,1,4,2,3,5,0,1,1,0,2,8,0,27,48.48,6,0,33,E
14127,9,13,9,10,12,9,4,2,1,3,6,0,78,12.50,1,1,80,E
14128,4,20,10,2,13,13,4,7,3,6,12,0,94,20.00,1,0,95,T
14129,13,4,13,11,9,8,3,2,3,3,7,0,76,12.82,0,2,78,E
14130,18,7,14,4,2,2,2,2,0,3,4,0,58,12.07,0,0,58,T
14131,39,17,16,7,5,6,5,2,3,2,10,0,112,13.04,3,0,115,T
14132,18,9,9,3,5,1,1,3,1,2,4,0,56,12.28,1,0,57,T
14135,1,1,2,2,4,1,0,2,1,0,0,0,14,12.50,2,0,16,T
14136,2,3,1,1,2,1,3,3,0,0,1,0,17,11.11,1,0,18,H
14137,0,34,0,8,2,2,0,2,4,2,3,0,57,10.34,1,0,58,E
14138,6,2,4,2,4,3,0,0,0,0,3,0,24,22.22,3,0,27,E
14139,0,0,1,1,1,2,1,0,0,0,3,0,9,40.00,1,0,10,E
14141,2,2,1,2,1,0,1,1,0,1,1,0,12,16.67,0,0,12,T
14146,0,19,0,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,H
14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,H
14148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,H
14149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
14150,0,15,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
14151,0,17,0,0,6,0,0,5,0,1,1,0,30,6.67,0,0,30,E
14152,0,3,0,0,4,0,0,1,0,1,3,0,12,30.77,0,1,13,T
14155,0,10,0,0,6,0,0,3,0,1,3,0,23,17.39,0,0,23,T
14157,0,0,0,0,5,0,0,4,0,1,5,0,15,43.75,1,0,16,T
14158,0,11,0,0,2,0,0,0,0,0,5,0,18,41.67,5,1,24,E
14159,0,2,0,0,3,0,0,7,0,0,10,0,22,45.83,1,1,24,E
14162,0,0,0,0,9,0,0,4,0,0,8,0,21,41.67,2,1,24,T
14163,0,4,0,0,5,0,0,7,0,0,3,0,19,27.27,3,0,22,T
14165,0,4,0,0,3,0,0,1,0,3,5,0,16,50.00,0,0,16,T
14166,0,4,0,0,4,0,0,2,0,0,1,0,11,9.09,0,0,11,T
14167,0,10,0,0,8,0,0,2,0,2,9,0,31,42.86,4,0,35,E
14169,0,4,0,0,6,0,0,4,0,0,1,0,15,6.67,0,0,15,T
14170,0,12,0,0,0,0,0,1,0,1,1,0,15,13.33,0,0,15,E
14171,0,0,0,0,5,0,0,2,0,4,2,0,13,43.75,1,2,16,T
14173,0,8,0,0,5,0,0,4,0,0,4,0,21,22.73,1,0,22,T
14176,0,5,0,0,4,0,0,3,0,1,2,0,15,20.00,0,0,15,T
14177,0,13,0,0,1,0,0,0,0,1,1,0,16,12.50,0,0,16,T
14179,0,2,0,0,7,0,0,2,0,0,1,0,12,15.38,1,0,13,T
14180,0,6,0,0,6,0,0,7,0,0,3,0,22,17.39,1,0,23,T
14181,0,3,0,0,2,0,0,3,0,0,2,0,10,27.27,1,0,11,T
14182,0,4,0,0,9,0,0,4,0,1,2,0,20,13.64,0,2,22,T
14183,0,11,0,0,1,0,0,5,0,4,2,0,23,29.17,1,0,24,T
14184,0,3,0,0,1,0,0,3,0,1,1,0,9,22.22,0,0,9,T
14185,0,8,0,0,6,0,0,0,0,3,7,0,24,41.67,0,0,24,T
14186,0,6,0,0,5,0,0,5,0,5,1,0,22,26.09,0,1,23,T
14189,0,2,0,0,1,0,0,6,0,1,0,0,10,10.00,0,0,10,T
14190,0,5,0,0,8,0,0,3,0,1,2,0,19,15.79,0,0,19,T
14192,8,12,5,3,0,0,0,3,0,0,0,0,31,0.00,0,0,31,H
14194,0,2,0,0,2,0,0,3,0,1,2,0,10,35.71,2,2,14,T
14195,0,3,0,0,3,0,0,2,0,0,4,0,12,38.46,1,0,13,T
14196,0,0,0,0,6,0,0,6,0,0,1,0,13,7.14,0,1,14,T
14197,0,3,0,0,2,0,0,1,0,0,0,0,6,0.00,0,0,6,T
14198,0,5,0,0,1,0,0,0,0,0,1,0,7,14.29,0,0,7,T
14199,0,7,0,0,4,0,0,2,0,1,10,1,25,56.67,5,0,30,T
14201,0,4,0,0,2,0,0,3,0,1,3,0,13,28.57,0,1,14,T
14203,0,2,0,0,4,0,0,1,0,3,2,1,13,58.82,4,0,17,T
14205,0,8,0,0,2,0,0,2,0,1,3,0,16,36.84,3,0,19,T
14206,0,0,0,0,7,0,0,8,0,0,2,0,17,20.00,2,1,20,T
14207,0,4,0,0,2,0,0,8,0,2,1,0,17,26.32,2,0,19,T
14208,0,9,0,0,7,0,0,2,0,1,0,0,19,9.52,1,1,21,T
14209,0,4,0,0,10,0,0,6,0,2,4,0,26,25.93,1,0,27,T
14210,0,4,0,0,7,0,0,6,0,3,2,0,22,22.73,0,0,22,T
14211,0,12,0,0,5,0,0,2,0,2,2,0,23,32.14,5,0,28,T
14213,0,6,0,0,1,0,0,3,0,0,1,0,11,23.08,2,0,13,T
14214,0,5,0,0,2,0,0,1,0,1,1,0,10,27.27,1,0,11,T
14215,0,8,0,0,3,0,0,7,0,1,0,0,19,5.26,0,0,19,T
14216,0,7,0,0,4,0,0,6,0,3,2,0,22,29.17,2,0,24,T
14217,0,7,0,0,5,0,0,2,0,1,4,0,19,36.36,3,0,22,T
14218,0,5,0,0,2,0,0,3,0,1,1,0,12,28.57,2,0,14,T
14219,0,7,0,0,3,0,0,4,0,1,1,0,16,22.22,2,0,18,T
14220,0,7,0,0,5,0,0,4,0,1,3,0,20,30.43,3,0,23,T
14221,0,4,0,0,5,0,0,0,0,3,6,0,18,57.14,3,0,21,T
14222,0,3,0,0,2,0,0,4,0,1,2,0,12,33.33,2,1,15,T
14223,0,4,0,0,5,0,0,1,0,0,2,0,12,28.57,2,0,14,T
14225,0,7,0,0,5,0,0,3,0,2,2,0,19,25.00,1,0,20,T
14227,0,4,0,0,9,0,0,7,0,2,0,0,22,16.67,2,0,24,T
14228,0,11,0,0,4,0,0,3,0,2,2,0,22,18.18,0,0,22,T
14229,0,6,0,0,8,0,0,4,0,2,0,1,21,21.74,2,0,23,T
14231,0,7,0,0,13,0,0,2,0,0,1,0,23,4.35,0,0,23,T
14233,0,13,0,0,8,0,0,2,0,4,1,0,28,23.33,2,0,30,T
