CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
80002,16,2,2,3,1,0,0,0,0,0,0,0,24,4.00,1,0,25,T
80003,5,11,0,5,11,0,8,17,0,10,1,0,68,21.62,5,1,74,T
80005,0,0,1,0,3,1,2,2,0,0,0,0,9,10.00,1,0,10,T
80010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
80011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
80012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,T
80015,3,18,3,6,14,5,0,6,0,3,0,0,58,9.84,3,0,61,T
80016,3,23,4,1,5,5,3,6,0,1,3,0,54,16.67,6,0,60,T
80017,4,2,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,27,27,T
80023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80053,1,8,3,0,2,1,0,4,0,0,1,0,20,4.55,0,2,22,T
80054,3,5,7,3,1,0,0,0,0,0,0,0,19,5.00,1,0,20,T
80056,1,5,2,4,1,3,0,0,0,0,0,0,16,20.00,4,0,20,T
80057,5,11,0,0,1,0,0,0,0,0,0,0,17,5.56,1,0,18,T
80058,3,10,1,0,1,1,0,0,0,1,1,0,18,11.11,0,0,18,T
80059,5,5,4,7,9,4,2,4,1,2,6,0,49,20.00,3,3,55,T
80067,2,4,3,6,6,6,10,4,0,3,0,0,44,39.13,24,1,69,T
80068,2,4,2,1,12,7,6,6,2,2,0,0,44,23.64,11,0,55,T
80069,0,6,1,2,1,1,0,2,1,0,1,0,15,26.32,4,0,19,T
80070,0,7,3,2,13,5,1,10,2,1,1,1,46,22.81,10,1,57,T
80072,7,6,3,4,9,2,0,3,3,5,1,0,43,19.57,3,0,46,T
80073,3,15,2,0,7,1,1,7,0,3,6,0,45,20.00,0,0,45,T
80074,4,9,0,9,8,5,4,8,0,5,7,0,59,26.15,5,1,65,T
80075,1,11,2,0,4,0,0,0,0,0,0,0,18,0.00,0,0,18,T
80076,1,1,1,1,0,0,2,0,0,1,0,0,7,14.29,0,0,7,T
80078,2,3,0,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
80079,14,2,0,0,2,2,0,1,0,0,1,0,22,4.55,0,0,22,T
80082,0,7,1,2,4,0,0,5,0,3,1,0,23,24.00,2,0,25,T
80084,7,9,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
80085,4,2,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
80093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,37,37,T
80094,0,3,0,1,1,0,1,3,0,0,0,0,9,9.09,1,1,11,T
80095,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,1,47,48,T
80099,5,7,3,1,1,0,0,0,0,0,0,0,17,5.56,1,0,18,T
80101,1,0,0,1,11,2,4,1,2,0,1,0,23,4.35,0,0,23,T
80102,2,2,0,0,3,2,2,1,0,1,2,0,15,25.00,1,0,16,T
80104,2,2,1,1,4,5,1,2,3,0,2,0,23,12.50,1,0,24,T
80105,5,4,1,1,3,0,2,3,0,1,1,0,21,13.64,1,0,22,T
80106,1,0,3,1,12,2,1,2,0,0,0,0,22,8.33,2,0,24,T
80107,2,0,2,1,3,1,0,3,0,0,0,0,12,14.29,2,0,14,T
80108,1,3,1,1,2,0,0,0,0,0,0,0,8,27.27,3,0,11,T
80111,2,0,3,0,3,1,0,5,2,3,5,0,24,46.67,6,0,30,T
80112,0,3,0,0,1,0,0,2,0,2,0,0,8,25.00,0,0,8,T
80113,0,0,0,1,1,2,6,4,2,2,3,0,21,33.33,3,0,24,T
80114,1,6,5,1,2,0,5,3,0,0,0,0,23,4.17,1,0,24,T
80115,2,1,2,1,4,2,0,3,0,0,0,0,15,16.67,3,0,18,T
80116,2,2,1,1,3,1,3,6,1,0,0,0,20,16.67,4,0,24,T
80117,5,3,2,3,7,1,4,2,0,0,1,0,28,18.18,5,0,33,T
80118,1,6,6,1,4,4,4,7,2,3,4,0,42,21.74,3,1,46,T
80119,2,3,5,1,4,1,5,8,6,1,6,0,42,19.57,2,2,46,T
80120,4,2,3,1,15,3,6,9,1,0,2,0,46,6.25,1,1,48,T
80121,16,23,21,22,29,17,14,24,16,3,15,0,200,13.68,11,1,212,T
80122,7,10,2,4,7,5,1,0,3,0,2,0,41,4.55,0,3,44,T
80123,0,5,2,4,6,9,2,7,0,2,0,0,37,23.91,9,0,46,T
80126,5,16,4,10,20,12,20,27,11,10,5,0,140,16.45,10,2,152,T
80129,2,1,1,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80132,3,4,1,3,4,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80133,1,14,1,3,0,2,0,0,0,0,0,0,21,4.55,1,0,22,T
80137,5,17,5,1,0,2,0,0,0,0,0,0,30,0.00,0,2,32,T
80154,1,3,7,1,0,1,0,0,1,0,2,0,16,22.22,2,0,18,T
80157,3,9,10,2,7,3,0,1,0,1,0,0,36,2.78,0,0,36,T
80159,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,1,5,6,T
80160,0,2,0,2,6,0,3,2,0,1,4,0,20,31.82,2,0,22,T
80161,1,7,0,2,5,2,0,2,0,1,2,0,22,13.64,0,0,22,T
80162,3,3,0,2,9,0,2,16,0,0,4,0,39,22.22,6,0,45,T
80163,1,8,3,11,8,0,1,2,0,0,2,0,36,5.56,0,0,36,T
80165,6,22,13,1,3,0,0,0,0,0,0,0,45,6.25,3,0,48,T
80185,3,9,1,0,0,1,0,0,0,0,0,0,14,0.00,0,0,14,T
80186,1,4,2,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80188,0,5,6,3,2,4,3,0,0,0,0,0,23,0.00,0,1,24,T
80189,0,6,6,3,3,1,1,0,0,0,1,0,21,4.76,0,0,21,T
80190,0,4,6,1,4,0,0,1,0,1,1,0,18,11.11,0,0,18,T
80191,0,8,0,2,0,0,3,1,0,0,1,0,15,6.67,0,0,15,T
80192,0,18,4,0,0,0,0,0,0,0,2,0,24,12.00,1,0,25,T
80193,0,5,5,3,2,1,1,0,0,0,1,0,18,5.56,0,0,18,T
80194,0,2,2,3,5,0,0,0,0,1,0,0,13,7.14,0,1,14,T
80195,0,2,4,3,7,3,0,3,0,1,1,0,24,12.00,1,0,25,T
80196,0,10,2,0,0,0,1,0,0,0,0,0,13,7.14,1,0,14,T
80197,0,4,5,3,2,1,0,2,0,2,0,0,19,15.00,1,0,20,T
80198,0,0,6,2,1,1,0,6,0,1,0,0,17,5.88,0,0,17,T
80199,0,5,1,6,1,1,0,0,0,0,0,0,14,0.00,0,0,14,T
80200,1,8,4,1,2,1,0,3,0,0,3,0,23,20.00,2,0,25,T
80201,1,5,2,3,0,0,0,2,0,1,1,0,15,13.33,0,0,15,T
80202,5,9,0,0,1,2,2,0,0,1,1,0,21,13.64,1,0,22,T
80203,0,3,4,3,8,3,1,1,0,0,2,0,25,8.00,0,0,25,T
80204,0,1,1,5,5,3,0,0,0,3,0,0,18,16.67,0,0,18,T
80205,2,6,7,2,2,1,0,1,0,0,1,0,22,19.23,4,0,26,T
80206,0,2,1,1,2,2,0,0,0,0,1,0,9,18.18,1,1,11,T
80207,1,9,5,1,2,4,0,1,0,0,2,0,25,8.00,0,0,25,T
80208,0,0,5,2,7,2,0,6,0,2,0,0,24,12.00,1,0,25,T
80209,9,1,1,0,0,1,0,0,0,1,3,0,16,33.33,2,0,18,T
80210,0,1,7,5,8,1,2,0,0,0,1,0,25,4.00,0,0,25,T
80211,0,1,2,6,4,1,0,1,0,1,1,0,17,11.76,0,0,17,T
80212,1,6,6,1,5,1,1,1,0,1,1,0,24,12.00,1,0,25,T
80213,0,9,6,4,1,0,0,2,0,2,0,0,24,8.33,0,0,24,T
80214,0,5,3,3,2,0,1,2,0,2,1,0,19,20.00,1,0,20,T
80215,1,3,6,0,1,0,0,1,0,0,0,0,12,7.69,1,0,13,T
80216,1,12,4,1,0,1,0,2,0,1,2,0,24,16.00,1,0,25,T
80217,0,9,4,3,2,1,0,3,0,1,0,0,23,12.00,2,0,25,T
80218,5,1,0,0,3,1,2,0,0,0,1,0,13,7.69,0,0,13,T
80219,0,6,5,2,3,3,1,0,0,2,1,0,23,16.00,1,1,25,T
80220,0,7,9,3,6,0,0,0,0,0,1,0,26,3.85,0,0,26,T
80221,0,7,8,2,1,1,0,2,0,0,0,0,21,8.70,2,0,23,T
80222,0,1,1,2,1,1,0,4,0,1,7,0,18,58.33,6,0,24,T
80223,3,10,1,1,1,3,0,0,0,0,0,0,19,0.00,0,0,19,T
80224,3,1,0,3,4,1,0,1,0,0,1,0,14,23.53,3,0,17,T
80225,0,6,2,3,1,3,1,1,1,0,1,0,19,10.00,1,0,20,T
80226,0,1,2,6,3,4,3,0,0,1,1,0,21,9.52,0,0,21,T
80227,1,9,1,3,2,0,1,0,0,1,0,0,18,15.00,2,0,20,T
80228,5,5,7,3,2,2,4,3,0,0,0,0,31,6.06,2,0,33,T
80229,0,1,8,6,3,2,3,3,0,0,0,0,26,12.90,4,1,31,T
80230,0,6,5,3,9,1,0,1,0,0,0,1,26,18.75,5,1,32,T
80231,0,2,9,4,15,2,0,2,0,0,0,0,34,2.86,1,0,35,T
80232,0,2,3,2,0,1,1,0,0,0,0,0,9,10.00,1,0,10,T
80233,7,5,1,0,2,0,0,1,0,0,2,0,18,11.11,0,0,18,T
80234,5,8,0,1,1,1,0,0,0,0,1,0,17,11.11,1,0,18,T
80237,1,4,1,4,3,3,2,0,0,1,0,0,19,10.00,1,0,20,T
80243,9,8,3,4,1,1,0,0,0,0,1,0,27,13.33,3,0,30,T
80244,3,2,0,2,4,0,3,2,0,3,3,0,22,36.00,3,0,25,T
80245,2,2,1,3,4,1,2,1,0,0,0,0,16,5.26,1,2,19,T
80246,1,9,6,3,4,1,1,0,2,1,0,0,28,6.67,1,1,30,T
80247,1,2,5,3,5,2,1,1,2,1,0,0,23,15.38,3,0,26,T
80250,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80252,0,9,0,5,3,1,1,8,1,1,4,0,33,22.22,3,0,36,T
80257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
80261,6,3,5,8,4,0,1,0,0,0,1,0,28,3.57,0,0,28,T
80262,5,4,4,3,6,0,2,3,0,0,1,0,28,3.57,0,0,28,T
80263,1,3,0,5,10,3,1,2,1,1,0,0,27,7.14,1,0,28,T
80264,1,1,2,6,4,5,5,2,0,0,1,0,27,3.70,0,0,27,T
80265,0,1,5,3,6,2,4,1,2,0,0,0,24,0.00,0,0,24,T
80266,0,5,3,2,6,2,2,1,0,0,0,1,22,19.23,4,0,26,T
80267,0,5,1,0,8,1,2,2,1,2,1,0,23,25.93,4,0,27,T
80268,0,8,3,5,4,1,5,0,0,0,0,0,26,3.70,1,0,27,T
80269,1,6,3,5,4,2,0,0,0,0,2,0,23,19.23,3,0,26,T
80270,4,7,1,5,11,7,8,6,4,5,0,0,58,11.67,2,0,60,T
80279,0,1,3,0,2,2,0,3,1,3,0,0,15,36.84,4,0,19,T
80280,0,6,7,1,4,1,0,0,0,0,0,0,19,5.00,1,0,20,T
80281,0,5,3,0,4,2,0,3,2,1,4,0,24,33.33,5,1,30,T
80282,0,7,2,0,1,1,0,0,0,0,1,0,12,15.38,1,0,13,T
80283,19,1,0,1,0,1,0,0,1,0,0,0,23,4.17,1,0,24,T
80284,0,2,9,3,4,7,0,0,0,0,0,0,25,0.00,0,0,25,T
80285,11,4,2,3,0,1,0,1,0,0,2,0,24,8.33,0,0,24,T
80286,1,1,3,6,2,3,2,2,0,2,1,0,23,16.67,1,0,24,T
80287,3,5,11,4,6,3,2,0,3,3,3,0,43,19.57,3,0,46,T
80289,0,6,10,0,2,0,1,2,0,0,0,0,21,8.70,2,0,23,T
80290,0,5,3,1,3,3,1,1,3,1,0,0,21,9.09,1,0,22,T
80291,0,5,6,6,3,1,0,2,1,0,0,0,24,0.00,0,0,24,T
80292,4,7,2,2,3,0,1,0,0,0,1,0,20,17.39,3,0,23,T
80293,5,9,2,0,1,1,0,0,3,0,0,0,21,0.00,0,0,21,T
80294,20,1,0,0,2,0,0,0,0,0,0,0,23,8.00,2,0,25,T
80295,0,1,2,2,8,4,0,0,0,0,1,0,18,9.52,1,2,21,T
80296,4,6,3,0,3,2,0,1,2,0,0,0,21,0.00,0,0,21,T
80297,4,5,6,3,2,0,0,0,0,0,1,0,21,4.76,0,0,21,T
80298,5,2,3,3,2,3,1,1,0,0,2,0,22,13.04,1,0,23,T
80299,0,5,0,0,4,0,0,0,0,0,0,0,9,0.00,0,0,9,T
80300,0,3,0,5,6,4,0,0,0,1,2,0,21,17.39,1,1,23,T
80301,8,6,2,4,4,1,0,0,0,0,3,0,28,13.79,1,0,29,T
80302,2,5,5,6,2,0,0,1,0,0,0,0,21,0.00,0,0,21,T
80303,2,1,3,3,3,2,5,2,5,2,2,0,30,21.21,3,0,33,T
80305,1,10,1,2,4,0,0,1,0,3,1,0,23,16.67,0,1,24,T
80306,1,8,8,4,3,0,2,0,0,0,0,0,26,3.70,1,0,27,T
80307,2,10,5,3,0,0,0,0,0,1,0,0,21,4.76,0,0,21,T
80308,2,4,1,6,7,4,1,1,2,1,0,0,29,3.33,0,1,30,T
80309,4,5,4,1,1,1,0,1,0,0,0,0,17,0.00,0,0,17,T
80310,2,6,5,5,1,2,1,0,1,0,1,0,24,4.17,0,0,24,T
80311,1,1,3,2,8,3,2,1,1,2,0,0,24,18.52,3,0,27,T
80312,0,2,2,3,5,4,1,1,0,1,0,0,19,20.00,4,2,25,T
80313,0,4,1,1,4,2,3,1,1,1,1,0,19,8.70,0,4,23,T
80314,1,4,3,2,2,1,6,2,1,0,0,0,22,8.33,2,0,24,T
80315,2,3,1,0,0,0,2,1,1,2,1,0,13,33.33,2,0,15,T
80317,1,5,1,2,1,0,0,1,0,0,1,0,12,7.69,0,1,13,T
80318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
80319,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,1,17,18,T
80322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,35,35,T
80323,2,13,3,2,3,0,0,0,2,0,0,0,25,0.00,0,0,25,T
80327,0,9,8,9,19,9,4,6,1,0,1,0,66,10.81,7,1,74,T
80328,6,3,0,1,4,0,1,0,0,0,0,0,15,11.76,2,0,17,T
80329,1,4,0,4,3,0,1,2,0,4,0,0,19,28.57,2,0,21,T
80331,3,7,0,1,1,0,0,0,0,0,0,0,12,0.00,0,0,12,T
80332,0,3,7,9,11,2,1,0,0,0,0,0,33,10.53,4,1,38,T
80333,10,10,6,6,7,1,3,1,0,1,2,0,47,8.33,1,0,48,T
80334,0,0,4,1,4,0,3,3,0,3,2,0,20,23.81,0,1,21,T
80336,0,2,2,2,9,3,1,4,1,1,0,0,25,7.69,1,0,26,T
80338,10,7,3,0,2,1,1,1,0,0,0,0,25,0.00,0,0,25,T
80340,4,15,3,3,0,3,5,4,0,0,0,0,37,0.00,0,2,39,T
80356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,61,61,T
80357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
80358,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,1,10,11,T
80360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,29,29,T
80361,14,2,4,3,4,4,2,2,0,4,5,0,44,25.53,3,0,47,T
80362,10,6,4,2,2,0,2,1,0,2,1,0,30,15.63,2,0,32,T
80363,4,1,1,1,0,3,2,1,0,3,5,0,21,48.00,4,0,25,T
80364,4,4,0,2,7,7,5,5,0,1,4,0,39,26.09,7,0,46,T
80365,1,6,5,3,3,5,2,10,0,1,13,0,49,36.84,7,1,57,E
80366,6,2,1,0,2,0,1,4,0,4,3,0,23,33.33,1,0,24,T
80367,5,6,3,3,2,2,1,1,0,2,3,0,28,23.33,2,0,30,T
80368,8,5,4,0,4,3,0,3,0,3,3,0,33,20.59,1,0,34,T
80369,7,3,2,2,4,1,1,4,0,4,2,0,30,24.24,2,1,33,T
80370,10,14,8,1,5,2,0,2,0,2,2,0,46,10.64,1,0,47,T
80371,2,4,2,1,1,1,0,2,0,1,5,0,19,39.13,3,1,23,T
80372,4,0,0,1,3,0,1,2,0,1,6,0,18,47.62,3,0,21,T
80373,2,3,2,3,7,2,3,2,0,3,5,0,32,29.41,2,0,34,T
80374,3,3,2,5,2,2,1,4,0,0,7,0,29,24.14,0,0,29,T
80376,0,3,3,0,1,3,1,5,0,0,1,0,17,5.88,0,0,17,T
80377,2,0,0,0,2,4,4,4,0,7,2,0,25,40.74,2,0,27,T
80381,1,1,3,1,0,0,0,0,0,0,0,0,6,14.29,1,0,7,T
80382,0,3,2,1,0,0,0,1,0,0,0,0,7,0.00,0,0,7,T
80383,4,0,1,1,3,1,1,0,0,0,0,1,12,8.33,0,0,12,T
80386,3,25,13,19,26,10,7,12,0,2,0,0,117,3.36,2,0,119,T
80387,3,10,10,7,3,0,1,1,0,0,0,0,35,0.00,0,0,35,T
80393,5,3,1,1,0,0,0,0,0,0,0,0,10,16.67,2,0,12,T
80394,1,7,1,1,0,0,0,0,0,1,0,0,11,16.67,1,0,12,T
80396,5,5,2,2,3,1,0,0,0,0,0,0,18,5.26,1,0,19,T
80398,12,6,0,0,2,0,0,1,0,0,1,0,22,16.00,3,0,25,T
80399,14,12,1,1,0,0,0,0,0,0,0,0,28,6.67,2,0,30,T
80400,2,4,2,0,3,0,0,0,0,0,1,0,12,26.67,3,0,15,T
80401,1,15,0,0,3,0,0,1,0,0,0,0,20,9.09,2,0,22,T
80402,0,3,1,1,1,0,0,0,0,0,0,0,6,14.29,1,0,7,T
80403,3,3,12,0,1,0,0,0,0,0,0,0,19,0.00,0,0,19,T
80404,5,0,1,1,0,1,0,0,0,0,1,0,9,11.11,0,0,9,T
80405,2,2,1,2,0,0,1,0,0,1,0,0,9,10.00,0,1,10,T
80406,0,2,3,4,0,0,0,0,0,1,2,0,12,25.00,0,0,12,T
80407,1,3,1,1,1,0,0,1,0,0,2,0,10,20.00,0,0,10,T
80408,4,1,1,2,0,0,0,0,0,0,1,0,9,20.00,1,0,10,T
80409,1,2,3,3,1,0,1,2,0,0,0,0,13,0.00,0,0,13,T
80410,4,7,9,2,4,3,0,4,3,1,0,0,37,2.70,0,0,37,T
80411,3,8,4,3,6,1,0,1,0,0,0,0,26,0.00,0,0,26,T
80412,2,1,5,2,10,5,0,4,0,2,0,0,31,6.45,0,0,31,T
80413,0,4,0,0,0,0,0,0,0,0,0,0,4,33.33,2,0,6,T
80414,1,4,0,0,1,0,0,0,0,0,1,0,7,12.50,0,1,8,T
80415,5,1,2,1,0,0,1,1,0,1,0,0,12,15.38,1,0,13,T
80416,0,0,1,2,1,1,0,0,0,0,0,0,5,14.29,1,1,7,T
80417,0,3,1,0,1,2,0,0,0,0,0,0,7,12.50,1,0,8,T
80419,0,14,0,0,1,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80421,0,11,0,0,0,0,0,0,0,0,0,0,11,8.33,1,0,12,T
80422,0,6,0,1,1,0,0,0,0,0,0,0,8,0.00,0,0,8,T
80423,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
80426,1,3,5,1,1,1,1,2,0,0,1,0,16,6.25,0,0,16,T
80430,0,11,0,0,2,0,0,0,0,0,1,0,14,13.33,1,0,15,T
80431,0,3,0,0,4,2,1,0,1,0,2,0,13,20.00,1,1,15,T
80433,1,4,2,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80434,2,6,1,7,5,1,0,0,0,0,0,0,22,8.00,2,1,25,T
80444,1,6,0,0,0,0,0,0,0,0,0,0,7,12.50,1,0,8,T
80457,0,8,0,10,12,0,4,0,0,1,0,0,35,2.86,0,0,35,T
80458,5,57,0,2,1,0,0,0,0,0,0,0,65,0.00,0,0,65,T
80459,2,4,0,16,9,0,2,1,0,2,0,0,36,5.56,0,0,36,T
80461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,42,42,T
80464,30,13,0,0,0,0,0,0,0,0,0,0,43,0.00,0,1,44,T
80465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
80469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
80470,5,12,5,4,1,0,1,0,0,0,0,0,28,0.00,0,0,28,F
80473,5,9,3,1,1,2,0,0,0,0,1,0,22,4.55,0,0,22,T
80474,0,2,6,2,2,4,4,2,1,1,3,0,27,21.88,3,2,32,T
80475,0,2,5,1,5,5,0,1,0,0,0,0,19,0.00,0,0,19,T
80478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,55,55,T
80481,0,4,4,4,2,0,3,0,3,0,0,0,20,13.04,3,0,23,T
80482,0,5,4,1,3,1,1,1,1,0,0,0,17,29.17,7,0,24,T
80483,1,1,1,3,1,0,0,1,0,0,0,0,8,33.33,4,0,12,T
80484,0,1,1,2,1,4,5,0,0,4,1,0,19,30.00,1,0,20,T
80485,6,2,2,3,5,1,1,0,2,0,1,0,23,8.33,1,0,24,T
80486,3,2,0,1,2,2,0,0,0,0,1,0,11,16.67,1,0,12,T
80487,1,1,1,4,1,1,0,0,1,0,0,0,10,16.67,2,0,12,T
80488,5,10,0,0,5,0,0,4,0,0,0,0,24,0.00,0,0,24,T
80489,3,1,0,2,2,0,1,3,0,0,0,0,12,0.00,0,0,12,T
80490,7,6,0,1,7,0,1,2,0,0,0,0,24,0.00,0,0,24,T
80491,0,0,1,0,0,1,0,7,1,2,1,0,13,42.86,6,2,21,T
80492,2,0,0,1,1,1,0,1,0,4,0,0,10,50.00,2,0,12,T
80493,0,1,2,0,4,3,2,7,1,2,1,0,23,16.67,1,0,24,T
80494,1,2,4,1,4,0,1,2,0,3,2,0,20,25.00,0,0,20,T
80507,1,2,1,6,8,13,3,11,5,4,1,0,55,13.79,3,0,58,T
80508,2,3,5,1,3,5,1,8,1,0,1,0,30,9.38,2,0,32,T
80511,1,8,1,0,2,0,0,0,0,0,0,0,12,0.00,0,1,13,T
80516,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,1,37,38,T
80517,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,1,21,22,T
80518,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,2,39,41,T
80520,4,8,9,11,6,4,3,2,0,2,3,0,52,15.79,4,1,57,T
80521,1,7,13,14,8,6,5,1,0,0,0,0,55,5.08,3,1,59,T
80522,6,8,2,5,3,4,7,6,2,1,3,0,47,10.42,1,0,48,T
80523,0,10,7,7,6,12,5,0,0,0,1,0,48,2.08,0,0,48,T
80524,2,20,9,13,7,11,3,4,2,4,0,0,75,5.33,0,0,75,T
80525,6,12,13,12,13,5,2,0,0,0,0,0,63,1.56,1,0,64,T
80526,4,19,14,19,12,2,1,0,1,0,0,0,72,4.00,3,0,75,T
80527,4,19,18,14,10,3,2,1,0,0,0,0,71,4.00,3,1,75,T
80528,0,0,4,2,4,4,6,3,3,5,3,0,34,22.22,0,2,36,T
80529,3,4,12,6,5,5,5,3,0,0,0,0,43,0.00,0,0,43,T
80530,4,8,6,2,1,0,0,0,0,0,2,0,23,8.00,0,2,25,T
80531,1,9,5,5,2,12,4,2,2,2,2,0,46,10.42,1,1,48,T
80532,0,5,3,4,7,4,3,3,0,1,2,0,32,14.71,2,0,34,T
80533,0,12,0,0,19,0,0,1,0,0,2,0,34,17.95,5,0,39,T
80534,0,14,0,0,22,0,0,8,0,2,1,0,47,8.33,1,0,48,T
80535,0,5,8,2,8,4,7,6,1,6,0,0,47,14.58,1,0,48,T
80536,2,13,13,7,5,5,0,2,0,1,0,0,48,2.08,0,0,48,T
80537,0,23,9,5,3,2,0,1,2,0,2,0,47,6.25,1,0,48,T
80538,0,5,8,7,2,12,2,1,1,3,3,0,44,15.56,1,0,45,T
80539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
80544,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80545,13,4,0,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,T
80546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,T
80547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
80549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
80550,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,31,31,T
80552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
80555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
80556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
80558,0,17,0,0,0,0,0,0,0,0,1,0,18,5.56,0,0,18,T
80559,0,6,0,0,22,0,0,7,0,5,1,0,41,14.63,0,0,41,T
80560,0,1,0,0,7,0,0,5,0,1,0,0,14,7.14,0,0,14,T
80561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
80563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
80564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80566,0,5,0,0,9,0,0,0,0,0,0,0,14,0.00,0,0,14,T
80567,0,3,0,0,5,0,0,1,0,0,1,0,10,10.00,0,0,10,T
80568,0,0,0,0,15,0,0,2,0,0,0,0,17,0.00,0,0,17,T
80569,0,1,0,0,10,0,0,2,0,2,0,0,15,13.33,0,0,15,T
80571,0,1,0,0,8,0,0,1,0,0,0,0,10,0.00,0,0,10,T
80573,0,0,0,0,5,0,0,1,0,1,0,0,7,14.29,0,0,7,T
80574,0,1,0,0,9,0,0,0,0,0,0,0,10,0.00,0,0,10,T
80576,0,8,0,0,4,0,0,1,0,0,0,0,13,0.00,0,0,13,T
80580,0,4,3,1,1,0,0,0,0,0,0,0,9,10.00,1,0,10,T
80581,1,6,0,2,0,0,0,0,0,0,1,0,10,25.00,2,0,12,T
80582,2,5,1,4,2,4,0,2,0,2,1,0,23,13.04,0,0,23,T
80583,0,0,2,2,0,1,0,0,0,0,1,0,6,16.67,0,0,6,T
80584,4,8,12,7,15,3,0,3,1,2,1,0,56,7.02,1,0,57,T
80585,10,5,5,5,2,2,4,6,2,1,0,0,42,4.65,1,0,43,T
80586,0,14,3,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,T
80588,1,8,7,4,0,0,0,0,0,0,0,0,20,4.76,1,0,21,T
80590,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,T
80592,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,1,48,49,T
80593,0,5,1,0,3,3,3,1,0,3,3,0,22,35.71,4,2,28,H
80594,1,5,6,1,3,1,3,3,0,3,1,0,27,17.86,1,0,28,T
80595,0,1,5,0,5,2,4,2,1,2,5,0,27,31.03,2,0,29,T
80596,1,6,2,0,4,5,1,2,1,3,2,0,27,26.67,3,0,30,T
80597,0,2,3,1,2,6,0,2,4,5,2,0,27,33.33,3,0,30,H
80598,0,3,2,3,4,2,3,5,0,0,6,0,28,24.14,1,0,29,T
80599,0,3,4,2,3,3,4,1,1,2,4,0,27,30.00,3,0,30,T
