CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
80104,14,15,9,16,14,14,12,15,1,3,8,0,121,25.83,28,2,151,E
80109,0,3,0,1,2,0,1,0,0,0,0,0,7,12.50,1,0,8,E
80110,1,18,2,0,0,0,0,0,0,0,0,0,21,8.70,2,0,23,T
80135,0,1,0,0,7,0,0,5,0,2,6,0,21,45.83,3,0,24,E
80136,3,9,0,6,17,0,14,3,0,0,0,0,52,7.14,4,0,56,E
80137,1,5,6,7,7,4,0,2,0,0,0,0,32,13.16,5,1,38,E
80138,4,7,4,6,6,6,3,8,0,2,1,0,47,16.36,6,2,55,E
80156,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
80157,1,3,0,0,1,0,0,0,0,0,0,0,5,16.67,1,0,6,T
80159,0,10,3,2,0,4,1,0,0,1,1,0,22,13.04,1,0,23,E
80160,0,1,5,3,2,3,1,2,0,1,4,0,22,26.09,1,0,23,E
80161,1,1,4,0,0,0,1,0,0,1,4,0,12,46.15,1,0,13,T
80162,0,6,5,4,5,0,2,0,0,1,3,0,26,18.52,1,0,27,E
80163,0,10,3,1,2,0,1,1,0,0,5,0,23,20.83,0,1,24,E
80164,0,3,2,1,4,2,0,3,0,0,5,0,20,31.82,2,0,22,T
80165,0,3,1,4,4,1,0,2,0,2,6,0,23,37.50,1,0,24,E
80166,0,5,6,2,1,0,1,0,0,1,4,0,20,30.43,2,1,23,E
80167,0,5,5,2,1,1,0,1,0,1,8,0,24,40.00,1,0,25,T
80168,0,14,4,1,0,0,0,0,0,0,2,0,21,16.67,2,1,24,E
80169,0,4,1,5,3,1,1,2,0,1,3,0,21,29.17,3,0,24,E
80170,4,5,2,3,1,0,1,2,0,1,2,0,21,18.18,1,0,22,T
80171,5,13,2,0,2,0,0,0,0,0,3,0,25,12.00,0,0,25,E
80172,3,7,2,3,1,0,2,0,0,0,5,0,23,20.83,0,1,24,E
80173,5,4,3,0,2,1,1,1,0,0,1,0,18,22.73,4,0,22,E
80174,13,3,3,0,1,1,1,0,0,0,3,0,25,15.38,1,0,26,E
80175,3,5,3,2,2,0,0,0,0,3,3,0,21,31.82,1,0,22,T
80176,9,7,3,1,1,1,0,0,0,1,0,0,23,8.33,1,0,24,E
80177,11,9,0,0,1,1,0,0,0,0,2,0,24,12.00,1,0,25,T
80179,8,13,2,0,0,0,0,0,0,0,2,0,25,8.00,0,0,25,E
80180,2,11,0,0,2,0,1,3,0,0,3,0,22,20.83,2,0,24,E
80181,0,7,5,2,3,2,0,1,0,2,2,0,24,16.67,0,0,24,E
80182,0,1,3,3,5,0,0,2,0,1,0,0,15,6.67,0,0,15,T
80183,7,3,1,5,2,0,1,1,0,0,2,0,22,20.00,3,0,25,E
80184,0,4,0,0,1,2,1,0,0,1,1,0,10,20.00,0,0,10,T
80185,7,8,2,0,1,0,0,0,0,0,3,0,21,17.39,1,1,23,E
80186,1,5,2,2,3,3,1,1,0,0,3,0,21,25.00,3,0,24,T
80187,2,13,3,1,2,1,0,0,0,0,0,0,22,11.54,3,1,26,T
80188,0,6,0,0,2,0,0,0,0,0,4,0,12,50.00,4,0,16,E
80189,4,6,6,0,1,0,0,0,0,0,4,0,21,21.74,1,1,23,E
80190,0,0,5,3,1,5,2,4,0,1,1,0,22,13.04,1,0,23,T
80191,0,8,4,4,2,1,0,2,0,3,0,0,24,12.50,0,0,24,E
80192,1,10,2,1,2,2,0,2,0,1,2,0,23,16.00,1,1,25,E
80193,2,7,2,1,2,4,1,0,0,0,3,0,22,20.00,2,1,25,E
80194,2,15,0,1,0,0,0,1,0,0,1,0,20,5.00,0,0,20,E
80196,9,5,0,2,1,0,1,0,0,0,3,0,21,34.48,7,1,29,E
80199,0,16,4,1,1,0,0,0,0,0,0,0,22,13.79,4,3,29,E
80202,2,10,2,3,3,1,0,2,0,0,3,0,26,13.79,1,2,29,E
80203,5,4,2,0,0,0,0,0,1,0,7,0,19,52.00,6,0,25,T
80204,2,15,0,0,0,0,0,0,0,0,1,0,18,10.00,1,1,20,E
80205,3,6,1,1,1,0,0,5,0,0,0,0,17,5.26,1,1,19,E
80210,4,15,6,7,5,1,0,1,2,1,3,0,45,16.00,4,1,50,E
80211,1,11,6,1,3,1,0,1,2,0,1,0,27,18.18,5,1,33,E
80213,0,0,0,0,0,0,0,0,0,0,0,0,0,20.00,2,8,10,T
80215,5,4,4,4,2,3,3,0,3,1,2,0,31,17.65,3,0,34,E
80223,0,3,4,5,3,3,4,1,1,2,1,0,27,14.29,1,0,28,E
80224,0,6,1,5,3,2,1,3,2,1,1,0,25,8.00,0,0,25,E
80225,1,10,6,5,2,0,1,0,2,1,0,0,28,3.57,0,0,28,E
80226,4,10,3,2,2,0,0,2,0,0,0,0,23,4.17,1,0,24,E
80227,1,10,3,5,2,0,0,0,0,0,0,0,21,8.33,2,1,24,E
80228,0,10,1,2,6,1,0,2,2,0,3,0,27,17.24,2,0,29,E
80229,0,7,0,2,7,1,2,4,1,0,2,0,26,14.29,2,0,28,E
80230,7,9,5,5,3,0,1,1,0,0,2,0,33,5.88,0,1,34,E
80231,3,12,5,3,4,3,0,0,0,0,3,0,33,14.29,2,0,35,E
80232,17,13,5,1,2,1,2,1,0,2,2,0,46,27.12,12,1,59,E
80240,0,7,1,1,3,1,1,2,0,0,0,0,16,15.79,3,0,19,T
80241,0,1,0,1,5,3,0,2,3,2,1,0,18,20.00,1,1,20,T
80243,0,4,4,3,2,0,0,0,0,0,2,0,15,13.33,0,0,15,H
80244,19,2,2,0,1,0,2,2,0,0,2,0,30,6.67,0,0,30,E
80245,14,0,5,3,0,0,0,1,0,0,2,0,25,11.54,1,0,26,E
80246,10,4,3,1,0,0,0,0,0,0,2,0,20,13.04,1,2,23,E
80247,1,12,8,5,2,0,0,0,1,1,0,0,30,11.76,3,1,34,E
80248,0,3,3,3,2,0,0,1,2,1,6,0,21,33.33,0,0,21,E
80249,1,10,8,2,3,4,2,4,2,3,3,0,42,19.57,3,1,46,T
80250,2,7,1,1,4,0,1,0,0,1,1,0,18,20.00,2,0,20,E
80251,2,3,0,2,6,0,1,1,0,3,1,0,19,23.81,1,1,21,T
80252,4,1,1,0,1,0,0,0,0,0,3,0,10,65.00,10,0,20,E
80254,1,1,2,2,7,1,2,0,0,1,1,0,18,19.05,2,1,21,E
80255,0,6,2,7,0,0,3,4,0,1,0,0,23,8.33,1,0,24,E
80256,0,5,2,2,8,0,0,3,0,1,6,0,27,33.33,3,0,30,E
80257,0,12,3,2,2,0,0,0,2,0,0,0,21,0.00,0,0,21,E
80258,4,2,5,0,1,1,1,0,1,1,4,0,20,25.00,0,0,20,E
80263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,27,27,T
80267,1,3,2,1,1,1,0,2,0,0,1,0,12,23.53,3,2,17,E
80269,7,11,4,6,7,6,7,4,3,2,3,0,60,14.06,4,0,64,E
80271,2,8,4,2,5,0,1,2,0,2,6,0,32,26.47,1,1,34,E
80272,1,6,3,2,1,2,1,0,0,1,4,0,21,26.09,1,1,23,E
80276,3,5,6,2,1,0,0,0,0,0,0,0,17,0.00,0,1,18,T
80291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,63,63,T
80292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
80299,7,13,6,10,15,5,11,11,0,3,12,0,93,31.36,22,3,118,E
80300,2,1,2,2,1,1,0,1,0,0,3,0,13,33.33,2,0,15,E
80301,2,0,4,1,4,3,3,5,0,1,1,0,24,27.27,7,2,33,E
80302,3,2,4,5,1,1,3,4,0,2,1,0,26,25.00,5,1,32,E
80303,2,3,2,0,9,0,2,5,0,3,3,0,29,25.00,2,1,32,E
80304,13,9,3,2,1,1,3,1,0,1,4,0,38,19.51,3,0,41,E
80305,14,14,4,0,2,1,2,1,0,1,3,0,42,17.39,4,0,46,E
80306,5,0,2,2,2,2,0,2,0,2,3,0,20,23.81,0,1,21,E
80307,4,1,2,2,1,1,1,5,0,1,0,0,18,22.73,4,0,22,E
80308,3,5,5,2,3,1,1,4,0,0,0,0,24,7.69,2,0,26,E
80309,1,2,1,1,0,0,1,1,0,0,0,0,7,0.00,0,0,7,E
80310,1,1,2,2,4,1,0,2,0,0,0,0,13,7.14,1,0,14,E
80311,2,4,1,3,3,0,2,4,0,2,3,0,24,35.29,7,3,34,E
80313,5,0,1,1,0,1,1,0,0,0,0,0,9,0.00,0,0,9,E
80314,2,2,0,0,1,0,0,1,0,0,0,0,6,14.29,1,0,7,E
80315,2,1,2,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,E
80320,12,23,17,27,9,6,6,3,5,5,2,0,115,9.92,5,1,121,T
80323,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,1,7,T
80326,1,2,0,1,1,0,1,1,0,0,2,0,9,36.36,2,0,11,T
80327,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,1,10,T
80329,7,10,2,5,0,0,0,0,0,0,2,0,26,10.71,1,1,28,E
80330,0,2,0,0,0,0,0,5,0,1,2,0,10,36.36,1,0,11,T
80331,2,6,2,0,0,0,0,0,0,0,0,0,10,8.33,1,1,12,T
80332,2,1,1,1,1,1,0,0,0,0,0,0,7,10.00,1,2,10,T
80333,0,3,0,2,1,1,0,4,0,0,0,0,11,8.33,1,0,12,T
80334,2,1,1,2,0,1,0,1,0,0,2,0,10,27.27,1,0,11,T
80335,1,0,0,1,3,2,0,0,0,1,3,0,11,38.46,1,1,13,T
80336,2,1,0,3,6,3,2,4,0,1,1,0,23,11.11,1,3,27,E
80338,0,1,2,1,2,2,1,3,0,1,2,0,15,20.00,0,0,15,E
80340,0,1,1,1,1,0,2,0,0,0,0,0,6,0.00,0,0,6,T
80341,0,7,3,0,0,0,0,0,0,1,0,0,11,9.09,0,0,11,T
80350,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
80351,3,3,4,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
80353,9,7,3,0,0,0,0,0,0,0,1,0,20,5.00,0,0,20,E
80354,9,8,1,0,0,0,0,1,0,0,0,0,19,0.00,0,1,20,E
80355,6,3,1,0,1,1,0,1,0,1,3,0,17,26.32,1,1,19,E
80374,0,5,0,10,14,0,3,2,0,1,0,0,35,12.82,4,0,39,T
80375,0,13,0,22,24,0,2,1,0,4,1,0,67,8.70,1,1,69,T
80376,0,4,0,12,14,0,4,1,0,1,0,0,36,10.26,3,0,39,T
80378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,34,34,T
80379,10,1,0,0,0,0,0,0,0,0,0,0,11,15.38,2,0,13,F
80380,0,39,0,0,0,0,0,0,0,0,0,0,39,0.00,0,0,39,F
80385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80386,3,13,4,2,1,1,0,0,0,0,0,0,24,3.85,1,1,26,E
80388,3,4,13,12,5,3,2,1,3,0,1,0,47,6.12,2,0,49,F
80389,0,5,1,5,4,4,3,2,3,0,4,0,31,20.59,3,0,34,E
80390,1,5,2,7,6,1,0,1,0,0,0,0,23,4.17,1,0,24,E
80392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,44,44,T
80394,0,2,1,2,5,1,3,3,3,0,2,0,22,16.67,2,0,24,E
80395,2,0,1,1,5,3,3,0,3,3,2,0,23,25.00,1,0,24,E
80396,0,1,1,0,2,0,3,0,0,0,1,0,8,41.67,4,0,12,E
80397,1,1,2,0,3,2,2,6,0,0,1,0,18,22.73,4,0,22,E
80398,0,2,5,0,6,1,2,2,0,0,0,0,18,13.04,3,2,23,E
80401,10,4,2,1,0,2,0,3,1,0,1,0,24,4.17,0,0,24,E
80402,3,2,1,2,2,0,0,1,0,0,0,0,11,8.33,1,0,12,E
80403,3,7,3,2,3,1,0,1,2,0,0,0,22,4.35,1,0,23,E
80405,0,3,1,0,2,0,1,0,0,0,0,0,7,30.00,3,0,10,E
80406,3,3,0,1,2,0,2,2,0,3,1,0,17,35.00,3,0,20,E
80407,0,4,0,1,2,1,1,2,0,0,0,0,11,26.67,4,0,15,E
80419,17,14,9,1,2,2,1,0,0,1,3,0,50,12.96,3,1,54,E
80420,13,14,4,5,4,2,1,0,0,0,2,0,45,10.42,3,0,48,E
80425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
80427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,27,27,T
80428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,28,28,T
80429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,46,46,T
80431,0,4,9,12,8,9,6,8,3,1,3,0,63,18.06,9,0,72,E
80432,20,17,6,4,2,1,0,3,1,0,3,0,57,6.78,1,1,59,E
80433,16,11,6,4,4,3,1,0,1,0,1,0,47,4.17,1,0,48,E
80434,13,11,6,6,6,2,0,1,1,0,0,0,46,2.13,1,0,47,E
80435,30,15,7,5,6,2,1,2,0,2,1,0,71,6.76,2,1,74,E
80436,14,22,12,10,4,1,3,1,0,0,2,0,69,6.85,3,1,73,E
80437,19,20,8,2,0,4,3,1,1,1,2,0,61,10.77,4,0,65,E
80438,22,21,6,4,2,1,2,2,0,0,0,0,60,4.62,3,2,65,E
80439,22,3,4,1,5,6,3,1,0,2,2,0,49,11.76,2,0,51,E
80440,4,18,6,1,5,0,1,3,1,1,4,0,44,15.22,2,0,46,E
80441,2,2,10,6,9,4,2,2,4,2,3,0,46,12.50,1,1,48,E
80442,0,14,0,0,10,0,0,2,0,2,1,0,29,10.34,0,0,29,E
80443,4,7,8,3,10,2,2,4,0,0,0,0,40,4.76,2,0,42,E
80444,7,3,5,4,9,9,3,0,4,2,2,0,48,8.33,0,0,48,E
80445,36,4,0,0,0,0,1,1,0,0,0,0,42,4.55,2,0,44,T
80446,11,9,6,5,5,4,1,0,2,0,2,0,45,6.38,1,1,47,E
80447,25,4,3,2,1,1,1,1,0,0,0,0,38,2.56,1,0,39,E
80453,0,8,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,E
80454,19,3,0,0,0,0,0,0,0,0,0,0,22,0.00,0,0,22,E
80455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
80457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
80458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,T
80460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
80462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,T
80465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,28,28,T
80466,0,16,0,0,0,0,0,0,0,0,0,0,16,5.88,1,0,17,T
80467,0,8,0,0,28,0,0,4,0,2,0,0,42,11.11,3,0,45,T
80468,0,6,0,0,8,0,0,0,0,0,0,0,14,0.00,0,0,14,T
80469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
80471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
80473,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,1,10,11,T
80474,0,3,0,0,9,0,0,1,0,0,0,0,13,13.33,2,0,15,T
80475,0,4,0,0,9,0,0,1,0,0,0,0,14,0.00,0,0,14,T
80476,0,4,0,0,6,0,0,1,0,0,0,0,11,0.00,0,0,11,T
80477,0,3,0,0,7,0,0,1,0,0,0,0,11,0.00,0,0,11,T
80481,0,2,0,0,7,0,0,1,0,0,0,0,10,0.00,0,0,10,T
80482,0,0,0,0,7,0,0,0,0,0,0,0,7,0.00,0,0,7,T
80484,0,6,0,0,2,0,0,0,0,0,0,0,8,20.00,2,0,10,T
80486,0,27,0,0,0,0,0,0,0,0,0,0,27,0.00,0,0,27,T
80487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,
80488,0,5,2,1,2,0,1,0,0,0,0,0,11,8.33,1,0,12,T
80489,9,1,0,0,0,0,0,0,0,0,0,0,10,0.00,0,1,11,T
80490,5,6,3,8,7,4,2,2,2,1,5,0,45,13.33,0,0,45,E
80491,22,7,3,0,2,1,1,0,0,1,5,0,42,18.18,2,0,44,E
80492,2,3,6,4,1,5,1,3,2,8,8,0,43,37.78,1,1,45,E
80493,0,12,0,1,0,0,0,0,0,0,0,0,13,7.14,1,0,14,T
80495,8,6,3,0,1,0,0,0,0,0,2,0,20,18.18,2,0,22,E
80497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80498,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,1,13,14,T
80500,1,7,6,8,4,1,1,1,0,2,3,0,34,32.56,9,0,43,E
80502,3,10,4,3,6,2,2,3,1,1,4,0,39,22.73,5,0,44,E
80503,2,5,5,2,6,3,3,2,0,4,4,0,36,34.88,7,0,43,E
80504,0,9,6,1,3,3,3,0,1,3,5,0,34,38.10,8,0,42,E
80508,0,1,2,1,3,13,1,3,6,1,1,0,32,18.60,6,5,43,E
80509,1,14,10,3,5,3,0,0,1,3,3,0,43,17.78,2,0,45,E
80511,1,0,2,4,6,6,5,5,1,0,5,0,35,27.91,7,1,43,E
80512,0,4,1,5,5,3,2,5,1,3,2,0,31,28.95,6,1,38,E
80514,0,5,3,8,14,13,6,10,5,3,2,0,69,26.44,18,0,87,E
80516,2,11,3,9,9,5,5,3,0,5,9,0,61,33.80,10,0,71,E
80517,0,1,0,3,3,1,1,5,1,1,2,0,18,54.55,15,0,33,E
80518,0,1,2,2,3,1,0,0,0,0,0,0,9,0.00,0,0,9,E
80519,0,2,3,4,3,1,3,0,1,0,1,0,18,5.56,0,0,18,T
80522,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1,15,16,E
80526,49,49,6,7,3,1,2,4,0,2,11,0,134,10.95,2,1,137,E
80528,8,4,0,0,2,0,0,0,0,0,0,0,14,6.67,1,0,15,T
80529,11,10,0,0,0,0,0,0,0,0,0,0,21,8.70,2,0,23,T
80530,0,10,2,2,1,0,0,0,0,0,0,0,15,16.67,3,0,18,E
80531,0,14,1,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,E
80533,0,34,0,0,0,0,0,0,0,0,0,0,34,0.00,0,0,34,T
80534,0,7,4,3,2,0,0,0,0,0,0,0,16,0.00,0,0,16,T
80535,0,10,3,1,1,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80536,9,4,0,1,1,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80537,0,1,4,1,1,2,0,0,1,0,2,0,12,33.33,3,0,15,E
80538,49,12,7,5,3,6,3,4,2,3,13,0,107,21.37,9,1,117,E
80544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
80545,1,18,21,35,32,13,9,8,4,9,8,0,158,16.07,10,0,168,E
80546,8,10,8,8,3,4,6,4,2,1,6,0,60,19.70,6,0,66,T
80547,4,13,9,4,6,3,1,2,2,2,2,0,48,13.73,3,0,51,T
80548,1,6,2,4,2,1,1,0,2,4,2,0,25,29.63,2,0,27,T
80549,4,19,2,8,16,3,5,0,0,0,2,0,59,9.38,4,1,64,E
80550,0,2,7,2,3,0,2,1,0,0,0,0,17,0.00,0,1,18,T
80552,7,7,12,2,9,1,0,0,0,1,0,0,39,4.76,1,2,42,T
80553,14,0,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,E
80554,2,3,2,1,2,5,0,5,5,3,4,0,32,40.48,10,0,42,T
80555,0,7,3,1,3,1,0,1,0,0,0,1,17,5.88,0,0,17,T
80556,1,3,7,0,3,3,0,1,0,0,0,0,18,0.00,0,0,18,T
80557,13,10,5,2,1,2,0,0,0,0,0,0,33,2.94,1,0,34,E
80559,8,5,9,1,1,3,0,0,0,0,1,0,28,6.90,1,0,29,E
80561,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,1,34,35,T
80562,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,1,27,28,H
80563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,34,34,T
80564,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,1,16,17,E
80565,15,4,0,0,0,0,1,0,0,0,0,0,20,0.00,0,0,20,E
80567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
80568,0,9,2,2,0,0,0,0,0,0,1,0,14,22.22,3,1,18,H
80569,0,27,0,0,2,0,0,0,0,0,0,0,29,6.45,2,0,31,E
80570,2,11,7,0,0,0,0,0,0,1,1,0,22,13.04,1,0,23,H
80571,0,5,3,0,2,0,0,0,0,0,1,0,11,15.38,1,1,13,H
80572,0,15,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
80573,5,5,4,1,0,0,0,0,0,0,0,0,15,0.00,0,0,15,H
80574,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,4,17,E
80575,13,0,1,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,E
80576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,T
80577,6,11,0,1,1,0,0,0,0,0,2,0,21,13.64,1,0,22,E
80578,1,3,4,2,5,1,0,0,0,0,0,0,16,11.11,2,0,18,E
80580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,E
80581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,E
80582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,91,91,T
80583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
80584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,31,31,T
80585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,E
80586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,H
80587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
80588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,56,56,T
80589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
80603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
80607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,70,70,T
80612,23,2,1,0,0,2,0,1,0,0,0,0,29,3.13,1,2,32,E
80614,1,9,3,0,3,4,0,0,0,0,2,0,22,12.50,1,1,24,E
80615,7,4,5,6,9,8,3,2,5,1,2,0,52,14.04,5,0,57,T
80617,6,5,6,9,9,6,3,4,2,2,1,0,53,10.71,3,0,56,T
80620,1,8,12,13,7,1,0,2,1,0,0,0,45,2.17,1,0,46,F
80623,26,2,0,4,0,0,0,0,0,0,0,0,32,3.03,1,0,33,F
80625,11,15,9,1,0,0,0,0,0,0,0,0,36,0.00,0,2,38,F
80627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1,278,279,T
80628,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1,55,56,T
80629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,T
80630,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
80631,7,14,4,5,2,0,1,0,0,0,0,0,33,13.16,5,0,38,F
80633,0,10,5,2,1,3,3,1,0,1,1,0,27,24.24,6,0,33,T
80635,0,2,7,4,6,1,2,5,2,1,4,0,34,21.05,3,1,38,F
80636,2,6,3,2,4,3,3,0,0,3,0,0,26,32.43,9,2,37,F
80637,3,4,1,2,8,9,4,6,1,2,4,0,44,20.41,4,1,49,T
80638,6,6,9,7,6,2,2,4,1,4,7,0,54,25.42,4,1,59,F
80643,3,24,21,6,1,0,0,4,0,0,0,0,59,1.64,1,1,61,F
80644,17,6,10,3,6,8,3,1,1,1,2,0,58,9.84,3,0,61,F
80646,4,26,15,6,3,1,2,0,0,0,1,0,58,5.00,2,0,60,F
80647,0,9,8,6,9,8,4,4,1,3,3,0,55,18.33,5,0,60,F
80648,4,8,7,7,5,6,1,0,1,0,1,0,40,11.11,4,1,45,T
80649,4,3,5,4,11,8,7,3,1,0,0,0,46,2.13,1,0,47,F
80650,9,3,3,5,4,1,4,2,4,0,1,0,36,5.41,1,0,37,F
80651,1,4,7,7,11,7,7,1,2,0,1,0,48,2.08,0,0,48,F
